industry_or_category,indicator,value,year_month,source_id
全国 / その他 / 母集団事業所・企業等数,母集団事業所・企業等数,3007.0,2013000000,estat-service
全国 / 合計 / 年間売上高,年間売上高,299218810.0,2013000000,estat-service
全国 / サービス産業計（※「情報通信業」を除く。） / 年間売上高,年間売上高,291090597.0,2013000000,estat-service
全国 / Ｈ運輸業，郵便業 / 年間売上高,年間売上高,61463929.0,2013000000,estat-service
全国 / 42鉄道業 / 年間売上高,年間売上高,7073485.0,2013000000,estat-service
全国 / 43道路旅客運送業 / 年間売上高,年間売上高,3295292.0,2013000000,estat-service
全国 / 432一般乗用旅客自動車運送業 / 年間売上高,年間売上高,1758869.0,2013000000,estat-service
全国 / 43a他の道路旅客運送業 / 年間売上高,年間売上高,1536423.0,2013000000,estat-service
全国 / 44道路貨物運送業 / 年間売上高,年間売上高,22851455.0,2013000000,estat-service
全国 / 45水運業 / 年間売上高,年間売上高,6375603.0,2013000000,estat-service
全国 / 47倉庫業 / 年間売上高,年間売上高,4239134.0,2013000000,estat-service
全国 / 48運輸に附帯するサービス業 / 年間売上高,年間売上高,12999046.0,2013000000,estat-service
全国 / 4*航空運輸業，郵便業（信書便事業を含む） / 年間売上高,年間売上高,4629914.0,2013000000,estat-service
全国 / Ｋ不動産業，物品賃貸業 / 年間売上高,年間売上高,45135234.0,2013000000,estat-service
全国 / 68不動産取引業 / 年間売上高,年間売上高,12929865.0,2013000000,estat-service
全国 / 681建物売買業，土地売買業 / 年間売上高,年間売上高,9246387.0,2013000000,estat-service
全国 / 682不動産代理業・仲介業 / 年間売上高,年間売上高,3683478.0,2013000000,estat-service
全国 / 69不動産賃貸業・管理業 / 年間売上高,年間売上高,17514558.0,2013000000,estat-service
全国 / 691不動産賃貸業（貸家業，貸間業を除く） / 年間売上高,年間売上高,8051015.0,2013000000,estat-service
全国 / 692貸家業，貸間業 / 年間売上高,年間売上高,4748487.0,2013000000,estat-service
全国 / 693駐車場業 / 年間売上高,年間売上高,720174.0,2013000000,estat-service
全国 / 694不動産管理業 / 年間売上高,年間売上高,3994882.0,2013000000,estat-service
全国 / 70物品賃貸業 / 年間売上高,年間売上高,14690811.0,2013000000,estat-service
全国 / 704自動車賃貸業 / 年間売上高,年間売上高,1883062.0,2013000000,estat-service
全国 / 70a他の物品賃貸業 / 年間売上高,年間売上高,12807749.0,2013000000,estat-service
全国 / 年間売上高 / 2013年,年間売上高,25831998.0,2013000000,estat-service
全国 / 72専門サービス業（他に分類されないもの）（※「純粋持株会社」を除く。） / 年間売上高,年間売上高,6583219.0,2013000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 年間売上高,年間売上高,1369980.0,2013000000,estat-service
全国 / 72*法律事務所等 / 年間売上高,年間売上高,1221414.0,2013000000,estat-service
全国 / 721法律事務所，特許事務所 / 年間売上高,年間売上高,807097.0,2013000000,estat-service
全国 / 722公証人役場，司法書士事務所，土地家屋調査士事務所 / 年間売上高,年間売上高,314781.0,2013000000,estat-service
全国 / 723行政書士事務所 / 年間売上高,年間売上高,30741.0,2013000000,estat-service
全国 / 725社会保険労務士事務所 / 年間売上高,年間売上高,68796.0,2013000000,estat-service
全国 / 728経営コンサルタント業，純粋持株会社(※「純粋持株会社」を除く。) / 年間売上高,年間売上高,1878651.0,2013000000,estat-service
全国 / 72#デザイン業，著述･芸術家業，その他の専門サービス業 / 年間売上高,年間売上高,2113174.0,2013000000,estat-service
全国 / 726デザイン業 / 年間売上高,年間売上高,590701.0,2013000000,estat-service
全国 / 7291興信所 / 年間売上高,年間売上高,61902.0,2013000000,estat-service
全国 / 72a他の専門サービス業 / 年間売上高,年間売上高,1460571.0,2013000000,estat-service
全国 / 73広告業 / 年間売上高,年間売上高,8769125.0,2013000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 年間売上高,年間売上高,10479654.0,2013000000,estat-service
全国 / 741獣医業 / 年間売上高,年間売上高,392654.0,2013000000,estat-service
全国 / 742土木建築サービス業 / 年間売上高,年間売上高,3997310.0,2013000000,estat-service
全国 / 7421建築設計業 / 年間売上高,年間売上高,3041564.0,2013000000,estat-service
全国 / 7422測量業 / 年間売上高,年間売上高,551686.0,2013000000,estat-service
全国 / 7429その他の土木建築サービス業 / 年間売上高,年間売上高,404060.0,2013000000,estat-service
全国 / 743機械設計業 / 年間売上高,年間売上高,1086874.0,2013000000,estat-service
全国 / 744商品・非破壊検査業 / 年間売上高,年間売上高,457349.0,2013000000,estat-service
全国 / 745計量証明業 / 年間売上高,年間売上高,385941.0,2013000000,estat-service
全国 / 746写真業 / 年間売上高,年間売上高,311688.0,2013000000,estat-service
全国 / 749その他の技術サービス業 / 年間売上高,年間売上高,3847837.0,2013000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業 / 年間売上高,年間売上高,26603886.0,2013000000,estat-service
全国 / 75宿泊業 / 年間売上高,年間売上高,5932315.0,2013000000,estat-service
全国 / 76飲食店 / 年間売上高,年間売上高,18233403.0,2013000000,estat-service
全国 / 761食堂，レストラン（専門料理店を除く） / 年間売上高,年間売上高,3009203.0,2013000000,estat-service
全国 / 762専門料理店 / 年間売上高,年間売上高,6112614.0,2013000000,estat-service
全国 / 7621日本料理店 / 年間売上高,年間売上高,1938205.0,2013000000,estat-service
全国 / 762a中華料理店，ラーメン店 / 年間売上高,年間売上高,1596139.0,2013000000,estat-service
全国 / 762b他の専門料理店 / 年間売上高,年間売上高,2578270.0,2013000000,estat-service
全国 / 76aそば・うどん店，すし店 / 年間売上高,年間売上高,1826287.0,2013000000,estat-service
全国 / 76b他の飲食店 / 年間売上高,年間売上高,7285299.0,2013000000,estat-service
全国 / 77持ち帰り・配達飲食サービス業 / 年間売上高,年間売上高,2438169.0,2013000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業(※「家事サービス業」を除く。) / 年間売上高,年間売上高,50454984.0,2013000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 年間売上高,年間売上高,5061977.0,2013000000,estat-service
全国 / 781洗濯業 / 年間売上高,年間売上高,1838108.0,2013000000,estat-service
全国 / 782理容業 / 年間売上高,年間売上高,499193.0,2013000000,estat-service
全国 / 783美容業 / 年間売上高,年間売上高,1756035.0,2013000000,estat-service
全国 / 78a他の洗濯・理容・美容・浴場業 / 年間売上高,年間売上高,968641.0,2013000000,estat-service
全国 / 79その他の生活関連サービス業(※「家事サービス業」を除く。) / 年間売上高,年間売上高,8255357.0,2013000000,estat-service
全国 / 791旅行業 / 年間売上高,年間売上高,4627029.0,2013000000,estat-service
全国 / 796冠婚葬祭業 / 年間売上高,年間売上高,2552191.0,2013000000,estat-service
全国 / 7961葬儀業 / 年間売上高,年間売上高,1568166.0,2013000000,estat-service
全国 / 796a他の冠婚葬祭業 / 年間売上高,年間売上高,984025.0,2013000000,estat-service
全国 / 7962結婚式場業 / 年間売上高,年間売上高,844407.0,2013000000,estat-service
全国 / 7963冠婚葬祭互助会 / 年間売上高,年間売上高,139618.0,2013000000,estat-service
全国 / 79a他の生活関連サービス業 / 年間売上高,年間売上高,1076137.0,2013000000,estat-service
全国 / 80娯楽業 / 年間売上高,年間売上高,37137650.0,2013000000,estat-service
全国 / 801映画館 / 年間売上高,年間売上高,210915.0,2013000000,estat-service
全国 / 802興行場（別掲を除く），興行団 / 年間売上高,年間売上高,1089854.0,2013000000,estat-service
全国 / 803競輪・競馬等の競走場，競技団 / 年間売上高,年間売上高,4587803.0,2013000000,estat-service
全国 / 804スポーツ施設提供業 / 年間売上高,年間売上高,2112230.0,2013000000,estat-service
全国 / 8043ゴルフ場 / 年間売上高,年間売上高,1060799.0,2013000000,estat-service
全国 / 8044ゴルフ練習場 / 年間売上高,年間売上高,196485.0,2013000000,estat-service
全国 / 8045ボウリング場 / 年間売上高,年間売上高,113872.0,2013000000,estat-service
全国 / 8048フィットネスクラブ / 年間売上高,年間売上高,455758.0,2013000000,estat-service
全国 / 804a他のスポーツ施設提供業 / 年間売上高,年間売上高,285317.0,2013000000,estat-service
全国 / 805公園，遊園地 / 年間売上高,年間売上高,456698.0,2013000000,estat-service
全国 / 806遊戯場 / 年間売上高,年間売上高,27834163.0,2013000000,estat-service
全国 / 8064パチンコホール / 年間売上高,年間売上高,27015174.0,2013000000,estat-service
全国 / 806a他の遊戯場 / 年間売上高,年間売上高,818988.0,2013000000,estat-service
全国 / 809その他の娯楽業 / 年間売上高,年間売上高,845987.0,2013000000,estat-service
全国 / Ｏ教育，学習支援業(※「学校教育」を除く。) / 年間売上高,年間売上高,3400045.0,2013000000,estat-service
全国 / 82その他の教育，学習支援業 / 年間売上高,年間売上高,3400045.0,2013000000,estat-service
全国 / 82a社会教育，職業・教育支援施設 / 年間売上高,年間売上高,724911.0,2013000000,estat-service
全国 / 821社会教育 / 年間売上高,年間売上高,438121.0,2013000000,estat-service
全国 / 822職業・教育支援施設 / 年間売上高,年間売上高,286791.0,2013000000,estat-service
全国 / 82b学習塾，教養・技能教授業 / 年間売上高,年間売上高,2026985.0,2013000000,estat-service
全国 / 823学習塾 / 年間売上高,年間売上高,1041265.0,2013000000,estat-service
全国 / 824教養・技能教授業 / 年間売上高,年間売上高,985720.0,2013000000,estat-service
全国 / 8245外国語会話教授業 / 年間売上高,年間売上高,163771.0,2013000000,estat-service
全国 / 824a他の教養・技能教授業 / 年間売上高,年間売上高,821949.0,2013000000,estat-service
全国 / 829他に分類されない教育，学習支援業 / 年間売上高,年間売上高,648149.0,2013000000,estat-service
"全国 / Ｐ医療，福祉(＊「保健所」,「社会保険事業団体」及び「福祉事務所」を除く。) / 年間売上高",年間売上高,44754020.0,2013000000,estat-service
全国 / 83医療業 / 年間売上高,年間売上高,35378812.0,2013000000,estat-service
全国 / 831病院 / 年間売上高,年間売上高,21910075.0,2013000000,estat-service
全国 / 832一般診療所 / 年間売上高,年間売上高,8688304.0,2013000000,estat-service
全国 / 833歯科診療所 / 年間売上高,年間売上高,2892946.0,2013000000,estat-service
全国 / 83a他の医療業 / 年間売上高,年間売上高,1887488.0,2013000000,estat-service
全国 / 84保健衛生(＊「保健所」を除く。) / 年間売上高,年間売上高,505946.0,2013000000,estat-service
全国 / 年間売上高 / 2013年,年間売上高,8869262.0,2013000000,estat-service
全国 / 854老人福祉・介護事業 / 年間売上高,年間売上高,6478729.0,2013000000,estat-service
全国 / 854a通所・短期入所介護事業，訪問介護事業 / 年間売上高,年間売上高,1815219.0,2013000000,estat-service
全国 / 854b他の老人福祉・介護事業 / 年間売上高,年間売上高,4663510.0,2013000000,estat-service
全国 / 85a他の社会保険・社会福祉・介護事業 / 年間売上高,年間売上高,2390533.0,2013000000,estat-service
全国 / 年間売上高 / 2013年,年間売上高,33446500.0,2013000000,estat-service
全国 / 88廃棄物処理業 / 年間売上高,年間売上高,3765997.0,2013000000,estat-service
全国 / 881一般廃棄物処理業 / 年間売上高,年間売上高,1694948.0,2013000000,estat-service
全国 / 88a他の廃棄物処理業 / 年間売上高,年間売上高,2071049.0,2013000000,estat-service
全国 / 89自動車整備業 / 年間売上高,年間売上高,2375897.0,2013000000,estat-service
全国 / 90機械等修理業（別掲を除く） / 年間売上高,年間売上高,4181936.0,2013000000,estat-service
全国 / 901機械修理業（電気機械器具を除く） / 年間売上高,年間売上高,2696358.0,2013000000,estat-service
全国 / 902電気機械器具修理業 / 年間売上高,年間売上高,1267395.0,2013000000,estat-service
全国 / 90aその他の修理業（表具業を含む） / 年間売上高,年間売上高,218182.0,2013000000,estat-service
全国 / 91職業紹介・労働者派遣業 / 年間売上高,年間売上高,5408242.0,2013000000,estat-service
全国 / 911職業紹介業 / 年間売上高,年間売上高,735292.0,2013000000,estat-service
全国 / 912労働者派遣業 / 年間売上高,年間売上高,4672950.0,2013000000,estat-service
全国 / 92その他の事業サービス業 / 年間売上高,年間売上高,17290368.0,2013000000,estat-service
全国 / 921速記・ワープロ入力・複写業 / 年間売上高,年間売上高,189821.0,2013000000,estat-service
全国 / 922建物サービス業 / 年間売上高,年間売上高,5298134.0,2013000000,estat-service
全国 / 923警備業 / 年間売上高,年間売上高,2141218.0,2013000000,estat-service
全国 / 929他に分類されない事業サービス業 / 年間売上高,年間売上高,9661195.0,2013000000,estat-service
全国 / 95その他のサービス業 / 年間売上高,年間売上高,424061.0,2013000000,estat-service
全国 / 951集会場 / 年間売上高,年間売上高,205912.0,2013000000,estat-service
全国 / 95aと畜場，他に分類されないサービス業 / 年間売上高,年間売上高,218149.0,2013000000,estat-service
全国 / その他 / 年間売上高,年間売上高,8128214.0,2013000000,estat-service
全国 / 合計 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11209.0,2013000000,estat-service
全国 / サービス産業計（※「情報通信業」を除く。） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11025.0,2013000000,estat-service
全国 / Ｈ運輸業，郵便業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,16977.0,2013000000,estat-service
全国 / 42鉄道業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,31030.0,2013000000,estat-service
全国 / 43道路旅客運送業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5521.0,2013000000,estat-service
全国 / 432一般乗用旅客自動車運送業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4260.0,2013000000,estat-service
全国 / 43a他の道路旅客運送業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8379.0,2013000000,estat-service
全国 / 44道路貨物運送業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,13047.0,2013000000,estat-service
全国 / 45水運業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,109912.0,2013000000,estat-service
全国 / 47倉庫業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,17135.0,2013000000,estat-service
全国 / 48運輸に附帯するサービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,29591.0,2013000000,estat-service
全国 / 4*航空運輸業，郵便業（信書便事業を含む） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,15401.0,2013000000,estat-service
全国 / Ｋ不動産業，物品賃貸業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,28269.0,2013000000,estat-service
全国 / 68不動産取引業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,36816.0,2013000000,estat-service
全国 / 681建物売買業，土地売買業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,79332.0,2013000000,estat-service
全国 / 682不動産代理業・仲介業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,15669.0,2013000000,estat-service
全国 / 69不動産賃貸業・管理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,19320.0,2013000000,estat-service
全国 / 691不動産賃貸業（貸家業，貸間業を除く） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,35527.0,2013000000,estat-service
全国 / 692貸家業，貸間業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,13666.0,2013000000,estat-service
全国 / 693駐車場業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7997.0,2013000000,estat-service
全国 / 694不動産管理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,16477.0,2013000000,estat-service
全国 / 70物品賃貸業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,43343.0,2013000000,estat-service
全国 / 704自動車賃貸業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,42914.0,2013000000,estat-service
全国 / 70a他の物品賃貸業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,43407.0,2013000000,estat-service
全国 / １事業従事者当たり年間売上高 / 2013年,１事業従事者当たり年間売上高,15833.0,2013000000,estat-service
全国 / 72専門サービス業（他に分類されないもの）（※「純粋持株会社」を除く。） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,10527.0,2013000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8072.0,2013000000,estat-service
全国 / 72*法律事務所等 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8238.0,2013000000,estat-service
全国 / 721法律事務所，特許事務所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11381.0,2013000000,estat-service
全国 / 722公証人役場，司法書士事務所，土地家屋調査士事務所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5989.0,2013000000,estat-service
全国 / 723行政書士事務所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,2822.0,2013000000,estat-service
全国 / 725社会保険労務士事務所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4954.0,2013000000,estat-service
全国 / 728経営コンサルタント業，純粋持株会社(※「純粋持株会社」を除く。) / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,17717.0,2013000000,estat-service
全国 / 72#デザイン業，著述･芸術家業，その他の専門サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,10497.0,2013000000,estat-service
全国 / 726デザイン業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11292.0,2013000000,estat-service
全国 / 7291興信所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9695.0,2013000000,estat-service
全国 / 72a他の専門サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,10241.0,2013000000,estat-service
全国 / 73広告業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,57904.0,2013000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,12261.0,2013000000,estat-service
全国 / 741獣医業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8364.0,2013000000,estat-service
全国 / 742土木建築サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8997.0,2013000000,estat-service
全国 / 7421建築設計業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9095.0,2013000000,estat-service
全国 / 7422測量業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7291.0,2013000000,estat-service
全国 / 7429その他の土木建築サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11814.0,2013000000,estat-service
全国 / 743機械設計業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11218.0,2013000000,estat-service
全国 / 744商品・非破壊検査業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9250.0,2013000000,estat-service
全国 / 745計量証明業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11881.0,2013000000,estat-service
全国 / 746写真業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5869.0,2013000000,estat-service
全国 / 749その他の技術サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,29247.0,2013000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4771.0,2013000000,estat-service
全国 / 75宿泊業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,8056.0,2013000000,estat-service
全国 / 76飲食店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4227.0,2013000000,estat-service
全国 / 761食堂，レストラン（専門料理店を除く） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4659.0,2013000000,estat-service
全国 / 762専門料理店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4463.0,2013000000,estat-service
全国 / 7621日本料理店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4331.0,2013000000,estat-service
全国 / 762a中華料理店，ラーメン店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4436.0,2013000000,estat-service
全国 / 762b他の専門料理店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4584.0,2013000000,estat-service
全国 / 76aそば・うどん店，すし店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4460.0,2013000000,estat-service
全国 / 76b他の飲食店 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3857.0,2013000000,estat-service
全国 / 77持ち帰り・配達飲食サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4640.0,2013000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業(※「家事サービス業」を除く。) / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,18353.0,2013000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4033.0,2013000000,estat-service
全国 / 781洗濯業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4763.0,2013000000,estat-service
全国 / 782理容業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,2232.0,2013000000,estat-service
全国 / 783美容業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3805.0,2013000000,estat-service
全国 / 78a他の洗濯・理容・美容・浴場業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5284.0,2013000000,estat-service
全国 / 79その他の生活関連サービス業(※「家事サービス業」を除く。) / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,16733.0,2013000000,estat-service
全国 / 791旅行業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,43026.0,2013000000,estat-service
全国 / 796冠婚葬祭業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,13535.0,2013000000,estat-service
全国 / 7961葬儀業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,15581.0,2013000000,estat-service
全国 / 796a他の冠婚葬祭業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11209.0,2013000000,estat-service
全国 / 7962結婚式場業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,11586.0,2013000000,estat-service
全国 / 7963冠婚葬祭互助会 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9365.0,2013000000,estat-service
全国 / 79a他の生活関連サービス業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5452.0,2013000000,estat-service
全国 / 80娯楽業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,37013.0,2013000000,estat-service
全国 / 801映画館 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,13194.0,2013000000,estat-service
全国 / 802興行場（別掲を除く），興行団 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,25708.0,2013000000,estat-service
全国 / 803競輪・競馬等の競走場，競技団 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,121471.0,2013000000,estat-service
全国 / 804スポーツ施設提供業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,6204.0,2013000000,estat-service
全国 / 8043ゴルフ場 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7042.0,2013000000,estat-service
全国 / 8044ゴルフ練習場 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5840.0,2013000000,estat-service
全国 / 8045ボウリング場 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7406.0,2013000000,estat-service
全国 / 8048フィットネスクラブ / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5723.0,2013000000,estat-service
全国 / 804a他のスポーツ施設提供業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4663.0,2013000000,estat-service
全国 / 805公園，遊園地 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7939.0,2013000000,estat-service
全国 / 806遊戯場 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,70699.0,2013000000,estat-service
全国 / 8064パチンコホール / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,87993.0,2013000000,estat-service
全国 / 806a他の遊戯場 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9460.0,2013000000,estat-service
全国 / 809その他の娯楽業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7321.0,2013000000,estat-service
全国 / Ｏ教育，学習支援業(※「学校教育」を除く。) / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3560.0,2013000000,estat-service
全国 / 82その他の教育，学習支援業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3560.0,2013000000,estat-service
全国 / 82a社会教育，職業・教育支援施設 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3154.0,2013000000,estat-service
全国 / 821社会教育 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3059.0,2013000000,estat-service
全国 / 822職業・教育支援施設 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3309.0,2013000000,estat-service
全国 / 82b学習塾，教養・技能教授業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3155.0,2013000000,estat-service
全国 / 823学習塾 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,2984.0,2013000000,estat-service
全国 / 824教養・技能教授業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3357.0,2013000000,estat-service
全国 / 8245外国語会話教授業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3930.0,2013000000,estat-service
全国 / 824a他の教養・技能教授業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,3262.0,2013000000,estat-service
全国 / 829他に分類されない教育，学習支援業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7853.0,2013000000,estat-service
"全国 / Ｐ医療，福祉(＊「保健所」,「社会保険事業団体」及び「福祉事務所」を除く。) / １事業従事者当たり年間売上高",１事業従事者当たり年間売上高,6767.0,2013000000,estat-service
全国 / 83医療業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9314.0,2013000000,estat-service
全国 / 831病院 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,10289.0,2013000000,estat-service
全国 / 832一般診療所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9837.0,2013000000,estat-service
全国 / 833歯科診療所 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,6767.0,2013000000,estat-service
全国 / 83a他の医療業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,5265.0,2013000000,estat-service
全国 / 84保健衛生(＊「保健所」を除く。) / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4799.0,2013000000,estat-service
全国 / １事業従事者当たり年間売上高 / 2013年,１事業従事者当たり年間売上高,3273.0,2013000000,estat-service
全国 / 854老人福祉・介護事業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4043.0,2013000000,estat-service
全国 / 854a通所・短期入所介護事業，訪問介護事業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,2822.0,2013000000,estat-service
全国 / 854b他の老人福祉・介護事業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,4860.0,2013000000,estat-service
全国 / 85a他の社会保険・社会福祉・介護事業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,2159.0,2013000000,estat-service
全国 / １事業従事者当たり年間売上高 / 2013年,１事業従事者当たり年間売上高,9150.0,2013000000,estat-service
全国 / 88廃棄物処理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,10684.0,2013000000,estat-service
全国 / 881一般廃棄物処理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,7354.0,2013000000,estat-service
全国 / 88a他の廃棄物処理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,16970.0,2013000000,estat-service
全国 / 89自動車整備業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,9475.0,2013000000,estat-service
全国 / 90機械等修理業（別掲を除く） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,15752.0,2013000000,estat-service
全国 / 901機械修理業（電気機械器具を除く） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,17424.0,2013000000,estat-service
全国 / 902電気機械器具修理業 / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,16149.0,2013000000,estat-service
全国 / 90aその他の修理業（表具業を含む） / １事業従事者当たり年間売上高,１事業従事者当たり年間売上高,6763.0,2013000000,estat-service
