industry_category,year,value,unit,gender,source_id
（再掲）第１次産業,2000,6.617717561,人,男,estat-national-census
（再掲）第１次産業,1980,5.1638599635,人,男,estat-national-census
（再掲）第１次産業,1985,4.216306828,人,男,estat-national-census
（再掲）第１次産業,1990,3.0179829219,人,男,estat-national-census
（再掲）第１次産業,1995,2.5960968327,人,男,estat-national-census
（再掲）第１次産業,2000,2.229387899,人,男,estat-national-census
（再掲）第１次産業,1980,8.4473687892,人,男,estat-national-census
（再掲）第１次産業,1985,6.7256050463,人,男,estat-national-census
（再掲）第１次産業,1990,4.8490749197,人,男,estat-national-census
（再掲）第１次産業,1995,4.0174308123,人,男,estat-national-census
（再掲）第１次産業,2000,3.5961602538,人,男,estat-national-census
（再掲）第１次産業,1980,0.7248444487,人,男,estat-national-census
（再掲）第１次産業,1985,0.6665986509,人,男,estat-national-census
（再掲）第１次産業,1990,0.5732205051,人,男,estat-national-census
（再掲）第１次産業,1995,0.5572862206,人,男,estat-national-census
（再掲）第１次産業,2000,0.5083165347,人,男,estat-national-census
（再掲）第１次産業,1980,1.8663416393,人,男,estat-national-census
（再掲）第１次産業,1985,1.5868148129,人,男,estat-national-census
（再掲）第１次産業,1990,1.2388311882,人,男,estat-national-census
（再掲）第１次産業,1995,1.1316794771,人,男,estat-national-census
（再掲）第１次産業,2000,1.0153876527,人,男,estat-national-census
（再掲）第１次産業,1980,15.291238163,人,男,estat-national-census
（再掲）第１次産業,1985,12.7334254463,人,男,estat-national-census
（再掲）第１次産業,1990,9.7085932761,人,男,estat-national-census
（再掲）第１次産業,1995,8.5947608636,人,男,estat-national-census
（再掲）第１次産業,2000,7.1683368499,人,男,estat-national-census
（再掲）第１次産業,1980,9.5978762611,人,男,estat-national-census
（再掲）第１次産業,1985,7.9286880039,人,男,estat-national-census
（再掲）第１次産業,1990,6.0321256161,人,男,estat-national-census
（再掲）第１次産業,1995,5.4280354315,人,男,estat-national-census
（再掲）第１次産業,2000,4.1008435241,人,男,estat-national-census
（再掲）第１次産業,1980,9.8739398647,人,男,estat-national-census
（再掲）第１次産業,1985,8.3659099223,人,男,estat-national-census
（再掲）第１次産業,1990,6.4678411977,人,男,estat-national-census
（再掲）第１次産業,1995,5.5332839239,人,男,estat-national-census
（再掲）第１次産業,2000,4.2428232509,人,男,estat-national-census
（再掲）第１次産業,1980,10.2577537395,人,男,estat-national-census
（再掲）第１次産業,1985,8.2912280558,人,男,estat-national-census
（再掲）第１次産業,1990,6.6171375933,人,男,estat-national-census
（再掲）第１次産業,1995,6.1127789491,人,男,estat-national-census
（再掲）第１次産業,2000,4.7964085369,人,男,estat-national-census
（再掲）第１次産業,1980,15.822282337,人,男,estat-national-census
（再掲）第１次産業,1985,13.3575927221,人,男,estat-national-census
（再掲）第１次産業,1990,10.5193279106,人,男,estat-national-census
（再掲）第１次産業,1995,9.0683485592,人,男,estat-national-census
（再掲）第１次産業,2000,8.1341884411,人,男,estat-national-census
（再掲）第１次産業,1980,15.735151539,人,男,estat-national-census
（再掲）第１次産業,1985,14.0316567028,人,男,estat-national-census
（再掲）第１次産業,1990,11.9720082265,人,男,estat-national-census
（再掲）第１次産業,1995,11.05126614,人,男,estat-national-census
（再掲）第１次産業,2000,9.8710248917,人,男,estat-national-census
（再掲）第１次産業,1980,7.6953915401,人,男,estat-national-census
（再掲）第１次産業,1985,6.5256692259,人,男,estat-national-census
（再掲）第１次産業,1990,4.857618234,人,男,estat-national-census
（再掲）第１次産業,1995,4.4054877344,人,男,estat-national-census
（再掲）第１次産業,2000,3.617407675,人,男,estat-national-census
（再掲）第１次産業,1980,9.3275709067,人,男,estat-national-census
（再掲）第１次産業,1985,8.0224206271,人,男,estat-national-census
（再掲）第１次産業,1990,6.3228213375,人,男,estat-national-census
（再掲）第１次産業,1995,5.6980354366,人,男,estat-national-census
（再掲）第１次産業,2000,4.9867619067,人,男,estat-national-census
（再掲）第１次産業,1980,4.2346918664,人,男,estat-national-census
（再掲）第１次産業,1985,3.7701620715,人,男,estat-national-census
（再掲）第１次産業,1990,3.0319006975,人,男,estat-national-census
（再掲）第１次産業,1995,2.8051008511,人,男,estat-national-census
（再掲）第１次産業,2000,2.5039770515,人,男,estat-national-census
（再掲）第１次産業,1980,11.7766280759,人,男,estat-national-census
（再掲）第１次産業,1985,9.8401493483,人,男,estat-national-census
（再掲）第１次産業,1990,7.4978962237,人,男,estat-national-census
（再掲）第１次産業,1995,6.7021999846,人,男,estat-national-census
（再掲）第１次産業,2000,5.4300010693,人,男,estat-national-census
（再掲）第１次産業,1980,8.5972299826,人,男,estat-national-census
（再掲）第１次産業,1985,6.8206236132,人,男,estat-national-census
（再掲）第１次産業,1990,5.0793209396,人,男,estat-national-census
（再掲）第１次産業,1995,4.724702194,人,男,estat-national-census
（再掲）第１次産業,2000,3.5428502539,人,男,estat-national-census
（再掲）第１次産業,1980,4.6036067385,人,男,estat-national-census
（再掲）第１次産業,1985,4.2059626585,人,男,estat-national-census
（再掲）第１次産業,1990,3.4448798023,人,男,estat-national-census
（再掲）第１次産業,1995,3.2515813574,人,男,estat-national-census
（再掲）第１次産業,2000,2.8271382339,人,男,estat-national-census
（再掲）第１次産業,1980,1.1387762206,人,男,estat-national-census
（再掲）第１次産業,1985,1.0231817629,人,男,estat-national-census
（再掲）第１次産業,1990,0.7980082737,人,男,estat-national-census
（再掲）第１次産業,1995,0.7352084092,人,男,estat-national-census
（再掲）第１次産業,2000,0.6344076684,人,男,estat-national-census
（再掲）第１次産業,1980,4.5638314518,人,男,estat-national-census
（再掲）第１次産業,1985,4.1306198077,人,男,estat-national-census
（再掲）第１次産業,1990,3.2567282412,人,男,estat-national-census
（再掲）第１次産業,1995,3.0794072936,人,男,estat-national-census
（再掲）第１次産業,2000,2.5767987854,人,男,estat-national-census
（再掲）第１次産業,1980,7.6654850945,人,男,estat-national-census
（再掲）第１次産業,1985,6.2570798306,人,男,estat-national-census
（再掲）第１次産業,1990,4.5888906183,人,男,estat-national-census
（再掲）第１次産業,1995,4.0201415481,人,男,estat-national-census
（再掲）第１次産業,2000,3.3110050735,人,男,estat-national-census
（再掲）第１次産業,1980,14.7548645155,人,男,estat-national-census
（再掲）第１次産業,1985,14.0124412157,人,男,estat-national-census
（再掲）第１次産業,1990,11.9776723007,人,男,estat-national-census
（再掲）第１次産業,1995,11.1029547299,人,男,estat-national-census
（再掲）第１次産業,2000,10.0601232837,人,男,estat-national-census
（再掲）第１次産業,1980,17.3791319991,人,男,estat-national-census
（再掲）第１次産業,1985,16.7822107433,人,男,estat-national-census
（再掲）第１次産業,1990,14.5132092549,人,男,estat-national-census
（再掲）第１次産業,1995,12.8094487317,人,男,estat-national-census
（再掲）第１次産業,2000,10.8450544464,人,男,estat-national-census
（再掲）第１次産業,1980,19.4664065441,人,男,estat-national-census
（再掲）第１次産業,1985,17.4371997019,人,男,estat-national-census
（再掲）第１次産業,1990,14.8379869468,人,男,estat-national-census
（再掲）第１次産業,1995,13.3229182122,人,男,estat-national-census
（再掲）第１次産業,2000,10.5687727775,人,男,estat-national-census
（再掲）第１次産業,1980,10.9869591694,人,男,estat-national-census
（再掲）第１次産業,1985,10.2273200873,人,男,estat-national-census
（再掲）第１次産業,1990,8.2184357662,人,男,estat-national-census
（再掲）第１次産業,1995,7.5346788736,人,男,estat-national-census
（再掲）第１次産業,2000,6.413804955,人,男,estat-national-census
（再掲）第１次産業,1980,6.8354962368,人,男,estat-national-census
（再掲）第１次産業,1985,6.6884461508,人,男,estat-national-census
（再掲）第１次産業,1990,5.3408204797,人,男,estat-national-census
（再掲）第１次産業,1995,5.0634758499,人,男,estat-national-census
（再掲）第１次産業,2000,4.3166851286,人,男,estat-national-census
（再掲）第１次産業,1980,10.9268147551,人,男,estat-national-census
（再掲）第１次産業,1985,10.7899434658,人,男,estat-national-census
（再掲）第１次産業,1990,9.116320969,人,男,estat-national-census
（再掲）第１次産業,1995,8.1860825465,人,男,estat-national-census
（再掲）第１次産業,2000,6.9970597411,人,男,estat-national-census
（再掲）第１次産業,1980,17.207378863,人,男,estat-national-census
（再掲）第１次産業,1985,16.1614390658,人,男,estat-national-census
（再掲）第１次産業,1990,13.4303070737,人,男,estat-national-census
（再掲）第１次産業,1995,11.6524011873,人,男,estat-national-census
（再掲）第１次産業,2000,10.000183011,人,男,estat-national-census
（再掲）第１次産業,1980,12.0731523791,人,男,estat-national-census
（再掲）第１次産業,1985,11.3840680408,人,男,estat-national-census
（再掲）第１次産業,1990,9.2885455701,人,男,estat-national-census
（再掲）第１次産業,1995,8.3690685298,人,男,estat-national-census
（再掲）第１次産業,2000,7.3196208167,人,男,estat-national-census
（再掲）第１次産業,1980,16.7212506951,人,男,estat-national-census
（再掲）第１次産業,1985,15.8202881899,人,男,estat-national-census
（再掲）第１次産業,1990,13.2686760888,人,男,estat-national-census
（再掲）第１次産業,1995,11.844275118,人,男,estat-national-census
（再掲）第１次産業,2000,10.0332357265,人,男,estat-national-census
（再掲）第１次産業,1980,22.0599796373,人,男,estat-national-census
（再掲）第１次産業,1985,20.637312325,人,男,estat-national-census
（再掲）第１次産業,1990,17.6709629193,人,男,estat-national-census
（再掲）第１次産業,1995,15.6223714602,人,男,estat-national-census
（再掲）第１次産業,2000,13.5069881479,人,男,estat-national-census
（再掲）第１次産業,1980,6.7116567187,人,男,estat-national-census
（再掲）第１次産業,1985,6.0459750367,人,男,estat-national-census
（再掲）第１次産業,1990,4.9014647553,人,男,estat-national-census
（再掲）第１次産業,1995,4.1931697418,人,男,estat-national-census
（再掲）第１次産業,2000,3.6816853208,人,男,estat-national-census
（再掲）第１次産業,1980,19.2871553463,人,男,estat-national-census
（再掲）第１次産業,1985,17.7044924928,人,男,estat-national-census
（再掲）第１次産業,1990,14.9517785964,人,男,estat-national-census
（再掲）第１次産業,1995,12.4875052397,人,男,estat-national-census
（再掲）第１次産業,2000,11.3579813237,人,男,estat-national-census
（再掲）第１次産業,1980,18.8478509405,人,男,estat-national-census
（再掲）第１次産業,1985,17.4943322638,人,男,estat-national-census
（再掲）第１次産業,1990,14.5208243051,人,男,estat-national-census
（再掲）第１次産業,1995,11.93576013,人,男,estat-national-census
（再掲）第１次産業,2000,10.3821957346,人,男,estat-national-census
（再掲）第１次産業,1980,21.964168449,人,男,estat-national-census
（再掲）第１次産業,1985,20.2523336775,人,男,estat-national-census
（再掲）第１次産業,1990,16.8851704904,人,男,estat-national-census
（再掲）第１次産業,1995,14.1794944414,人,男,estat-national-census
（再掲）第１次産業,2000,12.3206633224,人,男,estat-national-census
（再掲）第１次産業,1980,17.07559565,人,男,estat-national-census
（再掲）第１次産業,1985,16.2184396491,人,男,estat-national-census
（再掲）第１次産業,1990,13.0928896515,人,男,estat-national-census
（再掲）第１次産業,1995,11.1556127029,人,男,estat-national-census
（再掲）第１次産業,2000,9.6440942576,人,男,estat-national-census
（再掲）第１次産業,1980,21.9463152512,人,男,estat-national-census
（再掲）第１次産業,1985,21.0588314163,人,男,estat-national-census
（再掲）第１次産業,1990,17.6548551575,人,男,estat-national-census
（再掲）第１次産業,1995,14.8834233326,人,男,estat-national-census
（再掲）第１次産業,2000,13.2102012109,人,男,estat-national-census
（再掲）第１次産業,1980,21.7955275402,人,男,estat-national-census
（再掲）第１次産業,1985,20.862911919,人,男,estat-national-census
（再掲）第１次産業,1990,17.125357532,人,男,estat-national-census
（再掲）第１次産業,1995,14.7375451667,人,男,estat-national-census
（再掲）第１次産業,2000,12.3152794006,人,男,estat-national-census
（再掲）第１次産業,1980,13.2757051865,人,男,estat-national-census
（再掲）第１次産業,1985,12.3076102678,人,男,estat-national-census
（再掲）第１次産業,1990,10.4305815802,人,男,estat-national-census
（再掲）第１次産業,1995,8.8405846039,人,男,estat-national-census
（再掲）第１次産業,2000,7.4942009711,人,男,estat-national-census
（再掲）第１次産業,1980,15.9963530394,人,女,estat-national-census
（再掲）第１次産業,1985,14.3070298154,人,女,estat-national-census
（再掲）第１次産業,1990,11.9481932484,人,女,estat-national-census
（再掲）第１次産業,1995,9.7518568954,人,女,estat-national-census
（再掲）第１次産業,2000,8.5759766769,人,女,estat-national-census
（再掲）第１次産業,1980,29.1544707608,人,女,estat-national-census
（再掲）第１次産業,1985,26.5069966798,人,女,estat-national-census
（再掲）第１次産業,1990,22.199404791,人,女,estat-national-census
（再掲）第１次産業,1995,17.9008828033,人,女,estat-national-census
（再掲）第１次産業,2000,15.2005605184,人,女,estat-national-census
（再掲）第１次産業,1980,32.0631384321,人,女,estat-national-census
（再掲）第１次産業,1985,29.0648731569,人,女,estat-national-census
（再掲）第１次産業,1990,23.820753261,人,女,estat-national-census
（再掲）第１次産業,1995,18.6766675762,人,女,estat-national-census
（再掲）第１次産業,2000,15.6476083389,人,女,estat-national-census
（再掲）第１次産業,1980,17.8735539413,人,女,estat-national-census
（再掲）第１次産業,1985,15.1091657392,人,女,estat-national-census
（再掲）第１次産業,1990,11.5359251134,人,女,estat-national-census
（再掲）第１次産業,1995,8.0665626986,人,女,estat-national-census
（再掲）第１次産業,2000,6.2957373684,人,女,estat-national-census
（再掲）第１次産業,1980,25.740431559,人,女,estat-national-census
（再掲）第１次産業,1985,21.9573741216,人,女,estat-national-census
（再掲）第１次産業,1990,16.8375349068,人,女,estat-national-census
（再掲）第１次産業,1995,12.3321281498,人,女,estat-national-census
（再掲）第１次産業,2000,10.4115799101,人,女,estat-national-census
（再掲）第１次産業,1980,23.6526671821,人,女,estat-national-census
（再掲）第１次産業,1985,19.33442053,人,女,estat-national-census
（再掲）第１次産業,1990,15.2021959985,人,女,estat-national-census
（再掲）第１次産業,1995,12.0565187439,人,女,estat-national-census
（再掲）第１次産業,2000,10.6149636429,人,女,estat-national-census
（再掲）第１次産業,1980,26.6411047232,人,女,estat-national-census
（再掲）第１次産業,1985,21.6711292832,人,女,estat-national-census
（再掲）第１次産業,1990,16.2530394245,人,女,estat-national-census
（再掲）第１次産業,1995,12.1953654726,人,女,estat-national-census
（再掲）第１次産業,2000,10.7313225913,人,女,estat-national-census
（再掲）第１次産業,1980,28.1641946618,人,女,estat-national-census
（再掲）第１次産業,1985,21.1361121357,人,女,estat-national-census
（再掲）第１次産業,1990,14.8947473755,人,女,estat-national-census
（再掲）第１次産業,1995,11.2376165953,人,女,estat-national-census
（再掲）第１次産業,2000,9.2529932105,人,女,estat-national-census
（再掲）第１次産業,1980,20.5710566528,人,女,estat-national-census
（再掲）第１次産業,1985,16.4146637947,人,女,estat-national-census
（再掲）第１次産業,1990,12.2098511042,人,女,estat-national-census
（再掲）第１次産業,1995,9.769563652,人,女,estat-national-census
（再掲）第１次産業,2000,8.2964985214,人,女,estat-national-census
（再掲）第１次産業,1980,19.346806127,人,女,estat-national-census
（再掲）第１次産業,1985,14.9324397763,人,女,estat-national-census
（再掲）第１次産業,1990,10.8973405889,人,女,estat-national-census
（再掲）第１次産業,1995,8.5373783228,人,女,estat-national-census
（再掲）第１次産業,2000,7.4037916632,人,女,estat-national-census
（再掲）第１次産業,1980,9.2901633136,人,女,estat-national-census
（再掲）第１次産業,1985,6.5407687542,人,女,estat-national-census
（再掲）第１次産業,1990,4.3054282383,人,女,estat-national-census
（再掲）第１次産業,1995,3.3514967544,人,女,estat-national-census
（再掲）第１次産業,2000,2.7996065532,人,女,estat-national-census
（再掲）第１次産業,1980,15.5375040113,人,女,estat-national-census
（再掲）第１次産業,1985,10.8385503572,人,女,estat-national-census
（再掲）第１次産業,1990,7.2819422483,人,女,estat-national-census
（再掲）第１次産業,1995,5.6381789368,人,女,estat-national-census
（再掲）第１次産業,2000,4.6957672545,人,女,estat-national-census
（再掲）第１次産業,1980,0.6277539271,人,女,estat-national-census
（再掲）第１次産業,1985,0.5630900454,人,女,estat-national-census
（再掲）第１次産業,1990,0.4723179614,人,女,estat-national-census
（再掲）第１次産業,1995,0.4254157923,人,女,estat-national-census
（再掲）第１次産業,2000,0.3717431928,人,女,estat-national-census
（再掲）第１次産業,1980,2.7105190227,人,女,estat-national-census
（再掲）第１次産業,1985,2.0959556563,人,女,estat-national-census
（再掲）第１次産業,1990,1.5306961249,人,女,estat-national-census
（再掲）第１次産業,1995,1.2949587994,人,女,estat-national-census
（再掲）第１次産業,2000,1.1101181828,人,女,estat-national-census
（再掲）第１次産業,1980,21.6061910599,人,女,estat-national-census
（再掲）第１次産業,1985,15.9543621014,人,女,estat-national-census
（再掲）第１次産業,1990,11.7597716957,人,女,estat-national-census
（再掲）第１次産業,1995,9.8282389294,人,女,estat-national-census
（再掲）第１次産業,2000,7.4896288821,人,女,estat-national-census
（再掲）第１次産業,1980,15.4423311812,人,女,estat-national-census
（再掲）第１次産業,1985,10.6521322625,人,女,estat-national-census
（再掲）第１次産業,1990,7.3582704479,人,女,estat-national-census
（再掲）第１次産業,1995,5.9394075994,人,女,estat-national-census
（再掲）第１次産業,2000,3.737065637,人,女,estat-national-census
（再掲）第１次産業,1980,12.5783213819,人,女,estat-national-census
（再掲）第１次産業,1985,8.9147872865,人,女,estat-national-census
（再掲）第１次産業,1990,6.4465283998,人,女,estat-national-census
（再掲）第１次産業,1995,5.2396837794,人,女,estat-national-census
（再掲）第１次産業,2000,3.4999077584,人,女,estat-national-census
（再掲）第１次産業,1980,15.4143942733,人,女,estat-national-census
（再掲）第１次産業,1985,11.3794398058,人,女,estat-national-census
（再掲）第１次産業,1990,8.3087630101,人,女,estat-national-census
（再掲）第１次産業,1995,7.0725207044,人,女,estat-national-census
（再掲）第１次産業,2000,4.6357268134,人,女,estat-national-census
（再掲）第１次産業,1980,21.8898276023,人,女,estat-national-census
（再掲）第１次産業,1985,17.5957773466,人,女,estat-national-census
（再掲）第１次産業,1990,13.4526773543,人,女,estat-national-census
（再掲）第１次産業,1995,11.2117645788,人,女,estat-national-census
（再掲）第１次産業,2000,9.7499666444,人,女,estat-national-census
（再掲）第１次産業,1980,24.9850042575,人,女,estat-national-census
（再掲）第１次産業,1985,21.0165867367,人,女,estat-national-census
（再掲）第１次産業,1990,17.1868615495,人,女,estat-national-census
（再掲）第１次産業,1995,15.1553562966,人,女,estat-national-census
（再掲）第１次産業,2000,13.1171339882,人,女,estat-national-census
（再掲）第１次産業,1980,10.3847123407,人,女,estat-national-census
（再掲）第１次産業,1985,7.955932346,人,女,estat-national-census
（再掲）第１次産業,1990,5.5174865573,人,女,estat-national-census
（再掲）第１次産業,1995,4.5695362802,人,女,estat-national-census
（再掲）第１次産業,2000,3.9730082716,人,女,estat-national-census
（再掲）第１次産業,1980,12.4183761251,人,女,estat-national-census
（再掲）第１次産業,1985,10.2714072264,人,女,estat-national-census
（再掲）第１次産業,1990,7.8033656125,人,女,estat-national-census
（再掲）第１次産業,1995,6.7718576419,人,女,estat-national-census
（再掲）第１次産業,2000,5.9227022336,人,女,estat-national-census
（再掲）第１次産業,1980,7.3906369714,人,女,estat-national-census
（再掲）第１次産業,1985,6.0798946975,人,女,estat-national-census
（再掲）第１次産業,1990,4.6775219754,人,女,estat-national-census
（再掲）第１次産業,1995,4.1630937018,人,女,estat-national-census
（再掲）第１次産業,2000,3.7032083819,人,女,estat-national-census
（再掲）第１次産業,1980,13.8735674305,人,女,estat-national-census
（再掲）第１次産業,1985,10.4084313748,人,女,estat-national-census
（再掲）第１次産業,1990,7.3819787296,人,女,estat-national-census
（再掲）第１次産業,1995,6.2273101562,人,女,estat-national-census
（再掲）第１次産業,2000,4.9724073451,人,女,estat-national-census
（再掲）第１次産業,1980,16.7619649502,人,女,estat-national-census
（再掲）第１次産業,1985,10.8726637719,人,女,estat-national-census
（再掲）第１次産業,1990,6.8416680654,人,女,estat-national-census
（再掲）第１次産業,1995,5.5972232049,人,女,estat-national-census
（再掲）第１次産業,2000,3.5736524763,人,女,estat-national-census
（再掲）第１次産業,1980,6.929259206,人,女,estat-national-census
（再掲）第１次産業,1985,5.4273466258,人,女,estat-national-census
（再掲）第１次産業,1990,3.9745062585,人,女,estat-national-census
（再掲）第１次産業,1995,3.4511955046,人,女,estat-national-census
（再掲）第１次産業,2000,2.7505125601,人,女,estat-national-census
（再掲）第１次産業,1980,0.9269924769,人,女,estat-national-census
（再掲）第１次産業,1985,0.7432396852,人,女,estat-national-census
（再掲）第１次産業,1990,0.5512786078,人,女,estat-national-census
（再掲）第１次産業,1995,0.5018632814,人,女,estat-national-census
（再掲）第１次産業,2000,0.4289636453,人,女,estat-national-census
（再掲）第１次産業,1980,6.74469674,人,女,estat-national-census
（再掲）第１次産業,1985,5.0610776247,人,女,estat-national-census
（再掲）第１次産業,1990,3.5571757563,人,女,estat-national-census
（再掲）第１次産業,1995,3.0118377683,人,女,estat-national-census
（再掲）第１次産業,2000,2.3975255163,人,女,estat-national-census
（再掲）第１次産業,1980,9.3076476214,人,女,estat-national-census
（再掲）第１次産業,1985,6.7257960658,人,女,estat-national-census
（再掲）第１次産業,1990,4.6323515985,人,女,estat-national-census
（再掲）第１次産業,1995,3.6884806167,人,女,estat-national-census
（再掲）第１次産業,2000,3.1774079808,人,女,estat-national-census
（再掲）第１次産業,1980,18.3250933627,人,女,estat-national-census
（再掲）第１次産業,1985,16.4288659793,人,女,estat-national-census
（再掲）第１次産業,1990,13.7101548779,人,女,estat-national-census
（再掲）第１次産業,1995,12.6754362878,人,女,estat-national-census
（再掲）第１次産業,2000,11.4635427815,人,女,estat-national-census
（再掲）第１次産業,1980,24.2154628029,人,女,estat-national-census
（再掲）第１次産業,1985,21.6760888495,人,女,estat-national-census
（再掲）第１次産業,1990,18.0494855056,人,女,estat-national-census
（再掲）第１次産業,1995,15.4666556573,人,女,estat-national-census
（再掲）第１次産業,2000,12.4492146374,人,女,estat-national-census
（再掲）第１次産業,1980,26.308767016,人,女,estat-national-census
（再掲）第１次産業,1985,22.0186737847,人,女,estat-national-census
（再掲）第１次産業,1990,16.6608068412,人,女,estat-national-census
（再掲）第１次産業,1995,14.2114904058,人,女,estat-national-census
（再掲）第１次産業,2000,10.4848664688,人,女,estat-national-census
（再掲）第１次産業,1980,16.4094721106,人,女,estat-national-census
（再掲）第１次産業,1985,13.7633049615,人,女,estat-national-census
（再掲）第１次産業,1990,10.1738780652,人,女,estat-national-census
（再掲）第１次産業,1995,8.3861206669,人,女,estat-national-census
（再掲）第１次産業,2000,6.790467702,人,女,estat-national-census
（再掲）第１次産業,1980,13.1545644545,人,女,estat-national-census
（再掲）第１次産業,1985,11.2844585576,人,女,estat-national-census
（再掲）第１次産業,1990,7.7337602544,人,女,estat-national-census
（再掲）第１次産業,1995,6.5822645694,人,女,estat-national-census
（再掲）第１次産業,2000,5.1561654033,人,女,estat-national-census
（再掲）第１次産業,1980,17.9927250701,人,女,estat-national-census
（再掲）第１次産業,1985,15.9093706894,人,女,estat-national-census
（再掲）第１次産業,1990,11.7816482687,人,女,estat-national-census
（再掲）第１次産業,1995,9.6464467872,人,女,estat-national-census
（再掲）第１次産業,2000,7.5871633567,人,女,estat-national-census
（再掲）第１次産業,1980,22.3515428248,人,女,estat-national-census
（再掲）第１次産業,1985,19.4398818316,人,女,estat-national-census
（再掲）第１次産業,1990,15.4877669469,人,女,estat-national-census
（再掲）第１次産業,1995,12.9790965979,人,女,estat-national-census
（再掲）第１次産業,2000,11.0879300732,人,女,estat-national-census
（再掲）第１次産業,1980,16.8751663561,人,女,estat-national-census
（再掲）第１次産業,1985,14.3282506903,人,女,estat-national-census
（再掲）第１次産業,1990,10.6341066264,人,女,estat-national-census
（再掲）第１次産業,1995,8.8550410686,人,女,estat-national-census
（再掲）第１次産業,2000,7.4478594698,人,女,estat-national-census
（再掲）第１次産業,1980,20.6354278565,人,女,estat-national-census
（再掲）第１次産業,1985,18.0310234003,人,女,estat-national-census
（再掲）第１次産業,1990,14.2386531216,人,女,estat-national-census
（再掲）第１次産業,1995,12.2998267902,人,女,estat-national-census
（再掲）第１次産業,2000,10.0063623507,人,女,estat-national-census
（再掲）第１次産業,1980,20.6303313874,人,女,estat-national-census
（再掲）第１次産業,1985,18.9572799188,人,女,estat-national-census
（再掲）第１次産業,1990,15.6072003251,人,女,estat-national-census
（再掲）第１次産業,1995,13.9566595214,人,女,estat-national-census
（再掲）第１次産業,2000,12.1816698089,人,女,estat-national-census
（再掲）第１次産業,1980,9.6050923384,人,女,estat-national-census
（再掲）第１次産業,1985,7.7475018386,人,女,estat-national-census
（再掲）第１次産業,1990,5.7954851752,人,女,estat-national-census
（再掲）第１次産業,1995,4.6108321862,人,女,estat-national-census
（再掲）第１次産業,2000,3.8995722143,人,女,estat-national-census
（再掲）第１次産業,1980,24.0899091976,人,女,estat-national-census
（再掲）第１次産業,1985,20.3210406904,人,女,estat-national-census
（再掲）第１次産業,1990,16.2038982104,人,女,estat-national-census
（再掲）第１次産業,1995,13.2592086401,人,女,estat-national-census
（再掲）第１次産業,2000,11.7241091066,人,女,estat-national-census
（再掲）第１次産業,1980,19.6433751508,人,女,estat-national-census
（再掲）第１次産業,1985,17.0396293375,人,女,estat-national-census
（再掲）第１次産業,1990,12.6426574908,人,女,estat-national-census
（再掲）第１次産業,1995,10.0066974468,人,女,estat-national-census
（再掲）第１次産業,2000,8.6027694635,人,女,estat-national-census
（再掲）第１次産業,1980,26.2449085757,人,女,estat-national-census
（再掲）第１次産業,1985,22.7329262625,人,女,estat-national-census
（再掲）第１次産業,1990,17.7549161134,人,女,estat-national-census
（再掲）第１次産業,1995,14.3288413532,人,女,estat-national-census
（再掲）第１次産業,2000,12.0677735189,人,女,estat-national-census
（再掲）第１次産業,1980,23.8354645637,人,女,estat-national-census
（再掲）第１次産業,1985,20.1357767042,人,女,estat-national-census
（再掲）第１次産業,1990,14.9558485446,人,女,estat-national-census
（再掲）第１次産業,1995,11.6423709297,人,女,estat-national-census
（再掲）第１次産業,2000,9.6728074996,人,女,estat-national-census
（再掲）第１次産業,1980,25.9461783452,人,女,estat-national-census
（再掲）第１次産業,1985,22.9116231438,人,女,estat-national-census
（再掲）第１次産業,1990,18.3244645656,人,女,estat-national-census
（再掲）第１次産業,1995,15.1084367168,人,女,estat-national-census
（再掲）第１次産業,2000,12.94246485,人,女,estat-national-census
（再掲）第１次産業,1980,28.6309864158,人,女,estat-national-census
（再掲）第１次産業,1985,24.8164085794,人,女,estat-national-census
（再掲）第１次産業,1990,18.8210899626,人,女,estat-national-census
（再掲）第１次産業,1995,15.0809460702,人,女,estat-national-census
（再掲）第１次産業,2000,11.6462332186,人,女,estat-national-census
（再掲）第１次産業,1980,11.3696167574,人,女,estat-national-census
（再掲）第１次産業,1985,9.736936079,人,女,estat-national-census
（再掲）第１次産業,1990,7.5368323429,人,女,estat-national-census
（再掲）第１次産業,1995,5.3762788439,人,女,estat-national-census
（再掲）第１次産業,2000,4.3645174624,人,女,estat-national-census
（再掲）第２次産業,1980,25.4743051424,人,総数,estat-national-census
（再掲）第２次産業,1985,23.5108661038,人,総数,estat-national-census
（再掲）第２次産業,1990,23.4914639836,人,総数,estat-national-census
（再掲）第２次産業,1995,23.5912643468,人,総数,estat-national-census
（再掲）第２次産業,2000,22.3127731455,人,総数,estat-national-census
（再掲）第２次産業,1980,22.0440134795,人,総数,estat-national-census
（再掲）第２次産業,1985,21.6626423385,人,総数,estat-national-census
（再掲）第２次産業,1990,23.8019216102,人,総数,estat-national-census
（再掲）第２次産業,1995,25.0998709193,人,総数,estat-national-census
（再掲）第２次産業,2000,25.5449805078,人,総数,estat-national-census
（再掲）第２次産業,1980,26.3598054298,人,総数,estat-national-census
（再掲）第２次産業,1985,26.2737602441,人,総数,estat-national-census
（再掲）第２次産業,1990,28.7915682552,人,総数,estat-national-census
（再掲）第２次産業,1995,29.6345035502,人,総数,estat-national-census
（再掲）第２次産業,2000,29.5146527274,人,総数,estat-national-census
（再掲）第２次産業,1980,27.4433033739,人,総数,estat-national-census
