industry_or_category,indicator,value,year,source_id
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上原価 期末棚卸高,１事業所当たり金額,453.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上原価 期末棚卸高,１事業所当たり金額,303.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上原価 期末棚卸高,１事業所当たり金額,236.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上原価 期末棚卸高,１事業所当たり金額,182.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上総利益,１事業所当たり金額,4455.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上総利益,１事業所当たり金額,4493.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上総利益,１事業所当たり金額,4243.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上総利益,１事業所当たり金額,4768.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 売上総利益,１事業所当たり金額,5052.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費,１事業所当たり金額,2176.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費,１事業所当たり金額,2020.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費,１事業所当たり金額,2002.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費,１事業所当たり金額,2473.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費,１事業所当たり金額,2257.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金,１事業所当たり金額,1.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金,１事業所当たり金額,0.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金,１事業所当たり金額,2.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金,１事業所当たり金額,1.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金,１事業所当たり金額,5.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 給料賃金 うち常用雇用者,１事業所当たり金額,2.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 営業経費,１事業所当たり金額,2175.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 営業経費,１事業所当たり金額,2020.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 営業経費,１事業所当たり金額,2000.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 営業経費,１事業所当たり金額,2472.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業費 営業経費,１事業所当たり金額,2252.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業利益,１事業所当たり金額,2278.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業利益,１事業所当たり金額,2472.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業利益,１事業所当たり金額,2241.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業利益,１事業所当たり金額,2295.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 営業利益,１事業所当たり金額,2795.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資,１事業所当たり金額,222.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資,１事業所当たり金額,341.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資,１事業所当たり金額,324.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資,１事業所当たり金額,326.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資,１事業所当たり金額,712.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち建物・建物付属設備,１事業所当たり金額,16.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち建物・建物付属設備,１事業所当たり金額,52.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち建物・建物付属設備,１事業所当たり金額,115.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち建物・建物付属設備,１事業所当たり金額,17.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち建物・建物付属設備,１事業所当たり金額,305.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,198.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,162.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,197.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,303.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,302.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数,１事業所当たり金額,2.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数,１事業所当たり金額,2.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数,１事業所当たり金額,2.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数,１事業所当たり金額,2.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数,１事業所当たり金額,2.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数 うち家族従業者,１事業所当たり金額,1.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数 うち家族従業者,１事業所当たり金額,1.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数 うち家族従業者,１事業所当たり金額,1.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数 うち家族従業者,１事業所当たり金額,1.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者数 うち家族従業者,１事業所当たり金額,1.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の営業（操業）日数（日）,１事業所当たり金額,263.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の営業（操業）日数（日）,１事業所当たり金額,263.8,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の営業（操業）日数（日）,１事業所当たり金額,261.9,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の営業（操業）日数（日）,１事業所当たり金額,268.1,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の営業（操業）日数（日）,１事業所当たり金額,258.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １日の平均営業（操業）時間（時間）,１事業所当たり金額,8.4,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １日の平均営業（操業）時間（時間）,１事業所当たり金額,8.2,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １日の平均営業（操業）時間（時間）,１事業所当たり金額,8.3,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １日の平均営業（操業）時間（時間）,１事業所当たり金額,8.6,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １日の平均営業（操業）時間（時間）,１事業所当たり金額,8.4,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / １年間の総離職者数（人）,１事業所当たり金額,0.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 売上高,１事業所当たり金額,3741.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 売上高,１事業所当たり金額,3133.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 売上高,１事業所当たり金額,2856.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 売上高,１事業所当たり金額,3009.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 売上高,１事業所当たり金額,3119.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 営業利益,１事業所当たり金額,1139.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 営業利益,１事業所当たり金額,1236.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 営業利益,１事業所当たり金額,1121.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 営業利益,１事業所当たり金額,1148.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 従業者1人あたり 営業利益,１事業所当たり金額,1398.0,2003,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 資 産,１事業所当たり金額,3236.0,2007,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 資 産,１事業所当たり金額,2571.0,2006,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 資 産,１事業所当たり金額,3211.0,2005,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 資 産,１事業所当たり金額,2549.0,2004,estat-corporate
製造業 / 事業主と家族従業者 うち家族従業者１人 / 資 産,１事業所当たり金額,3250.0,2003,estat-corporate
