category,indicator,value,year,source_id
総数 / ８０～８４歳 / １　感染症及び寄生虫症（皮膚及び粘膜の病変を伴うウイルス疾患（再掲））,総患者数,8.0,2008,estat-medical
総数 / ８０～８４歳 / １　感染症及び寄生虫症（真菌症（再掲））,総患者数,28.0,2008,estat-medical
総数 / ８０～８４歳 / ２　新生物,総患者数,187.0,2008,estat-medical
総数 / ８０～８４歳 / ２　新生物（（悪性新生物）（再掲））,総患者数,170.0,2008,estat-medical
総数 / ８０～８４歳 / ２　新生物（胃の悪性新生物（再掲））,総患者数,28.0,2008,estat-medical
総数 / ８０～８４歳 / ２　新生物（結腸及び直腸の悪性新生物（再掲））,総患者数,28.0,2008,estat-medical
総数 / ８０～８４歳 / ２　新生物（気管，気管支及び肺の悪性新生物（再掲））,総患者数,15.0,2008,estat-medical
総数 / ８０～８４歳 / ３　血液及び造血器の疾患並びに免疫機構の障害,総患者数,11.0,2008,estat-medical
総数 / ８０～８４歳 / ４　内分泌，栄養及び代謝疾患,総患者数,313.0,2008,estat-medical
総数 / ８０～８４歳 / ４　内分泌，栄養及び代謝疾患（甲状腺障害（再掲））,総患者数,16.0,2008,estat-medical
総数 / ８０～８４歳 / ４　内分泌，栄養及び代謝疾患（糖尿病（再掲））,総患者数,182.0,2008,estat-medical
総数 / ８０～８４歳 / ５　精神及び行動の障害,総患者数,110.0,2008,estat-medical
総数 / ８０～８４歳 / ５　精神及び行動の障害（統合失調症，統合失調症型障害及び妄想性障害（再掲））,総患者数,15.0,2008,estat-medical
総数 / ８０～８４歳 / ５　精神及び行動の障害（気分［感情］障害（躁うつ病を含む）（再掲））,総患者数,39.0,2008,estat-medical
総数 / ８０～８４歳 / 総患者数,総患者数,22.0,2008,estat-medical
総数 / ８０～８４歳 / ６　神経系の疾患,総患者数,151.0,2008,estat-medical
総数 / ８０～８４歳 / ７　眼及び付属器の疾患,総患者数,351.0,2008,estat-medical
総数 / ８０～８４歳 / ７　眼及び付属器の疾患（白内障（再掲））,総患者数,159.0,2008,estat-medical
総数 / ８０～８４歳 / ８　耳及び乳様突起の疾患,総患者数,41.0,2008,estat-medical
総数 / ８０～８４歳 / ９　循環器系の疾患,総患者数,1424.0,2008,estat-medical
総数 / ８０～８４歳 / ９　循環器系の疾患（高血圧性疾患（再掲））,総患者数,907.0,2008,estat-medical
総数 / ８０～８４歳 / ９　循環器系の疾患（（心疾患（高血圧性のものを除く））（再掲））,総患者数,245.0,2008,estat-medical
総数 / ８０～８４歳 / ９　循環器系の疾患（虚血性心疾患（再掲））,総患者数,135.0,2008,estat-medical
総数 / ８０～８４歳 / ９　循環器系の疾患（脳血管疾患（再掲））,総患者数,234.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患,総患者数,159.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患（急性上気道感染症（再掲））,総患者数,14.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患（肺炎（再掲））,総患者数,12.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患（急性気管支炎及び急性細気管支炎（再掲））,総患者数,8.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患（気管支炎及び慢性閉塞性肺疾患（再掲））,総患者数,33.0,2008,estat-medical
総数 / ８０～８４歳 / １０　呼吸器系の疾患（喘息（再掲））,総患者数,42.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患,総患者数,393.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患（う蝕（再掲））,総患者数,32.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患（歯肉炎及び歯周疾患（再掲））,総患者数,110.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患（胃潰瘍及び十二指腸潰瘍（再掲））,総患者数,49.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患（胃炎及び十二指腸炎（再掲））,総患者数,56.0,2008,estat-medical
総数 / ８０～８４歳 / １１　消化器系の疾患（肝疾患（再掲））,総患者数,17.0,2008,estat-medical
総数 / ８０～８４歳 / １２　皮膚及び皮下組織の疾患,総患者数,84.0,2008,estat-medical
総数 / ８０～８４歳 / １３　筋骨格系及び結合組織の疾患,総患者数,602.0,2008,estat-medical
総数 / ８０～８４歳 / １３　筋骨格系及び結合組織の疾患（炎症性多発性関節障害（再掲））,総患者数,36.0,2008,estat-medical
総数 / ８０～８４歳 / １３　筋骨格系及び結合組織の疾患（関節症（再掲））,総患者数,180.0,2008,estat-medical
総数 / ８０～８４歳 / １３　筋骨格系及び結合組織の疾患（脊柱障害（再掲））,総患者数,251.0,2008,estat-medical
総数 / ８０～８４歳 / １３　筋骨格系及び結合組織の疾患（骨の密度及び構造の障害（再掲））,総患者数,91.0,2008,estat-medical
総数 / ８０～８４歳 / １４　腎尿路生殖器系の疾患,総患者数,136.0,2008,estat-medical
総数 / ８０～８４歳 / １４　腎尿路生殖器系の疾患（糸球体疾患，腎尿細管間質性疾患及び腎不全（再掲））,総患者数,37.0,2008,estat-medical
総数 / ８０～８４歳 / １４　腎尿路生殖器系の疾患（前立腺肥大（症）（再掲））,総患者数,78.0,2008,estat-medical
総数 / ８０～８４歳 / １４　腎尿路生殖器系の疾患（乳房及び女性生殖器の疾患（再掲））,総患者数,6.0,2008,estat-medical
総数 / ８０～８４歳 / １７　先天奇形，変形及び染色体異常,総患者数,2.0,2008,estat-medical
総数 / ８０～８４歳 / １８　症状，徴候及び異常臨床所見・異常検査所見で他に分類されないもの,総患者数,44.0,2008,estat-medical
総数 / ８０～８４歳 / １９　損傷，中毒及びその他の外因の影響,総患者数,90.0,2008,estat-medical
総数 / ８０～８４歳 / １９　損傷，中毒及びその他の外因の影響（骨折（再掲））,総患者数,60.0,2008,estat-medical
総数 / ８０～８４歳 / ２１　健康状態に影響を及ぼす要因及び保健サービスの利用,総患者数,196.0,2008,estat-medical
総数 / ８０～８４歳 / ２１　健康状態に影響を及ぼす要因及び保健サービスの利用（歯の補てつ（再掲））,総患者数,132.0,2008,estat-medical
総数 / ８５～８９歳 / １　感染症及び寄生虫症,総患者数,23.0,2008,estat-medical
総数 / ８５～８９歳 / １　感染症及び寄生虫症（腸管感染症（再掲））,総患者数,2.0,2008,estat-medical
総数 / ８５～８９歳 / １　感染症及び寄生虫症（結核（再掲））,総患者数,2.0,2008,estat-medical
総数 / ８５～８９歳 / １　感染症及び寄生虫症（皮膚及び粘膜の病変を伴うウイルス疾患（再掲））,総患者数,4.0,2008,estat-medical
総数 / ８５～８９歳 / １　感染症及び寄生虫症（真菌症（再掲））,総患者数,8.0,2008,estat-medical
総数 / ８５～８９歳 / ２　新生物,総患者数,76.0,2008,estat-medical
総数 / ８５～８９歳 / ２　新生物（（悪性新生物）（再掲））,総患者数,69.0,2008,estat-medical
総数 / ８５～８９歳 / ２　新生物（胃の悪性新生物（再掲））,総患者数,9.0,2008,estat-medical
総数 / ８５～８９歳 / ２　新生物（結腸及び直腸の悪性新生物（再掲））,総患者数,12.0,2008,estat-medical
総数 / ８５～８９歳 / ２　新生物（気管，気管支及び肺の悪性新生物（再掲））,総患者数,7.0,2008,estat-medical
総数 / ８５～８９歳 / ３　血液及び造血器の疾患並びに免疫機構の障害,総患者数,7.0,2008,estat-medical
総数 / ８５～８９歳 / ４　内分泌，栄養及び代謝疾患,総患者数,136.0,2008,estat-medical
総数 / ８５～８９歳 / ４　内分泌，栄養及び代謝疾患（甲状腺障害（再掲））,総患者数,6.0,2008,estat-medical
総数 / ８５～８９歳 / ４　内分泌，栄養及び代謝疾患（糖尿病（再掲））,総患者数,84.0,2008,estat-medical
総数 / ８５～８９歳 / ５　精神及び行動の障害,総患者数,69.0,2008,estat-medical
総数 / ８５～８９歳 / ５　精神及び行動の障害（統合失調症，統合失調症型障害及び妄想性障害（再掲））,総患者数,6.0,2008,estat-medical
総数 / ８５～８９歳 / ５　精神及び行動の障害（気分［感情］障害（躁うつ病を含む）（再掲））,総患者数,15.0,2008,estat-medical
総数 / ８５～８９歳 / 総患者数,総患者数,8.0,2008,estat-medical
総数 / ８５～８９歳 / ６　神経系の疾患,総患者数,89.0,2008,estat-medical
総数 / ８５～８９歳 / ７　眼及び付属器の疾患,総患者数,148.0,2008,estat-medical
総数 / ８５～８９歳 / ７　眼及び付属器の疾患（白内障（再掲））,総患者数,69.0,2008,estat-medical
総数 / ８５～８９歳 / ８　耳及び乳様突起の疾患,総患者数,15.0,2008,estat-medical
総数 / ８５～８９歳 / ９　循環器系の疾患,総患者数,793.0,2008,estat-medical
総数 / ８５～８９歳 / ９　循環器系の疾患（高血圧性疾患（再掲））,総患者数,504.0,2008,estat-medical
総数 / ８５～８９歳 / ９　循環器系の疾患（（心疾患（高血圧性のものを除く））（再掲））,総患者数,141.0,2008,estat-medical
総数 / ８５～８９歳 / ９　循環器系の疾患（虚血性心疾患（再掲））,総患者数,66.0,2008,estat-medical
総数 / ８５～８９歳 / ９　循環器系の疾患（脳血管疾患（再掲））,総患者数,134.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患,総患者数,83.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患（急性上気道感染症（再掲））,総患者数,7.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患（肺炎（再掲））,総患者数,11.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患（急性気管支炎及び急性細気管支炎（再掲））,総患者数,5.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患（気管支炎及び慢性閉塞性肺疾患（再掲））,総患者数,19.0,2008,estat-medical
総数 / ８５～８９歳 / １０　呼吸器系の疾患（喘息（再掲））,総患者数,19.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患,総患者数,169.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患（う蝕（再掲））,総患者数,12.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患（歯肉炎及び歯周疾患（再掲））,総患者数,41.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患（胃潰瘍及び十二指腸潰瘍（再掲））,総患者数,17.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患（胃炎及び十二指腸炎（再掲））,総患者数,33.0,2008,estat-medical
総数 / ８５～８９歳 / １１　消化器系の疾患（肝疾患（再掲））,総患者数,4.0,2008,estat-medical
総数 / ８５～８９歳 / １２　皮膚及び皮下組織の疾患,総患者数,39.0,2008,estat-medical
総数 / ８５～８９歳 / １３　筋骨格系及び結合組織の疾患,総患者数,268.0,2008,estat-medical
総数 / ８５～８９歳 / １３　筋骨格系及び結合組織の疾患（炎症性多発性関節障害（再掲））,総患者数,14.0,2008,estat-medical
総数 / ８５～８９歳 / １３　筋骨格系及び結合組織の疾患（関節症（再掲））,総患者数,76.0,2008,estat-medical
総数 / ８５～８９歳 / １３　筋骨格系及び結合組織の疾患（脊柱障害（再掲））,総患者数,111.0,2008,estat-medical
総数 / ８５～８９歳 / １３　筋骨格系及び結合組織の疾患（骨の密度及び構造の障害（再掲））,総患者数,44.0,2008,estat-medical
