value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,time,time_label,unit
67.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210030,Ｄ 建設業(平成21年以降),2009000000,2009年,歳
66.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2015000000,2015年,歳
66.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2014000000,2014年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2013000000,2013年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2012000000,2012年,歳
66.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2011000000,2011年,歳
67.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2010000000,2010年,歳
67.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210040,Ｄ０６ 総合工事業(平成21年以降),2009000000,2009年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2015000000,2015年,歳
67.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2014000000,2014年,歳
67.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2013000000,2013年,歳
68.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2012000000,2012年,歳
67.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2011000000,2011年,歳
68.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2010000000,2010年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210050,Ｄ０７ 職別工事業（設備工事業を除く）(平成21年以降),2009000000,2009年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2015000000,2015年,歳
67.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2014000000,2014年,歳
65.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2013000000,2013年,歳
65.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2012000000,2012年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2011000000,2011年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2010000000,2010年,歳
66.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210060,Ｄ０８ 設備工事業(平成21年以降),2009000000,2009年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2015000000,2015年,歳
66.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2014000000,2014年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2013000000,2013年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2012000000,2012年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2011000000,2011年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2010000000,2010年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210070,Ｅ 製造業(平成21年以降),2009000000,2009年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2015000000,2015年,歳
66.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2014000000,2014年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2013000000,2013年,歳
66.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2012000000,2012年,歳
67.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2011000000,2011年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2010000000,2010年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210080,Ｅ０９ 食料品製造業(平成21年以降),2009000000,2009年,歳
67.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2015000000,2015年,歳
66.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2014000000,2014年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2013000000,2013年,歳
66.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2012000000,2012年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2011000000,2011年,歳
68.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2010000000,2010年,歳
66.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210090,Ｅ１０ 飲料・たばこ・飼料製造業(平成21年以降),2009000000,2009年,歳
66.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2015000000,2015年,歳
67.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2014000000,2014年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2013000000,2013年,歳
66.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2012000000,2012年,歳
66.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2011000000,2011年,歳
66.9,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2010000000,2010年,歳
67.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210100,Ｅ１１ 繊維工業(平成21年以降),2009000000,2009年,歳
66.8,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2015000000,2015年,歳
67.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2014000000,2014年,歳
66.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2013000000,2013年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2012000000,2012年,歳
67.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2011000000,2011年,歳
69.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2010000000,2010年,歳
68.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210110,Ｅ１２ 木材・木製品製造業(家具を除く)(平成21年以降),2009000000,2009年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2015000000,2015年,歳
67.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2014000000,2014年,歳
66.4,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2013000000,2013年,歳
66.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2012000000,2012年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2011000000,2011年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2010000000,2010年,歳
67.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210120,Ｅ１３ 家具・装備品製造業(平成21年以降),2009000000,2009年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2015000000,2015年,歳
67.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2014000000,2014年,歳
66.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2013000000,2013年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2012000000,2012年,歳
65.7,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2011000000,2011年,歳
68.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2010000000,2010年,歳
67.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210130,Ｅ１４ パルプ・紙・紙加工品製造業(平成21年以降),2009000000,2009年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2015000000,2015年,歳
67.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2014000000,2014年,歳
66.6,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2013000000,2013年,歳
66.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2012000000,2012年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2011000000,2011年,歳
68.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2010000000,2010年,歳
65.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210140,Ｅ１５ 印刷・同関連業(平成21年以降),2009000000,2009年,歳
66.1,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2015000000,2015年,歳
67.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2014000000,2014年,歳
66.0,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2013000000,2013年,歳
66.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2012000000,2012年,歳
69.3,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2011000000,2011年,歳
66.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2010000000,2010年,歳
66.2,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210150,Ｅ１６ 化学工業(平成21年以降),2009000000,2009年,歳
66.5,33,年齢,01,男女計,03,生産労働者（高校卒以上）,03,100～999人,120,65～69歳,210160,Ｅ１７ 石油製品・石炭製品製造業(平成21年以降),2015000000,2015年,歳
