value,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
67915,00120,対前年増減,00150,死亡_女,2022000000,2022年,件
35794,00120,対前年増減,00150,死亡_女,2021000000,2021年,件
-7751,00120,対前年増減,00150,死亡_女,2020000000,2020年,件
10340,00120,対前年増減,00150,死亡_女,2019000000,2019年,件
13535,00120,対前年増減,00150,死亡_女,2018000000,2018年,件
16585,00120,対前年増減,00150,死亡_女,2017000000,2017年,件
9430,00120,対前年増減,00150,死亡_女,2016000000,2016年,件
11097,00120,対前年増減,00150,死亡_女,2015000000,2015年,件
-60,00120,対前年増減,00160,乳児死亡数,2024000000,2024年,件
-30,00120,対前年増減,00160,乳児死亡数,2023000000,2023年,件
-43,00120,対前年増減,00160,乳児死亡数,2022000000,2022年,件
-113,00120,対前年増減,00160,乳児死亡数,2021000000,2021年,件
-142,00120,対前年増減,00160,乳児死亡数,2020000000,2020年,件
-94,00120,対前年増減,00160,乳児死亡数,2019000000,2019年,件
-14,00120,対前年増減,00160,乳児死亡数,2018000000,2018年,件
-167,00120,対前年増減,00160,乳児死亡数,2017000000,2017年,件
13,00120,対前年増減,00160,乳児死亡数,2016000000,2016年,件
-164,00120,対前年増減,00160,乳児死亡数,2015000000,2015年,件
37,00120,対前年増減,00170,新生児死亡数,2024000000,2024年,件
-9,00120,対前年増減,00170,新生児死亡数,2023000000,2023年,件
-49,00120,対前年増減,00170,新生児死亡数,2022000000,2022年,件
-46,00120,対前年増減,00170,新生児死亡数,2021000000,2021年,件
-51,00120,対前年増減,00170,新生児死亡数,2020000000,2020年,件
-46,00120,対前年増減,00170,新生児死亡数,2019000000,2019年,件
-32,00120,対前年増減,00170,新生児死亡数,2018000000,2018年,件
-42,00120,対前年増減,00170,新生児死亡数,2017000000,2017年,件
-27,00120,対前年増減,00170,新生児死亡数,2016000000,2016年,件
-50,00120,対前年増減,00170,新生児死亡数,2015000000,2015年,件
-70477,00120,対前年増減,00180,自然増減数,2024000000,2024年,件
-50437,00120,対前年増減,00180,自然増減数,2023000000,2023年,件
-170057,00120,対前年増減,00180,自然増減数,2022000000,2022年,件
-96314,00120,対前年増減,00180,自然増減数,2021000000,2021年,件
-16066,00120,対前年増減,00180,自然増減数,2020000000,2020年,件
-71784,00120,対前年増減,00180,自然増減数,2019000000,2019年,件
-49649,00120,対前年増減,00180,自然増減数,2018000000,2018年,件
-63505,00120,対前年増減,00180,自然増減数,2017000000,2017年,件
-46127,00120,対前年増減,00180,自然増減数,2016000000,2016年,件
-15373,00120,対前年増減,00180,自然増減数,2015000000,2015年,件
-211,00120,対前年増減,00190,死産,2024000000,2024年,件
355,00120,対前年増減,00190,死産,2023000000,2023年,件
-1098,00120,対前年増減,00190,死産,2022000000,2022年,件
-1001,00120,対前年増減,00190,死産,2021000000,2021年,件
-2176,00120,対前年増減,00190,死産,2020000000,2020年,件
-160,00120,対前年増減,00190,死産,2019000000,2019年,件
-750,00120,対前年増減,00190,死産,2018000000,2018年,件
-577,00120,対前年増減,00190,死産,2017000000,2017年,件
-1680,00120,対前年増減,00190,死産,2016000000,2016年,件
-905,00120,対前年増減,00190,死産,2015000000,2015年,件
-303,00120,対前年増減,00200,自然死産,2024000000,2024年,件
-239,00120,対前年増減,00200,自然死産,2023000000,2023年,件
-691,00120,対前年増減,00200,自然死産,2022000000,2022年,件
-106,00120,対前年増減,00200,自然死産,2021000000,2021年,件
-809,00120,対前年増減,00200,自然死産,2020000000,2020年,件
-255,00120,対前年増減,00200,自然死産,2019000000,2019年,件
-488,00120,対前年増減,00200,自然死産,2018000000,2018年,件
-330,00120,対前年増減,00200,自然死産,2017000000,2017年,件
-794,00120,対前年増減,00200,自然死産,2016000000,2016年,件
-42,00120,対前年増減,00200,自然死産,2015000000,2015年,件
92,00120,対前年増減,00210,人工死産,2024000000,2024年,件
594,00120,対前年増減,00210,人工死産,2023000000,2023年,件
-407,00120,対前年増減,00210,人工死産,2022000000,2022年,件
-895,00120,対前年増減,00210,人工死産,2021000000,2021年,件
-1367,00120,対前年増減,00210,人工死産,2020000000,2020年,件
95,00120,対前年増減,00210,人工死産,2019000000,2019年,件
-262,00120,対前年増減,00210,人工死産,2018000000,2018年,件
-247,00120,対前年増減,00210,人工死産,2017000000,2017年,件
-886,00120,対前年増減,00210,人工死産,2016000000,2016年,件
-863,00120,対前年増減,00210,人工死産,2015000000,2015年,件
-119,00120,対前年増減,00220,周産期死亡数,2024000000,2024年,件
-123,00120,対前年増減,00220,周産期死亡数,2023000000,2023年,件
-214,00120,対前年増減,00220,周産期死亡数,2022000000,2022年,件
77,00120,対前年増減,00220,周産期死亡数,2021000000,2021年,件
-291,00120,対前年増減,00220,周産期死亡数,2020000000,2020年,件
-44,00120,対前年増減,00220,周産期死亡数,2019000000,2019年,件
-310,00120,対前年増減,00220,周産期死亡数,2018000000,2018年,件
-209,00120,対前年増減,00220,周産期死亡数,2017000000,2017年,件
-211,00120,対前年増減,00220,周産期死亡数,2016000000,2016年,件
-22,00120,対前年増減,00220,周産期死亡数,2015000000,2015年,件
-143,00120,対前年増減,00230,満22週以後の死産数,2024000000,2024年,件
-118,00120,対前年増減,00230,満22週以後の死産数,2023000000,2023年,件
-174,00120,対前年増減,00230,満22週以後の死産数,2022000000,2022年,件
123,00120,対前年増減,00230,満22週以後の死産数,2021000000,2021年,件
-265,00120,対前年増減,00230,満22週以後の死産数,2020000000,2020年,件
-8,00120,対前年増減,00230,満22週以後の死産数,2019000000,2019年,件
-298,00120,対前年増減,00230,満22週以後の死産数,2018000000,2018年,件
-158,00120,対前年増減,00230,満22週以後の死産数,2017000000,2017年,件
-223,00120,対前年増減,00230,満22週以後の死産数,2016000000,2016年,件
24,00120,対前年増減,00230,満22週以後の死産数,2015000000,2015年,件
24,00120,対前年増減,00240,早期新生児死亡,2024000000,2024年,件
-5,00120,対前年増減,00240,早期新生児死亡,2023000000,2023年,件
-40,00120,対前年増減,00240,早期新生児死亡,2022000000,2022年,件
-46,00120,対前年増減,00240,早期新生児死亡,2021000000,2021年,件
-26,00120,対前年増減,00240,早期新生児死亡,2020000000,2020年,件
-36,00120,対前年増減,00240,早期新生児死亡,2019000000,2019年,件
-12,00120,対前年増減,00240,早期新生児死亡,2018000000,2018年,件
-51,00120,対前年増減,00240,早期新生児死亡,2017000000,2017年,件
12,00120,対前年増減,00240,早期新生児死亡,2016000000,2016年,件
-46,00120,対前年増減,00240,早期新生児死亡,2015000000,2015年,件
10351,00120,対前年増減,00250,婚姻,2024000000,2024年,件
-30189,00120,対前年増減,00250,婚姻,2023000000,2023年,件
3792,00120,対前年増減,00250,婚姻,2022000000,2022年,件
-24369,00120,対前年増減,00250,婚姻,2021000000,2021年,件
-73500,00120,対前年増減,00250,婚姻,2020000000,2020年,件
12526,00120,対前年増減,00250,婚姻,2019000000,2019年,件
-20471,00120,対前年増減,00250,婚姻,2018000000,2018年,件
-13755,00120,対前年増減,00250,婚姻,2017000000,2017年,件
-14518,00120,対前年増減,00250,婚姻,2016000000,2016年,件
-8558,00120,対前年増減,00250,婚姻,2015000000,2015年,件
2090,00120,対前年増減,00260,離婚,2024000000,2024年,件
4715,00120,対前年増減,00260,離婚,2023000000,2023年,件
-5285,00120,対前年増減,00260,離婚,2022000000,2022年,件
-8869,00120,対前年増減,00260,離婚,2021000000,2021年,件
-15243,00120,対前年増減,00260,離婚,2020000000,2020年,件
163,00120,対前年増減,00260,離婚,2019000000,2019年,件
-3963,00120,対前年増減,00260,離婚,2018000000,2018年,件
-4560,00120,対前年増減,00260,離婚,2017000000,2017年,件
-9382,00120,対前年増減,00260,離婚,2016000000,2016年,件
4123,00120,対前年増減,00260,離婚,2015000000,2015年,件
5.7,00130,率_調査年,00100,出生,2024000000,2024年,
6,00130,率_調査年,00100,出生,2023000000,2023年,
6.3,00130,率_調査年,00100,出生,2022000000,2022年,
6.6,00130,率_調査年,00100,出生,2021000000,2021年,
6.8,00130,率_調査年,00100,出生,2020000000,2020年,
7,00130,率_調査年,00100,出生,2019000000,2019年,
7.4,00130,率_調査年,00100,出生,2018000000,2018年,
7.6,00130,率_調査年,00100,出生,2017000000,2017年,
7.8,00130,率_調査年,00100,出生,2016000000,2016年,
8,00130,率_調査年,00100,出生,2015000000,2015年,
6,00130,率_調査年,00110,出生_男,2024000000,2024年,
6.3,00130,率_調査年,00110,出生_男,2023000000,2023年,
6.7,00130,率_調査年,00110,出生_男,2022000000,2022年,
7,00130,率_調査年,00110,出生_男,2021000000,2021年,
7.2,00130,率_調査年,00110,出生_男,2020000000,2020年,
7.4,00130,率_調査年,00110,出生_男,2019000000,2019年,
7.8,00130,率_調査年,00110,出生_男,2018000000,2018年,
8,00130,率_調査年,00110,出生_男,2017000000,2017年,
8.2,00130,率_調査年,00110,出生_男,2016000000,2016年,
8.4,00130,率_調査年,00110,出生_男,2015000000,2015年,
5.4,00130,率_調査年,00120,出生_女,2024000000,2024年,
5.7,00130,率_調査年,00120,出生_女,2023000000,2023年,
6,00130,率_調査年,00120,出生_女,2022000000,2022年,
6.3,00130,率_調査年,00120,出生_女,2021000000,2021年,
6.5,00130,率_調査年,00120,出生_女,2020000000,2020年,
6.6,00130,率_調査年,00120,出生_女,2019000000,2019年,
7,00130,率_調査年,00120,出生_女,2018000000,2018年,
7.2,00130,率_調査年,00120,出生_女,2017000000,2017年,
7.4,00130,率_調査年,00120,出生_女,2016000000,2016年,
7.6,00130,率_調査年,00120,出生_女,2015000000,2015年,
13.3,00130,率_調査年,00130,死亡,2024000000,2024年,
13,00130,率_調査年,00130,死亡,2023000000,2023年,
12.9,00130,率_調査年,00130,死亡,2022000000,2022年,
11.7,00130,率_調査年,00130,死亡,2021000000,2021年,
11.1,00130,率_調査年,00130,死亡,2020000000,2020年,
11.2,00130,率_調査年,00130,死亡,2019000000,2019年,
11,00130,率_調査年,00130,死亡,2018000000,2018年,
10.8,00130,率_調査年,00130,死亡,2017000000,2017年,
10.5,00130,率_調査年,00130,死亡,2016000000,2016年,
10.3,00130,率_調査年,00130,死亡,2015000000,2015年,
14,00130,率_調査年,00140,死亡_男,2024000000,2024年,
13.6,00130,率_調査年,00140,死亡_男,2023000000,2023年,
13.5,00130,率_調査年,00140,死亡_男,2022000000,2022年,
12.4,00130,率_調査年,00140,死亡_男,2021000000,2021年,
11.8,00130,率_調査年,00140,死亡_男,2020000000,2020年,
11.7,00130,率_調査年,00140,死亡_男,2019000000,2019年,
11.6,00130,率_調査年,00140,死亡_男,2018000000,2018年,
11.4,00130,率_調査年,00140,死亡_男,2017000000,2017年,
11.1,00130,率_調査年,00140,死亡_男,2016000000,2016年,
10.9,00130,率_調査年,00140,死亡_男,2015000000,2015年,
12.7,00130,率_調査年,00150,死亡_女,2024000000,2024年,
12.4,00130,率_調査年,00150,死亡_女,2023000000,2023年,
12.3,00130,率_調査年,00150,死亡_女,2022000000,2022年,
11.1,00130,率_調査年,00150,死亡_女,2021000000,2021年,
10.5,00130,率_調査年,00150,死亡_女,2020000000,2020年,
10.6,00130,率_調査年,00150,死亡_女,2019000000,2019年,
10.4,00130,率_調査年,00150,死亡_女,2018000000,2018年,
10.2,00130,率_調査年,00150,死亡_女,2017000000,2017年,
9.9,00130,率_調査年,00150,死亡_女,2016000000,2016年,
9.7,00130,率_調査年,00150,死亡_女,2015000000,2015年,
1.8,00130,率_調査年,00160,乳児死亡数,2024000000,2024年,
1.8,00130,率_調査年,00160,乳児死亡数,2023000000,2023年,
1.8,00130,率_調査年,00160,乳児死亡数,2022000000,2022年,
1.7,00130,率_調査年,00160,乳児死亡数,2021000000,2021年,
1.8,00130,率_調査年,00160,乳児死亡数,2020000000,2020年,
1.9,00130,率_調査年,00160,乳児死亡数,2019000000,2019年,
1.9,00130,率_調査年,00160,乳児死亡数,2018000000,2018年,
1.9,00130,率_調査年,00160,乳児死亡数,2017000000,2017年,
2,00130,率_調査年,00160,乳児死亡数,2016000000,2016年,
1.9,00130,率_調査年,00160,乳児死亡数,2015000000,2015年,
0.9,00130,率_調査年,00170,新生児死亡数,2024000000,2024年,
0.8,00130,率_調査年,00170,新生児死亡数,2023000000,2023年,
0.8,00130,率_調査年,00170,新生児死亡数,2022000000,2022年,
0.8,00130,率_調査年,00170,新生児死亡数,2021000000,2021年,
0.8,00130,率_調査年,00170,新生児死亡数,2020000000,2020年,
0.9,00130,率_調査年,00170,新生児死亡数,2019000000,2019年,
0.9,00130,率_調査年,00170,新生児死亡数,2018000000,2018年,
0.9,00130,率_調査年,00170,新生児死亡数,2017000000,2017年,
0.9,00130,率_調査年,00170,新生児死亡数,2016000000,2016年,
0.9,00130,率_調査年,00170,新生児死亡数,2015000000,2015年,
-7.6,00130,率_調査年,00180,自然増減数,2024000000,2024年,
-7,00130,率_調査年,00180,自然増減数,2023000000,2023年,
-6.5,00130,率_調査年,00180,自然増減数,2022000000,2022年,
-5.1,00130,率_調査年,00180,自然増減数,2021000000,2021年,
-4.3,00130,率_調査年,00180,自然増減数,2020000000,2020年,
-4.2,00130,率_調査年,00180,自然増減数,2019000000,2019年,
-3.6,00130,率_調査年,00180,自然増減数,2018000000,2018年,
-3.2,00130,率_調査年,00180,自然増減数,2017000000,2017年,
-2.6,00130,率_調査年,00180,自然増減数,2016000000,2016年,
-2.3,00130,率_調査年,00180,自然増減数,2015000000,2015年,
21.8,00130,率_調査年,00190,死産,2024000000,2024年,
20.9,00130,率_調査年,00190,死産,2023000000,2023年,
19.3,00130,率_調査年,00190,死産,2022000000,2022年,
19.7,00130,率_調査年,00190,死産,2021000000,2021年,
20.1,00130,率_調査年,00190,死産,2020000000,2020年,
22,00130,率_調査年,00190,死産,2019000000,2019年,
20.9,00130,率_調査年,00190,死産,2018000000,2018年,
21.1,00130,率_調査年,00190,死産,2017000000,2017年,
21,00130,率_調査年,00190,死産,2016000000,2016年,
22,00130,率_調査年,00190,死産,2015000000,2015年,
9.8,00130,率_調査年,00200,自然死産,2024000000,2024年,
9.6,00130,率_調査年,00200,自然死産,2023000000,2023年,
9.4,00130,率_調査年,00200,自然死産,2022000000,2022年,
9.8,00130,率_調査年,00200,自然死産,2021000000,2021年,
9.5,00130,率_調査年,00200,自然死産,2020000000,2020年,
10.2,00130,率_調査年,00200,自然死産,2019000000,2019年,
9.9,00130,率_調査年,00200,自然死産,2018000000,2018年,
10.1,00130,率_調査年,00200,自然死産,2017000000,2017年,
10.1,00130,率_調査年,00200,自然死産,2016000000,2016年,
10.6,00130,率_調査年,00200,自然死産,2015000000,2015年,
12.1,00130,率_調査年,00210,人工死産,2024000000,2024年,
11.3,00130,率_調査年,00210,人工死産,2023000000,2023年,
9.9,00130,率_調査年,00210,人工死産,2022000000,2022年,
9.9,00130,率_調査年,00210,人工死産,2021000000,2021年,
10.6,00130,率_調査年,00210,人工死産,2020000000,2020年,
11.8,00130,率_調査年,00210,人工死産,2019000000,2019年,
11,00130,率_調査年,00210,人工死産,2018000000,2018年,
11,00130,率_調査年,00210,人工死産,2017000000,2017年,
10.9,00130,率_調査年,00210,人工死産,2016000000,2016年,
11.4,00130,率_調査年,00210,人工死産,2015000000,2015年,
3.3,00130,率_調査年,00220,周産期死亡数,2024000000,2024年,
3.3,00130,率_調査年,00220,周産期死亡数,2023000000,2023年,
3.3,00130,率_調査年,00220,周産期死亡数,2022000000,2022年,
3.4,00130,率_調査年,00220,周産期死亡数,2021000000,2021年,
3.2,00130,率_調査年,00220,周産期死亡数,2020000000,2020年,
3.4,00130,率_調査年,00220,周産期死亡数,2019000000,2019年,
3.3,00130,率_調査年,00220,周産期死亡数,2018000000,2018年,
3.5,00130,率_調査年,00220,周産期死亡数,2017000000,2017年,
3.6,00130,率_調査年,00220,周産期死亡数,2016000000,2016年,
3.7,00130,率_調査年,00220,周産期死亡数,2015000000,2015年,
2.6,00130,率_調査年,00230,満22週以後の死産数,2024000000,2024年,
2.7,00130,率_調査年,00230,満22週以後の死産数,2023000000,2023年,
2.7,00130,率_調査年,00230,満22週以後の死産数,2022000000,2022年,
2.7,00130,率_調査年,00230,満22週以後の死産数,2021000000,2021年,
2.5,00130,率_調査年,00230,満22週以後の死産数,2020000000,2020年,
2.7,00130,率_調査年,00230,満22週以後の死産数,2019000000,2019年,
2.6,00130,率_調査年,00230,満22週以後の死産数,2018000000,2018年,
2.8,00130,率_調査年,00230,満22週以後の死産数,2017000000,2017年,
2.9,00130,率_調査年,00230,満22週以後の死産数,2016000000,2016年,
3,00130,率_調査年,00230,満22週以後の死産数,2015000000,2015年,
0.7,00130,率_調査年,00240,早期新生児死亡,2024000000,2024年,
0.6,00130,率_調査年,00240,早期新生児死亡,2023000000,2023年,
0.6,00130,率_調査年,00240,早期新生児死亡,2022000000,2022年,
0.6,00130,率_調査年,00240,早期新生児死亡,2021000000,2021年,
0.7,00130,率_調査年,00240,早期新生児死亡,2020000000,2020年,
0.7,00130,率_調査年,00240,早期新生児死亡,2019000000,2019年,
0.7,00130,率_調査年,00240,早期新生児死亡,2018000000,2018年,
0.7,00130,率_調査年,00240,早期新生児死亡,2017000000,2017年,
0.7,00130,率_調査年,00240,早期新生児死亡,2016000000,2016年,
0.7,00130,率_調査年,00240,早期新生児死亡,2015000000,2015年,
4,00130,率_調査年,00250,婚姻,2024000000,2024年,
3.9,00130,率_調査年,00250,婚姻,2023000000,2023年,
4.1,00130,率_調査年,00250,婚姻,2022000000,2022年,
4.1,00130,率_調査年,00250,婚姻,2021000000,2021年,
4.3,00130,率_調査年,00250,婚姻,2020000000,2020年,
4.8,00130,率_調査年,00250,婚姻,2019000000,2019年,
4.7,00130,率_調査年,00250,婚姻,2018000000,2018年,
4.9,00130,率_調査年,00250,婚姻,2017000000,2017年,
5,00130,率_調査年,00250,婚姻,2016000000,2016年,
5.1,00130,率_調査年,00250,婚姻,2015000000,2015年,
1.55,00130,率_調査年,00260,離婚,2024000000,2024年,
1.52,00130,率_調査年,00260,離婚,2023000000,2023年,
1.47,00130,率_調査年,00260,離婚,2022000000,2022年,
1.5,00130,率_調査年,00260,離婚,2021000000,2021年,
1.57,00130,率_調査年,00260,離婚,2020000000,2020年,
1.69,00130,率_調査年,00260,離婚,2019000000,2019年,
1.68,00130,率_調査年,00260,離婚,2018000000,2018年,
1.7,00130,率_調査年,00260,離婚,2017000000,2017年,
1.73,00130,率_調査年,00260,離婚,2016000000,2016年,
1.81,00130,率_調査年,00260,離婚,2015000000,2015年,
6,00140,率_調査年前年,00100,出生,2024000000,2024年,
6.3,00140,率_調査年前年,00100,出生,2023000000,2023年,
6.6,00140,率_調査年前年,00100,出生,2022000000,2022年,
6.8,00140,率_調査年前年,00100,出生,2021000000,2021年,
7,00140,率_調査年前年,00100,出生,2020000000,2020年,
7.4,00140,率_調査年前年,00100,出生,2019000000,2019年,
7.6,00140,率_調査年前年,00100,出生,2018000000,2018年,
7.8,00140,率_調査年前年,00100,出生,2017000000,2017年,
8,00140,率_調査年前年,00100,出生,2016000000,2016年,
8,00140,率_調査年前年,00100,出生,2015000000,2015年,
6.3,00140,率_調査年前年,00110,出生_男,2024000000,2024年,
6.7,00140,率_調査年前年,00110,出生_男,2023000000,2023年,
7,00140,率_調査年前年,00110,出生_男,2022000000,2022年,
7.2,00140,率_調査年前年,00110,出生_男,2021000000,2021年,
7.4,00140,率_調査年前年,00110,出生_男,2020000000,2020年,
7.8,00140,率_調査年前年,00110,出生_男,2019000000,2019年,
8,00140,率_調査年前年,00110,出生_男,2018000000,2018年,
8.2,00140,率_調査年前年,00110,出生_男,2017000000,2017年,
8.4,00140,率_調査年前年,00110,出生_男,2016000000,2016年,
8.4,00140,率_調査年前年,00110,出生_男,2015000000,2015年,
5.7,00140,率_調査年前年,00120,出生_女,2024000000,2024年,
6,00140,率_調査年前年,00120,出生_女,2023000000,2023年,
6.3,00140,率_調査年前年,00120,出生_女,2022000000,2022年,
6.5,00140,率_調査年前年,00120,出生_女,2021000000,2021年,
6.6,00140,率_調査年前年,00120,出生_女,2020000000,2020年,
7,00140,率_調査年前年,00120,出生_女,2019000000,2019年,
7.2,00140,率_調査年前年,00120,出生_女,2018000000,2018年,
7.4,00140,率_調査年前年,00120,出生_女,2017000000,2017年,
7.6,00140,率_調査年前年,00120,出生_女,2016000000,2016年,
7.6,00140,率_調査年前年,00120,出生_女,2015000000,2015年,
13,00140,率_調査年前年,00130,死亡,2024000000,2024年,
12.9,00140,率_調査年前年,00130,死亡,2023000000,2023年,
11.7,00140,率_調査年前年,00130,死亡,2022000000,2022年,
11.1,00140,率_調査年前年,00130,死亡,2021000000,2021年,
11.2,00140,率_調査年前年,00130,死亡,2020000000,2020年,
11,00140,率_調査年前年,00130,死亡,2019000000,2019年,
10.8,00140,率_調査年前年,00130,死亡,2018000000,2018年,
10.5,00140,率_調査年前年,00130,死亡,2017000000,2017年,
10.3,00140,率_調査年前年,00130,死亡,2016000000,2016年,
10.1,00140,率_調査年前年,00130,死亡,2015000000,2015年,
13.6,00140,率_調査年前年,00140,死亡_男,2024000000,2024年,
13.5,00140,率_調査年前年,00140,死亡_男,2023000000,2023年,
12.4,00140,率_調査年前年,00140,死亡_男,2022000000,2022年,
11.8,00140,率_調査年前年,00140,死亡_男,2021000000,2021年,
11.7,00140,率_調査年前年,00140,死亡_男,2020000000,2020年,
11.6,00140,率_調査年前年,00140,死亡_男,2019000000,2019年,
11.4,00140,率_調査年前年,00140,死亡_男,2018000000,2018年,
11.1,00140,率_調査年前年,00140,死亡_男,2017000000,2017年,
10.9,00140,率_調査年前年,00140,死亡_男,2016000000,2016年,
10.8,00140,率_調査年前年,00140,死亡_男,2015000000,2015年,
12.4,00140,率_調査年前年,00150,死亡_女,2024000000,2024年,
12.3,00140,率_調査年前年,00150,死亡_女,2023000000,2023年,
11.1,00140,率_調査年前年,00150,死亡_女,2022000000,2022年,
10.5,00140,率_調査年前年,00150,死亡_女,2021000000,2021年,
10.6,00140,率_調査年前年,00150,死亡_女,2020000000,2020年,
10.4,00140,率_調査年前年,00150,死亡_女,2019000000,2019年,
10.2,00140,率_調査年前年,00150,死亡_女,2018000000,2018年,
9.9,00140,率_調査年前年,00150,死亡_女,2017000000,2017年,
9.7,00140,率_調査年前年,00150,死亡_女,2016000000,2016年,
9.5,00140,率_調査年前年,00150,死亡_女,2015000000,2015年,
1.8,00140,率_調査年前年,00160,乳児死亡数,2024000000,2024年,
1.8,00140,率_調査年前年,00160,乳児死亡数,2023000000,2023年,
1.7,00140,率_調査年前年,00160,乳児死亡数,2022000000,2022年,
1.8,00140,率_調査年前年,00160,乳児死亡数,2021000000,2021年,
1.9,00140,率_調査年前年,00160,乳児死亡数,2020000000,2020年,
1.9,00140,率_調査年前年,00160,乳児死亡数,2019000000,2019年,
1.9,00140,率_調査年前年,00160,乳児死亡数,2018000000,2018年,
2,00140,率_調査年前年,00160,乳児死亡数,2017000000,2017年,
1.9,00140,率_調査年前年,00160,乳児死亡数,2016000000,2016年,
2.1,00140,率_調査年前年,00160,乳児死亡数,2015000000,2015年,
0.8,00140,率_調査年前年,00170,新生児死亡数,2024000000,2024年,
0.8,00140,率_調査年前年,00170,新生児死亡数,2023000000,2023年,
0.8,00140,率_調査年前年,00170,新生児死亡数,2022000000,2022年,
0.8,00140,率_調査年前年,00170,新生児死亡数,2021000000,2021年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2020000000,2020年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2019000000,2019年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2018000000,2018年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2017000000,2017年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2016000000,2016年,
0.9,00140,率_調査年前年,00170,新生児死亡数,2015000000,2015年,
-7,00140,率_調査年前年,00180,自然増減数,2024000000,2024年,
-6.5,00140,率_調査年前年,00180,自然増減数,2023000000,2023年,
-5.1,00140,率_調査年前年,00180,自然増減数,2022000000,2022年,
-4.3,00140,率_調査年前年,00180,自然増減数,2021000000,2021年,
-4.2,00140,率_調査年前年,00180,自然増減数,2020000000,2020年,
-3.6,00140,率_調査年前年,00180,自然増減数,2019000000,2019年,
-3.2,00140,率_調査年前年,00180,自然増減数,2018000000,2018年,
-2.6,00140,率_調査年前年,00180,自然増減数,2017000000,2017年,
-2.3,00140,率_調査年前年,00180,自然増減数,2016000000,2016年,
-2.1,00140,率_調査年前年,00180,自然増減数,2015000000,2015年,
20.9,00140,率_調査年前年,00190,死産,2024000000,2024年,
19.3,00140,率_調査年前年,00190,死産,2023000000,2023年,
19.7,00140,率_調査年前年,00190,死産,2022000000,2022年,
20.1,00140,率_調査年前年,00190,死産,2021000000,2021年,
22,00140,率_調査年前年,00190,死産,2020000000,2020年,
20.9,00140,率_調査年前年,00190,死産,2019000000,2019年,
21.1,00140,率_調査年前年,00190,死産,2018000000,2018年,
21,00140,率_調査年前年,00190,死産,2017000000,2017年,
22,00140,率_調査年前年,00190,死産,2016000000,2016年,
22.9,00140,率_調査年前年,00190,死産,2015000000,2015年,
9.6,00140,率_調査年前年,00200,自然死産,2024000000,2024年,
9.4,00140,率_調査年前年,00200,自然死産,2023000000,2023年,
9.8,00140,率_調査年前年,00200,自然死産,2022000000,2022年,
9.5,00140,率_調査年前年,00200,自然死産,2021000000,2021年,
10.2,00140,率_調査年前年,00200,自然死産,2020000000,2020年,
9.9,00140,率_調査年前年,00200,自然死産,2019000000,2019年,
10.1,00140,率_調査年前年,00200,自然死産,2018000000,2018年,
10.1,00140,率_調査年前年,00200,自然死産,2017000000,2017年,
10.6,00140,率_調査年前年,00200,自然死産,2016000000,2016年,
10.6,00140,率_調査年前年,00200,自然死産,2015000000,2015年,
11.3,00140,率_調査年前年,00210,人工死産,2024000000,2024年,
9.9,00140,率_調査年前年,00210,人工死産,2023000000,2023年,
9.9,00140,率_調査年前年,00210,人工死産,2022000000,2022年,
10.6,00140,率_調査年前年,00210,人工死産,2021000000,2021年,
11.8,00140,率_調査年前年,00210,人工死産,2020000000,2020年,
11,00140,率_調査年前年,00210,人工死産,2019000000,2019年,
11,00140,率_調査年前年,00210,人工死産,2018000000,2018年,
10.9,00140,率_調査年前年,00210,人工死産,2017000000,2017年,
11.4,00140,率_調査年前年,00210,人工死産,2016000000,2016年,
12.3,00140,率_調査年前年,00210,人工死産,2015000000,2015年,
3.3,00140,率_調査年前年,00220,周産期死亡数,2024000000,2024年,
3.3,00140,率_調査年前年,00220,周産期死亡数,2023000000,2023年,
3.4,00140,率_調査年前年,00220,周産期死亡数,2022000000,2022年,
3.2,00140,率_調査年前年,00220,周産期死亡数,2021000000,2021年,
3.4,00140,率_調査年前年,00220,周産期死亡数,2020000000,2020年,
3.3,00140,率_調査年前年,00220,周産期死亡数,2019000000,2019年,
3.5,00140,率_調査年前年,00220,周産期死亡数,2018000000,2018年,
3.6,00140,率_調査年前年,00220,周産期死亡数,2017000000,2017年,
3.7,00140,率_調査年前年,00220,周産期死亡数,2016000000,2016年,
3.7,00140,率_調査年前年,00220,周産期死亡数,2015000000,2015年,
2.7,00140,率_調査年前年,00230,満22週以後の死産数,2024000000,2024年,
2.7,00140,率_調査年前年,00230,満22週以後の死産数,2023000000,2023年,
2.7,00140,率_調査年前年,00230,満22週以後の死産数,2022000000,2022年,
2.5,00140,率_調査年前年,00230,満22週以後の死産数,2021000000,2021年,
2.7,00140,率_調査年前年,00230,満22週以後の死産数,2020000000,2020年,
2.6,00140,率_調査年前年,00230,満22週以後の死産数,2019000000,2019年,
2.8,00140,率_調査年前年,00230,満22週以後の死産数,2018000000,2018年,
2.9,00140,率_調査年前年,00230,満22週以後の死産数,2017000000,2017年,
3,00140,率_調査年前年,00230,満22週以後の死産数,2016000000,2016年,
3,00140,率_調査年前年,00230,満22週以後の死産数,2015000000,2015年,
