value,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,33B10,岡山県　岡山,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,33B20,岡山県　備中,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,33B30,岡山県　美作,1997000000,1997年
8,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34000,広島県,1997000000,1997年
8,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B01,広島県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B02,広島県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B03,広島県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B04,広島県　町村,1997000000,1997年
8,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B10,広島県　広島,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B20,広島県　備後,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,34B30,広島県　備北,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35000,山口県,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B01,山口県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B02,山口県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B03,山口県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B04,山口県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B10,山口県　山口,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B20,山口県　徳山,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B30,山口県　岩国・柳井,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B40,山口県　下関,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B50,山口県　萩・長門,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,35B60,山口県　宇部,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36000,徳島県,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B01,徳島県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B02,徳島県　人口5～10万市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B04,徳島県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B10,徳島県　東部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B20,徳島県　南部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,36B30,徳島県　西部,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37000,香川県,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B01,香川県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B02,香川県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B03,香川県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B04,香川県　町村,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B10,香川県　東讃,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B20,香川県　中讃,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,37B30,香川県　三豊,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38000,愛媛県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B01,愛媛県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B02,愛媛県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B03,愛媛県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B04,愛媛県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B10,愛媛県　松山,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B20,愛媛県　新居浜・西条・宇摩,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B30,愛媛県　今治,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,38B40,愛媛県　宇和島・八幡浜・大洲,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39000,高知県,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B01,高知県　人口10万以上市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B03,高知県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B04,高知県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B10,高知県　安芸,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B20,高知県　高知中央・高吾・土長,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B30,高知県　高幡,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,39B40,高知県　幡多,1997000000,1997年
12,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40000,福岡県,1997000000,1997年
11,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B01,福岡県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B02,福岡県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B03,福岡県　人口5万未満市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B04,福岡県　町村,1997000000,1997年
4,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B10,福岡県　福岡,1997000000,1997年
6,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B20,福岡県　北九州,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B30,福岡県　筑豊,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,40B40,福岡県　筑後,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41000,佐賀県,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B01,佐賀県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B02,佐賀県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B03,佐賀県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B04,佐賀県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B10,佐賀県　佐城,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B20,佐賀県　三神,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B30,佐賀県　東松,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,41B40,佐賀県　西杵藤,1997000000,1997年
4,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42000,長崎県,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B01,長崎県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B02,長崎県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B03,長崎県　人口5万未満市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B04,長崎県　町村,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B10,長崎県　長崎,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B20,長崎県　県央・島原,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B30,長崎県　県北,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,42B40,長崎県　離島,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43000,熊本県,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B01,熊本県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B02,熊本県　人口5～10万市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B03,熊本県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B04,熊本県　町村,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B10,熊本県　熊本中央・阿蘇,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B20,熊本県　有明・鹿本,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B30,熊本県　八代・水俣・芦北,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B40,熊本県　人吉・球磨,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,43B50,熊本県　天草,1997000000,1997年
7,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44000,大分県,1997000000,1997年
5,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B01,大分県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B02,大分県　人口5～10万市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B03,大分県　人口5万未満市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B04,大分県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B10,大分県　別杵国東,1997000000,1997年
4,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B20,大分県　大分臼津,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B30,大分県　県南・大野直入,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,44B40,大分県　県北・日田玖珠,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45000,宮崎県,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B01,宮崎県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B02,宮崎県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B03,宮崎県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B04,宮崎県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B10,宮崎県　県央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B20,宮崎県　県南,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,45B30,宮崎県　県北,1997000000,1997年
6,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46000,鹿児島県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B01,鹿児島県　人口10万以上市,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B02,鹿児島県　人口5～10万市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B03,鹿児島県　人口5万未満市,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B04,鹿児島県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B10,鹿児島県　鹿児島,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B20,鹿児島県　南薩,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B30,鹿児島県　北薩,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B40,鹿児島県　姶良・伊佐,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B50,鹿児島県　大隅,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,46B60,鹿児島県　奄美・熊毛,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47000,沖縄県,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B01,沖縄県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B02,沖縄県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B03,沖縄県　人口5万未満市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B04,沖縄県　町村,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B10,沖縄県　中南部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B20,沖縄県　北部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B30,沖縄県　宮古,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,006,幹線道路周辺商店街,47B40,沖縄県　八重山,1997000000,1997年
185,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00000,全国,1997000000,1997年
24,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00012,大都市,1997000000,1997年
71,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00013,中都市,1997000000,1997年
5,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00014,人口50～100万未満市,1997000000,1997年
35,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00015,人口30～50万未満市,1997000000,1997年
31,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00016,人口15～30万未満市,1997000000,1997年
60,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00018,小都市Ａ,1997000000,1997年
26,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00019,人口10～15万未満市,1997000000,1997年
34,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00020,人口5～10万未満市,1997000000,1997年
12,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00021,小都市Ｂ,1997000000,1997年
18,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,00022,町村,1997000000,1997年
9,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01000,北海道,1997000000,1997年
8,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B01,北海道　人口10万以上市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B02,北海道　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B03,北海道　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B04,北海道　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B10,北海道　道南,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B20,北海道　道央,1997000000,1997年
4,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B30,北海道　道北,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,01B40,北海道　道東,1997000000,1997年
4,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02000,青森県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B01,青森県　人口10万以上市,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B02,青森県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B03,青森県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B04,青森県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B10,青森県　青森,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B20,青森県　津軽,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B30,青森県　南部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,02B40,青森県　下北,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03000,岩手県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B01,岩手県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B02,岩手県　人口5～10万市,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B03,岩手県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B04,岩手県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B10,岩手県　盛岡,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B20,岩手県　岩手中部・胆江,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B30,岩手県　両磐・気仙,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B40,岩手県　釜石・宮古,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,03B50,岩手県　久慈・二戸,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04000,宮城県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B01,宮城県　人口10万以上市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B02,宮城県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B03,宮城県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B04,宮城県　町村,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B10,宮城県　県中南部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B20,宮城県　県北東部,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,04B30,宮城県　県北中西部,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05000,秋田県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B01,秋田県　人口10万以上市,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B02,秋田県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B03,秋田県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B04,秋田県　町村,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B10,秋田県　県北,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B20,秋田県　県央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B30,秋田県　大曲・仙北,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,05B40,秋田県　県南,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06000,山形県,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B01,山形県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B02,山形県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B03,山形県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B04,山形県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B10,山形県　村山,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B20,山形県　最上,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B30,山形県　置賜,1997000000,1997年
1,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,06B40,山形県　庄内,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07000,福島県,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B01,福島県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B02,福島県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B03,福島県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B04,福島県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B10,福島県　中通り,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B20,福島県　会津,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,07B30,福島県　浜通り,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08000,茨城県,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B01,茨城県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B02,茨城県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B03,茨城県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B04,茨城県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B10,茨城県　県北,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B20,茨城県　県央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B30,茨城県　鹿行,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B40,茨城県　県南,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,08B50,茨城県　県西,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09000,栃木県,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B01,栃木県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B02,栃木県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B04,栃木県　町村,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B10,栃木県　県北,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B20,栃木県　県央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,09B30,栃木県　県南,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10000,群馬県,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B01,群馬県　人口10万以上市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B02,群馬県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B03,群馬県　人口5万未満市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B04,群馬県　町村,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B10,群馬県　県央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B20,群馬県　県東,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B30,群馬県　県西,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,10B40,群馬県　県北,1997000000,1997年
5,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11000,埼玉県,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B01,埼玉県　人口10万以上市,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B02,埼玉県　人口5～10万市,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B04,埼玉県　町村,1997000000,1997年
3,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B10,埼玉県　県中央,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B20,埼玉県　県西,1997000000,1997年
2,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B30,埼玉県　県東,1997000000,1997年
-,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,11B40,埼玉県　県北,1997000000,1997年
6,326,スーパー　ディスカウント販売有り,007,幹線道路周辺ショッピングセンター,12000,千葉県,1997000000,1997年
