value,tab,tab_label,cat01,cat01_label,cat03,cat03_label,area,area_label,time,time_label
95.7,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,1999000000,1999年
97.3,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2000000000,2000年
96.9,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2001000000,2001年
95.7,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2002000000,2002年
97.4,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2003000000,2003年
99.0,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2004000000,2004年
100.0,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2005000000,2005年
101.3,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2006000000,2006年
100.8,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2007000000,2007年
101.2,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2008000000,2008年
94.1,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2009000000,2009年
97.4,3002,指数(平成17年平均＝100),E,E_製造業,T,5人以上,00000,全国,2010000000,2010年
16.7,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1970000000,1970年
19.0,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1971000000,1971年
21.9,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1972000000,1972年
27.1,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1973000000,1973年
34.2,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1974000000,1974年
38.1,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1975000000,1975年
42.8,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1976000000,1976年
46.4,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1977000000,1977年
49.1,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1978000000,1978年
52.8,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1979000000,1979年
56.7,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1980000000,1980年
59.8,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1981000000,1981年
62.6,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1982000000,1982年
64.5,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1983000000,1983年
66.9,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1984000000,1984年
69.0,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1985000000,1985年
70.0,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1986000000,1986年
71.2,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1987000000,1987年
74.4,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1988000000,1988年
78.7,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1989000000,1989年
82.9,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1990000000,1990年
85.7,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1991000000,1991年
86.7,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1992000000,1992年
86.8,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1993000000,1993年
88.6,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1994000000,1994年
91.5,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1995000000,1995年
93.8,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1996000000,1996年
96.5,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1997000000,1997年
95.4,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1998000000,1998年
94.5,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,1999000000,1999年
96.4,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2000000000,2000年
96.3,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2001000000,2001年
95.2,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2002000000,2002年
97.6,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2003000000,2003年
99.2,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2004000000,2004年
100.0,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2005000000,2005年
101.3,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2006000000,2006年
100.9,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2007000000,2007年
101.0,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2008000000,2008年
92.9,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2009000000,2009年
96.5,3002,指数(平成17年平均＝100),E,E_製造業,0,30人以上,00000,全国,2010000000,2010年
-,3002,指数(平成17年平均＝100),E09,"E09,10_食料品製造業、飲料・たばこ・飼料製造業",T,5人以上,00000,全国,1990000000,1990年
-,3002,指数(平成17年平均＝100),E09,"E09,10_食料品製造業、飲料・たばこ・飼料製造業",T,5人以上,00000,全国,1991000000,1991年
-,3002,指数(平成17年平均＝100),E09,"E09,10_食料品製造業、飲料・たばこ・飼料製造業",T,5人以上,00000,全国,1992000000,1992年
-,3002,指数(平成17年平均＝100),E09,"E09,10_食料品製造業、飲料・たばこ・飼料製造業",T,5人以上,00000,全国,1993000000,1993年
-,3002,指数(平成17年平均＝100),E09,"E09,10_食料品製造業、飲料・たばこ・飼料製造業",T,5人以上,00000,全国,1994000000,1994年
