value,tab,tab_label,area,area_label,unit
1,370,無動力漁船隻数,50950,喜界町,隻
1,370,無動力漁船隻数,50970,徳之島町,隻
-,370,無動力漁船隻数,50990,天城町,隻
-,370,無動力漁船隻数,51010,伊仙町,隻
1,370,無動力漁船隻数,51030,和泊町,隻
-,370,無動力漁船隻数,51050,知名町,隻
3,370,無動力漁船隻数,51070,与論町,隻
25,370,無動力漁船隻数,51170,沖縄県,隻
1,370,無動力漁船隻数,51190,国頭村,隻
-,370,無動力漁船隻数,51210,大宜味村,隻
-,370,無動力漁船隻数,51230,東村,隻
5,370,無動力漁船隻数,51250,名護市,隻
1,370,無動力漁船隻数,51270,今帰仁村,隻
-,370,無動力漁船隻数,51290,本部町,隻
1,370,無動力漁船隻数,51310,恩納村,隻
-,370,無動力漁船隻数,51330,宜野座村,隻
2,370,無動力漁船隻数,51350,金武町,隻
1,370,無動力漁船隻数,51370,伊江村,隻
-,370,無動力漁船隻数,51390,伊是名村,隻
-,370,無動力漁船隻数,51410,伊平屋村,隻
-,370,無動力漁船隻数,51430,うるま市,隻
-,370,無動力漁船隻数,51480,沖縄市,隻
-,370,無動力漁船隻数,51500,読谷村,隻
-,370,無動力漁船隻数,51520,嘉手納町,隻
-,370,無動力漁船隻数,51540,北谷町,隻
1,370,無動力漁船隻数,51560,北中城村,隻
1,370,無動力漁船隻数,51580,中城村,隻
-,370,無動力漁船隻数,51600,西原町,隻
-,370,無動力漁船隻数,51620,宜野湾市,隻
2,370,無動力漁船隻数,51640,浦添市,隻
4,370,無動力漁船隻数,51660,那覇市,隻
-,370,無動力漁船隻数,51680,豊見城市,隻
-,370,無動力漁船隻数,51700,糸満市,隻
-,370,無動力漁船隻数,51720,八重瀬町,隻
-,370,無動力漁船隻数,51740,南城市,隻
-,370,無動力漁船隻数,51780,与那原町,隻
2,370,無動力漁船隻数,51800,久米島町,隻
-,370,無動力漁船隻数,51820,座間味村,隻
-,370,無動力漁船隻数,51840,渡嘉敷村,隻
-,370,無動力漁船隻数,51860,渡名喜村,隻
-,370,無動力漁船隻数,51880,粟国村,隻
-,370,無動力漁船隻数,51900,南大東村,隻
-,370,無動力漁船隻数,51920,北大東村,隻
3,370,無動力漁船隻数,51940,宮古島市,隻
-,370,無動力漁船隻数,52000,多良間村,隻
-,370,無動力漁船隻数,52020,石垣市,隻
1,370,無動力漁船隻数,52040,竹富町,隻
-,370,無動力漁船隻数,52060,与那国町,隻
81076,380,船外機付漁船隻数,10010,全国,隻
16727,380,船外機付漁船隻数,10020,北海道,隻
10017,380,船外機付漁船隻数,10060,北海道太平洋北区,隻
2560,380,船外機付漁船隻数,10070,根室支庁,隻
657,380,船外機付漁船隻数,10090,羅臼町,隻
74,380,船外機付漁船隻数,10110,標津町,隻
630,380,船外機付漁船隻数,10130,別海町,隻
1199,380,船外機付漁船隻数,10160,根室市,隻
1896,380,船外機付漁船隻数,10240,釧路支庁,隻
705,380,船外機付漁船隻数,10260,浜中町,隻
727,380,船外機付漁船隻数,10290,厚岸町,隻
248,380,船外機付漁船隻数,10310,釧路町,隻
163,380,船外機付漁船隻数,10330,釧路市,隻
53,380,船外機付漁船隻数,10370,白糠町,隻
171,380,船外機付漁船隻数,10430,十勝支庁,隻
10,380,船外機付漁船隻数,10450,浦幌町,隻
12,380,船外機付漁船隻数,10470,豊頃町,隻
8,380,船外機付漁船隻数,10490,大樹町,隻
141,380,船外機付漁船隻数,10510,広尾町,隻
1438,380,船外機付漁船隻数,10690,日高支庁,隻
749,380,船外機付漁船隻数,10710,えりも町,隻
233,380,船外機付漁船隻数,10740,様似町,隻
179,380,船外機付漁船隻数,10770,浦河町,隻
214,380,船外機付漁船隻数,10800,新ひだか町,隻
30,380,船外機付漁船隻数,10830,新冠町,隻
33,380,船外機付漁船隻数,10850,日高町,隻
431,380,船外機付漁船隻数,10890,胆振支庁,隻
20,380,船外機付漁船隻数,10910,むかわ町,隻
1,380,船外機付漁船隻数,10930,厚真町,隻
-,380,船外機付漁船隻数,10950,苫小牧市,隻
61,380,船外機付漁船隻数,10970,白老町,隻
24,380,船外機付漁船隻数,11000,登別市,隻
115,380,船外機付漁船隻数,11020,室蘭市,隻
123,380,船外機付漁船隻数,11040,伊達市,隻
27,380,船外機付漁船隻数,11070,洞爺湖町,隻
60,380,船外機付漁船隻数,11090,豊浦町,隻
3521,380,船外機付漁船隻数,11140,渡島支庁,隻
21,380,船外機付漁船隻数,11160,長万部町,隻
222,380,船外機付漁船隻数,11180,八雲町,隻
159,380,船外機付漁船隻数,11210,森町,隻
231,380,船外機付漁船隻数,11240,鹿部町,隻
2258,380,船外機付漁船隻数,11260,函館市,隻
232,380,船外機付漁船隻数,11460,北斗市,隻
48,380,船外機付漁船隻数,11510,木古内町,隻
66,380,船外機付漁船隻数,11530,知内町,隻
284,380,船外機付漁船隻数,11550,福島町,隻
6710,380,船外機付漁船隻数,11630,北海道日本海北区,隻
2845,380,船外機付漁船隻数,11640,宗谷支庁,隻
338,380,船外機付漁船隻数,11660,枝幸町,隻
23,380,船外機付漁船隻数,11680,浜頓別町,隻
37,380,船外機付漁船隻数,11700,猿払村,隻
985,380,船外機付漁船隻数,11720,稚内市,隻
10,380,船外機付漁船隻数,11750,豊富町,隻
382,380,船外機付漁船隻数,11770,利尻町,隻
459,380,船外機付漁船隻数,11800,利尻富士町,隻
611,380,船外機付漁船隻数,11830,礼文町,隻
931,380,船外機付漁船隻数,11880,網走支庁,隻
82,380,船外機付漁船隻数,11900,斜里町,隻
-,380,船外機付漁船隻数,11920,小清水町,隻
113,380,船外機付漁船隻数,11940,網走市,隻
82,380,船外機付漁船隻数,11960,北見市,隻
75,380,船外機付漁船隻数,11980,佐呂間町,隻
164,380,船外機付漁船隻数,12000,湧別町,隻
52,380,船外機付漁船隻数,12020,紋別市,隻
74,380,船外機付漁船隻数,12040,興部町,隻
289,380,船外機付漁船隻数,12060,雄武町,隻
403,380,船外機付漁船隻数,12190,留萌支庁,隻
-,380,船外機付漁船隻数,12210,幌延町,隻
25,380,船外機付漁船隻数,12230,天塩町,隻
4,380,船外機付漁船隻数,12250,遠別町,隻
7,380,船外機付漁船隻数,12270,初山別村,隻
149,380,船外機付漁船隻数,12290,羽幌町,隻
47,380,船外機付漁船隻数,12330,苫前町,隻
29,380,船外機付漁船隻数,12350,小平町,隻
7,380,船外機付漁船隻数,12370,留萌市,隻
135,380,船外機付漁船隻数,12390,増毛町,隻
241,380,船外機付漁船隻数,12410,石狩支庁,隻
241,380,船外機付漁船隻数,12430,石狩市,隻
1002,380,船外機付漁船隻数,12550,後志支庁,隻
237,380,船外機付漁船隻数,12570,小樽市,隻
97,380,船外機付漁船隻数,12590,余市町,隻
52,380,船外機付漁船隻数,12610,古平町,隻
251,380,船外機付漁船隻数,12630,積丹町,隻
75,380,船外機付漁船隻数,12660,神恵内村,隻
49,380,船外機付漁船隻数,12680,泊村,隻
-,380,船外機付漁船隻数,12710,共和町,隻
20,380,船外機付漁船隻数,12730,岩内町,隻
12,380,船外機付漁船隻数,12750,蘭越町,隻
119,380,船外機付漁船隻数,12770,寿都町,隻
90,380,船外機付漁船隻数,12790,島牧村,隻
840,380,船外機付漁船隻数,12920,檜山支庁,隻
319,380,船外機付漁船隻数,12940,せたな町,隻
125,380,船外機付漁船隻数,12990,乙部町,隻
231,380,船外機付漁船隻数,13010,奥尻町,隻
64,380,船外機付漁船隻数,13030,江差町,隻
101,380,船外機付漁船隻数,13050,上ノ国町,隻
448,380,船外機付漁船隻数,13100,渡島支庁,隻
35,380,船外機付漁船隻数,13110,八雲町,隻
413,380,船外機付漁船隻数,13130,松前町,隻
3102,380,船外機付漁船隻数,13700,青森県,隻
1584,380,船外機付漁船隻数,13710,太平洋北区,隻
343,380,船外機付漁船隻数,13730,佐井村,隻
298,380,船外機付漁船隻数,13750,大間町,隻
311,380,船外機付漁船隻数,13780,風間浦村,隻
161,380,船外機付漁船隻数,13820,むつ市,隻
339,380,船外機付漁船隻数,13850,東通村,隻
4,380,船外機付漁船隻数,13930,六ヶ所村,隻
4,380,船外機付漁船隻数,13970,三沢市,隻
6,380,船外機付漁船隻数,13990,おいらせ町,隻
83,380,船外機付漁船隻数,14010,八戸市,隻
35,380,船外機付漁船隻数,14050,階上町,隻
1518,380,船外機付漁船隻数,14070,日本海北区,隻
98,380,船外機付漁船隻数,14090,むつ市,隻
30,380,船外機付漁船隻数,14130,横浜町,隻
14,380,船外機付漁船隻数,14150,野辺地町,隻
306,380,船外機付漁船隻数,14170,平内町,隻
64,380,船外機付漁船隻数,14210,青森市,隻
22,380,船外機付漁船隻数,14260,蓬田村,隻
221,380,船外機付漁船隻数,14280,外ヶ浜町,隻
166,380,船外機付漁船隻数,14330,今別町,隻
111,380,船外機付漁船隻数,14360,中泊町,隻
15,380,船外機付漁船隻数,14390,五所川原市,隻
34,380,船外機付漁船隻数,14420,つがる市,隻
37,380,船外機付漁船隻数,14450,鰺ヶ沢町,隻
400,380,船外機付漁船隻数,14480,深浦町,隻
6663,380,船外機付漁船隻数,14740,岩手県,隻
243,380,船外機付漁船隻数,14760,洋野町,隻
127,380,船外機付漁船隻数,14850,久慈市,隻
134,380,船外機付漁船隻数,14880,野田村,隻
272,380,船外機付漁船隻数,14900,普代村,隻
224,380,船外機付漁船隻数,14920,田野畑村,隻
189,380,船外機付漁船隻数,14950,岩泉町,隻
1744,380,船外機付漁船隻数,14980,宮古市,隻
681,380,船外機付漁船隻数,15020,山田町,隻
296,380,船外機付漁船隻数,15090,大槌町,隻
1101,380,船外機付漁船隻数,15120,釜石市,隻
1071,380,船外機付漁船隻数,15190,大船渡市,隻
581,380,船外機付漁船隻数,15270,陸前高田市,隻
5822,380,船外機付漁船隻数,15580,宮城県,隻
986,380,船外機付漁船隻数,15600,気仙沼市,隻
166,380,船外機付漁船隻数,15670,本吉町,隻
916,380,船外機付漁船隻数,15700,南三陸町,隻
1721,380,船外機付漁船隻数,15740,石巻市,隻
538,380,船外機付漁船隻数,15970,女川町,隻
638,380,船外機付漁船隻数,16010,東松島市,隻
148,380,船外機付漁船隻数,16060,松島町,隻
47,380,船外機付漁船隻数,16080,利府町,隻
275,380,船外機付漁船隻数,16100,塩竈市,隻
11,380,船外機付漁船隻数,16140,多賀城市,隻
332,380,船外機付漁船隻数,16160,七ヶ浜町,隻
10,380,船外機付漁船隻数,16240,仙台市,隻
1,380,船外機付漁船隻数,16260,名取市,隻
-,380,船外機付漁船隻数,16280,岩沼市,隻
31,380,船外機付漁船隻数,16300,亘理町,隻
2,380,船外機付漁船隻数,16320,山元町,隻
773,380,船外機付漁船隻数,16550,秋田県,隻
60,380,船外機付漁船隻数,16570,八峰町,隻
44,380,船外機付漁船隻数,16610,能代市,隻
31,380,船外機付漁船隻数,16630,三種町,隻
440,380,船外機付漁船隻数,16650,男鹿市,隻
4,380,船外機付漁船隻数,16730,潟上市,隻
35,380,船外機付漁船隻数,16750,秋田市,隻
43,380,船外機付漁船隻数,16780,由利本荘市,隻
116,380,船外機付漁船隻数,16820,にかほ市,隻
290,380,船外機付漁船隻数,17040,山形県,隻
22,380,船外機付漁船隻数,17060,遊佐町,隻
46,380,船外機付漁船隻数,17080,酒田市,隻
222,380,船外機付漁船隻数,17110,鶴岡市,隻
237,380,船外機付漁船隻数,17500,福島県,隻
-,380,船外機付漁船隻数,17520,新地町,隻
139,380,船外機付漁船隻数,17540,相馬市,隻
2,380,船外機付漁船隻数,17580,南相馬市,隻
-,380,船外機付漁船隻数,17620,浪江町,隻
-,380,船外機付漁船隻数,17640,双葉町,隻
x,380,船外機付漁船隻数,17660,大熊町,隻
-,380,船外機付漁船隻数,17680,富岡町,隻
x,380,船外機付漁船隻数,17700,楢葉町,隻
-,380,船外機付漁船隻数,17720,広野町,隻
96,380,船外機付漁船隻数,17740,いわき市,隻
102,380,船外機付漁船隻数,18350,茨城県,隻
18,380,船外機付漁船隻数,18370,北茨城市,隻
x,380,船外機付漁船隻数,18400,高萩市,隻
48,380,船外機付漁船隻数,18420,日立市,隻
-,380,船外機付漁船隻数,18480,東海村,隻
12,380,船外機付漁船隻数,18500,ひたちなか市,隻
19,380,船外機付漁船隻数,18540,大洗町,隻
x,380,船外機付漁船隻数,18560,鉾田市,隻
-,380,船外機付漁船隻数,18600,鹿嶋市,隻
3,380,船外機付漁船隻数,18620,神栖市,隻
3257,380,船外機付漁船隻数,20460,千葉県,隻
22,380,船外機付漁船隻数,20480,銚子市,隻
3,380,船外機付漁船隻数,20500,旭市,隻
3,380,船外機付漁船隻数,20530,匝瑳市,隻
-,380,船外機付漁船隻数,20560,横芝光町,隻
-,380,船外機付漁船隻数,20590,山武市,隻
x,380,船外機付漁船隻数,20620,九十九里町,隻
-,380,船外機付漁船隻数,20640,大網白里町,隻
-,380,船外機付漁船隻数,20660,白子町,隻
x,380,船外機付漁船隻数,20680,長生村,隻
x,380,船外機付漁船隻数,20700,一宮町,隻
23,380,船外機付漁船隻数,20720,いすみ市,隻
48,380,船外機付漁船隻数,20750,御宿町,隻
331,380,船外機付漁船隻数,20780,勝浦市,隻
254,380,船外機付漁船隻数,20870,鴨川市,隻
341,380,船外機付漁船隻数,20920,南房総市,隻
95,380,船外機付漁船隻数,20990,館山市,隻
85,380,船外機付漁船隻数,21050,鋸南町,隻
961,380,船外機付漁船隻数,21080,富津市,隻
-,380,船外機付漁船隻数,21130,君津市,隻
930,380,船外機付漁船隻数,21150,木更津市,隻
x,380,船外機付漁船隻数,21220,袖ヶ浦市,隻
-,380,船外機付漁船隻数,21240,市原市,隻
-,380,船外機付漁船隻数,21260,千葉市,隻
11,380,船外機付漁船隻数,21280,習志野市,隻
51,380,船外機付漁船隻数,21300,船橋市,隻
94,380,船外機付漁船隻数,21320,市川市,隻
2,380,船外機付漁船隻数,21350,浦安市,隻
170,380,船外機付漁船隻数,21670,東京都,隻
15,380,船外機付漁船隻数,21690,江戸川区,隻
7,380,船外機付漁船隻数,21710,葛飾区,隻
-,380,船外機付漁船隻数,21730,江東区,隻
-,380,船外機付漁船隻数,21750,墨田区,隻
25,380,船外機付漁船隻数,21770,中央区,隻
2,380,船外機付漁船隻数,21790,台東区,隻
4,380,船外機付漁船隻数,21810,港区,隻
-,380,船外機付漁船隻数,21830,品川区,隻
5,380,船外機付漁船隻数,21850,大田区,隻
-,380,船外機付漁船隻数,21870,千代田区,隻
68,380,船外機付漁船隻数,21890,大島町,隻
-,380,船外機付漁船隻数,21950,利島村,隻
14,380,船外機付漁船隻数,21970,新島村,隻
5,380,船外機付漁船隻数,22010,神津島村,隻
14,380,船外機付漁船隻数,22030,三宅村,隻
-,380,船外機付漁船隻数,22090,御蔵島村,隻
10,380,船外機付漁船隻数,22110,八丈町,隻
-,380,船外機付漁船隻数,22160,青ヶ島村,隻
1,380,船外機付漁船隻数,22180,小笠原村,隻
1148,380,船外機付漁船隻数,22650,神奈川県,隻
x,380,船外機付漁船隻数,22670,川崎市,隻
67,380,船外機付漁船隻数,22690,横浜市,隻
518,380,船外機付漁船隻数,22750,横須賀市,隻
373,380,船外機付漁船隻数,22840,三浦市,隻
52,380,船外機付漁船隻数,22970,葉山町,隻
6,380,船外機付漁船隻数,22990,逗子市,隻
70,380,船外機付漁船隻数,23010,鎌倉市,隻
14,380,船外機付漁船隻数,23040,藤沢市,隻
11,380,船外機付漁船隻数,23070,茅ヶ崎市,隻
1,380,船外機付漁船隻数,23090,平塚市,隻
9,380,船外機付漁船隻数,23110,大磯町,隻
x,380,船外機付漁船隻数,23130,二宮町,隻
10,380,船外機付漁船隻数,23150,小田原市,隻
12,380,船外機付漁船隻数,23180,真鶴町,隻
1,380,船外機付漁船隻数,23210,湯河原町,隻
2167,380,船外機付漁船隻数,23420,新潟県,隻
41,380,船外機付漁船隻数,23440,粟島浦村,隻
131,380,船外機付漁船隻数,23460,村上市,隻
63,380,船外機付漁船隻数,23510,胎内市,隻
28,380,船外機付漁船隻数,23530,新発田市,隻
45,380,船外機付漁船隻数,23550,聖籠町,隻
211,380,船外機付漁船隻数,23570,新潟市,隻
31,380,船外機付漁船隻数,23640,長岡市,隻
64,380,船外機付漁船隻数,23660,出雲崎町,隻
51,380,船外機付漁船隻数,23680,柏崎市,隻
57,380,船外機付漁船隻数,23710,上越市,隻
57,380,船外機付漁船隻数,23760,糸魚川市,隻
1388,380,船外機付漁船隻数,23840,佐渡市,隻
177,380,船外機付漁船隻数,24320,富山県,隻
48,380,船外機付漁船隻数,24340,朝日町,隻
12,380,船外機付漁船隻数,24360,入善町,隻
6,380,船外機付漁船隻数,24400,黒部市,隻
1,380,船外機付漁船隻数,24430,魚津市,隻
5,380,船外機付漁船隻数,24460,滑川市,隻
