value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label
1,004,事業所数,016,法人でない団体,01638,中札内村,2012000000,2012年
1,004,事業所数,016,法人でない団体,01639,更別村,2012000000,2012年
2,004,事業所数,016,法人でない団体,01641,大樹町,2012000000,2012年
2,004,事業所数,016,法人でない団体,01642,広尾町,2012000000,2012年
9,004,事業所数,016,法人でない団体,01643,幕別町,2012000000,2012年
4,004,事業所数,016,法人でない団体,01644,池田町,2012000000,2012年
3,004,事業所数,016,法人でない団体,01645,豊頃町,2012000000,2012年
8,004,事業所数,016,法人でない団体,01646,本別町,2012000000,2012年
3,004,事業所数,016,法人でない団体,01647,足寄町,2012000000,2012年
2,004,事業所数,016,法人でない団体,01648,陸別町,2012000000,2012年
4,004,事業所数,016,法人でない団体,01649,浦幌町,2012000000,2012年
24,004,事業所数,016,法人でない団体,01660,釧路総合振興局,2012000000,2012年
1,004,事業所数,016,法人でない団体,01661,釧路町,2012000000,2012年
6,004,事業所数,016,法人でない団体,01662,厚岸町,2012000000,2012年
1,004,事業所数,016,法人でない団体,01663,浜中町,2012000000,2012年
3,004,事業所数,016,法人でない団体,01664,標茶町,2012000000,2012年
2,004,事業所数,016,法人でない団体,01665,弟子屈町,2012000000,2012年
7,004,事業所数,016,法人でない団体,01667,鶴居村,2012000000,2012年
4,004,事業所数,016,法人でない団体,01668,白糠町,2012000000,2012年
26,004,事業所数,016,法人でない団体,01690,根室振興局,2012000000,2012年
13,004,事業所数,016,法人でない団体,01691,別海町,2012000000,2012年
10,004,事業所数,016,法人でない団体,01692,中標津町,2012000000,2012年
2,004,事業所数,016,法人でない団体,01693,標津町,2012000000,2012年
1,004,事業所数,016,法人でない団体,01694,羅臼町,2012000000,2012年
353,004,事業所数,016,法人でない団体,02000,青森県,2012000000,2012年
76,004,事業所数,016,法人でない団体,02201,青森市,2012000000,2012年
39,004,事業所数,016,法人でない団体,02202,弘前市,2012000000,2012年
58,004,事業所数,016,法人でない団体,02203,八戸市,2012000000,2012年
6,004,事業所数,016,法人でない団体,02204,黒石市,2012000000,2012年
22,004,事業所数,016,法人でない団体,02205,五所川原市,2012000000,2012年
31,004,事業所数,016,法人でない団体,02206,十和田市,2012000000,2012年
17,004,事業所数,016,法人でない団体,02207,三沢市,2012000000,2012年
11,004,事業所数,016,法人でない団体,02208,むつ市,2012000000,2012年
8,004,事業所数,016,法人でない団体,02209,つがる市,2012000000,2012年
8,004,事業所数,016,法人でない団体,02210,平川市,2012000000,2012年
7,004,事業所数,016,法人でない団体,02300,東津軽郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,02301,平内町,2012000000,2012年
1,004,事業所数,016,法人でない団体,02303,今別町,2012000000,2012年
2,004,事業所数,016,法人でない団体,02307,外ヶ浜町,2012000000,2012年
7,004,事業所数,016,法人でない団体,02320,西津軽郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,02321,鰺ヶ沢町,2012000000,2012年
5,004,事業所数,016,法人でない団体,02323,深浦町,2012000000,2012年
2,004,事業所数,016,法人でない団体,02340,中津軽郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,02343,西目屋村,2012000000,2012年
7,004,事業所数,016,法人でない団体,02360,南津軽郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,02361,藤崎町,2012000000,2012年
1,004,事業所数,016,法人でない団体,02362,大鰐町,2012000000,2012年
4,004,事業所数,016,法人でない団体,02367,田舎館村,2012000000,2012年
13,004,事業所数,016,法人でない団体,02380,北津軽郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,02381,板柳町,2012000000,2012年
4,004,事業所数,016,法人でない団体,02384,鶴田町,2012000000,2012年
6,004,事業所数,016,法人でない団体,02387,中泊町,2012000000,2012年
16,004,事業所数,016,法人でない団体,02400,上北郡,2012000000,2012年
6,004,事業所数,016,法人でない団体,02401,野辺地町,2012000000,2012年
1,004,事業所数,016,法人でない団体,02402,七戸町,2012000000,2012年
3,004,事業所数,016,法人でない団体,02406,横浜町,2012000000,2012年
1,004,事業所数,016,法人でない団体,02408,東北町,2012000000,2012年
2,004,事業所数,016,法人でない団体,02411,六ヶ所村,2012000000,2012年
3,004,事業所数,016,法人でない団体,02412,おいらせ町,2012000000,2012年
15,004,事業所数,016,法人でない団体,02420,下北郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,02423,大間町,2012000000,2012年
9,004,事業所数,016,法人でない団体,02424,東通村,2012000000,2012年
1,004,事業所数,016,法人でない団体,02426,佐井村,2012000000,2012年
10,004,事業所数,016,法人でない団体,02440,三戸郡,2012000000,2012年
6,004,事業所数,016,法人でない団体,02442,五戸町,2012000000,2012年
3,004,事業所数,016,法人でない団体,02443,田子町,2012000000,2012年
1,004,事業所数,016,法人でない団体,02445,南部町,2012000000,2012年
539,004,事業所数,016,法人でない団体,03000,岩手県,2012000000,2012年
137,004,事業所数,016,法人でない団体,03201,盛岡市,2012000000,2012年
15,004,事業所数,016,法人でない団体,03202,宮古市,2012000000,2012年
24,004,事業所数,016,法人でない団体,03203,大船渡市,2012000000,2012年
46,004,事業所数,016,法人でない団体,03205,花巻市,2012000000,2012年
45,004,事業所数,016,法人でない団体,03206,北上市,2012000000,2012年
30,004,事業所数,016,法人でない団体,03207,久慈市,2012000000,2012年
15,004,事業所数,016,法人でない団体,03208,遠野市,2012000000,2012年
34,004,事業所数,016,法人でない団体,03209,一関市,2012000000,2012年
11,004,事業所数,016,法人でない団体,03210,陸前高田市,2012000000,2012年
14,004,事業所数,016,法人でない団体,03211,釜石市,2012000000,2012年
16,004,事業所数,016,法人でない団体,03213,二戸市,2012000000,2012年
10,004,事業所数,016,法人でない団体,03214,八幡平市,2012000000,2012年
32,004,事業所数,016,法人でない団体,03215,奥州市,2012000000,2012年
28,004,事業所数,016,法人でない団体,03300,岩手郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,03301,雫石町,2012000000,2012年
2,004,事業所数,016,法人でない団体,03302,葛巻町,2012000000,2012年
2,004,事業所数,016,法人でない団体,03303,岩手町,2012000000,2012年
19,004,事業所数,016,法人でない団体,03305,滝沢村,2012000000,2012年
19,004,事業所数,016,法人でない団体,03320,紫波郡,2012000000,2012年
12,004,事業所数,016,法人でない団体,03321,紫波町,2012000000,2012年
7,004,事業所数,016,法人でない団体,03322,矢巾町,2012000000,2012年
4,004,事業所数,016,法人でない団体,03360,和賀郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,03366,西和賀町,2012000000,2012年
8,004,事業所数,016,法人でない団体,03380,胆沢郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,03381,金ケ崎町,2012000000,2012年
7,004,事業所数,016,法人でない団体,03400,西磐井郡,2012000000,2012年
7,004,事業所数,016,法人でない団体,03402,平泉町,2012000000,2012年
1,004,事業所数,016,法人でない団体,03440,気仙郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,03441,住田町,2012000000,2012年
1,004,事業所数,016,法人でない団体,03460,上閉伊郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,03461,大槌町,2012000000,2012年
16,004,事業所数,016,法人でない団体,03480,下閉伊郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,03482,山田町,2012000000,2012年
6,004,事業所数,016,法人でない団体,03483,岩泉町,2012000000,2012年
5,004,事業所数,016,法人でない団体,03484,田野畑村,2012000000,2012年
1,004,事業所数,016,法人でない団体,03485,普代村,2012000000,2012年
21,004,事業所数,016,法人でない団体,03500,九戸郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,03501,軽米町,2012000000,2012年
4,004,事業所数,016,法人でない団体,03503,野田村,2012000000,2012年
4,004,事業所数,016,法人でない団体,03506,九戸村,2012000000,2012年
12,004,事業所数,016,法人でない団体,03507,洋野町,2012000000,2012年
5,004,事業所数,016,法人でない団体,03520,二戸郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,03524,一戸町,2012000000,2012年
468,004,事業所数,016,法人でない団体,04000,宮城県,2012000000,2012年
222,004,事業所数,016,法人でない団体,04100,仙台市,2012000000,2012年
133,004,事業所数,016,法人でない団体,04101,青葉区,2012000000,2012年
37,004,事業所数,016,法人でない団体,04102,宮城野区,2012000000,2012年
17,004,事業所数,016,法人でない団体,04103,若林区,2012000000,2012年
25,004,事業所数,016,法人でない団体,04104,太白区,2012000000,2012年
10,004,事業所数,016,法人でない団体,04105,泉区,2012000000,2012年
25,004,事業所数,016,法人でない団体,04202,石巻市,2012000000,2012年
16,004,事業所数,016,法人でない団体,04203,塩竈市,2012000000,2012年
11,004,事業所数,016,法人でない団体,04205,気仙沼市,2012000000,2012年
13,004,事業所数,016,法人でない団体,04206,白石市,2012000000,2012年
2,004,事業所数,016,法人でない団体,04207,名取市,2012000000,2012年
5,004,事業所数,016,法人でない団体,04208,角田市,2012000000,2012年
5,004,事業所数,016,法人でない団体,04209,多賀城市,2012000000,2012年
8,004,事業所数,016,法人でない団体,04211,岩沼市,2012000000,2012年
41,004,事業所数,016,法人でない団体,04212,登米市,2012000000,2012年
16,004,事業所数,016,法人でない団体,04213,栗原市,2012000000,2012年
2,004,事業所数,016,法人でない団体,04214,東松島市,2012000000,2012年
42,004,事業所数,016,法人でない団体,04215,大崎市,2012000000,2012年
5,004,事業所数,016,法人でない団体,04300,刈田郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,04301,蔵王町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04302,七ヶ宿町,2012000000,2012年
14,004,事業所数,016,法人でない団体,04320,柴田郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,04321,大河原町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04322,村田町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04323,柴田町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04324,川崎町,2012000000,2012年
3,004,事業所数,016,法人でない団体,04340,伊具郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,04341,丸森町,2012000000,2012年
4,004,事業所数,016,法人でない団体,04360,亘理郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,04361,亘理町,2012000000,2012年
4,004,事業所数,016,法人でない団体,04400,宮城郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,04401,松島町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04406,利府町,2012000000,2012年
13,004,事業所数,016,法人でない団体,04420,黒川郡,2012000000,2012年
7,004,事業所数,016,法人でない団体,04421,大和町,2012000000,2012年
1,004,事業所数,016,法人でない団体,04422,大郷町,2012000000,2012年
3,004,事業所数,016,法人でない団体,04423,富谷町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04424,大衡村,2012000000,2012年
8,004,事業所数,016,法人でない団体,04440,加美郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,04444,色麻町,2012000000,2012年
7,004,事業所数,016,法人でない団体,04445,加美町,2012000000,2012年
5,004,事業所数,016,法人でない団体,04500,遠田郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,04501,涌谷町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04505,美里町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04580,牡鹿郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,04581,女川町,2012000000,2012年
2,004,事業所数,016,法人でない団体,04600,本吉郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,04606,南三陸町,2012000000,2012年
340,004,事業所数,016,法人でない団体,05000,秋田県,2012000000,2012年
111,004,事業所数,016,法人でない団体,05201,秋田市,2012000000,2012年
26,004,事業所数,016,法人でない団体,05202,能代市,2012000000,2012年
22,004,事業所数,016,法人でない団体,05203,横手市,2012000000,2012年
34,004,事業所数,016,法人でない団体,05204,大館市,2012000000,2012年
11,004,事業所数,016,法人でない団体,05206,男鹿市,2012000000,2012年
16,004,事業所数,016,法人でない団体,05207,湯沢市,2012000000,2012年
11,004,事業所数,016,法人でない団体,05209,鹿角市,2012000000,2012年
25,004,事業所数,016,法人でない団体,05210,由利本荘市,2012000000,2012年
3,004,事業所数,016,法人でない団体,05211,潟上市,2012000000,2012年
26,004,事業所数,016,法人でない団体,05212,大仙市,2012000000,2012年
8,004,事業所数,016,法人でない団体,05213,北秋田市,2012000000,2012年
4,004,事業所数,016,法人でない団体,05214,にかほ市,2012000000,2012年
7,004,事業所数,016,法人でない団体,05215,仙北市,2012000000,2012年
2,004,事業所数,016,法人でない団体,05300,鹿角郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,05303,小坂町,2012000000,2012年
5,004,事業所数,016,法人でない団体,05320,北秋田郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,05327,上小阿仁村,2012000000,2012年
9,004,事業所数,016,法人でない団体,05340,山本郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,05346,藤里町,2012000000,2012年
2,004,事業所数,016,法人でない団体,05348,三種町,2012000000,2012年
5,004,事業所数,016,法人でない団体,05349,八峰町,2012000000,2012年
8,004,事業所数,016,法人でない団体,05360,南秋田郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,05361,五城目町,2012000000,2012年
4,004,事業所数,016,法人でない団体,05363,八郎潟町,2012000000,2012年
8,004,事業所数,016,法人でない団体,05420,仙北郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,05434,美郷町,2012000000,2012年
4,004,事業所数,016,法人でない団体,05460,雄勝郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,05463,羽後町,2012000000,2012年
563,004,事業所数,016,法人でない団体,06000,山形県,2012000000,2012年
140,004,事業所数,016,法人でない団体,06201,山形市,2012000000,2012年
59,004,事業所数,016,法人でない団体,06202,米沢市,2012000000,2012年
71,004,事業所数,016,法人でない団体,06203,鶴岡市,2012000000,2012年
61,004,事業所数,016,法人でない団体,06204,酒田市,2012000000,2012年
29,004,事業所数,016,法人でない団体,06205,新庄市,2012000000,2012年
23,004,事業所数,016,法人でない団体,06206,寒河江市,2012000000,2012年
13,004,事業所数,016,法人でない団体,06207,上山市,2012000000,2012年
12,004,事業所数,016,法人でない団体,06208,村山市,2012000000,2012年
21,004,事業所数,016,法人でない団体,06209,長井市,2012000000,2012年
26,004,事業所数,016,法人でない団体,06210,天童市,2012000000,2012年
4,004,事業所数,016,法人でない団体,06211,東根市,2012000000,2012年
8,004,事業所数,016,法人でない団体,06212,尾花沢市,2012000000,2012年
5,004,事業所数,016,法人でない団体,06213,南陽市,2012000000,2012年
7,004,事業所数,016,法人でない団体,06300,東村山郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,06301,山辺町,2012000000,2012年
2,004,事業所数,016,法人でない団体,06302,中山町,2012000000,2012年
10,004,事業所数,016,法人でない団体,06320,西村山郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,06321,河北町,2012000000,2012年
4,004,事業所数,016,法人でない団体,06322,西川町,2012000000,2012年
2,004,事業所数,016,法人でない団体,06324,大江町,2012000000,2012年
1,004,事業所数,016,法人でない団体,06340,北村山郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,06341,大石田町,2012000000,2012年
13,004,事業所数,016,法人でない団体,06360,最上郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,06361,金山町,2012000000,2012年
1,004,事業所数,016,法人でない団体,06362,最上町,2012000000,2012年
5,004,事業所数,016,法人でない団体,06364,真室川町,2012000000,2012年
2,004,事業所数,016,法人でない団体,06365,大蔵村,2012000000,2012年
3,004,事業所数,016,法人でない団体,06366,鮭川村,2012000000,2012年
1,004,事業所数,016,法人でない団体,06367,戸沢村,2012000000,2012年
22,004,事業所数,016,法人でない団体,06380,東置賜郡,2012000000,2012年
13,004,事業所数,016,法人でない団体,06381,高畠町,2012000000,2012年
9,004,事業所数,016,法人でない団体,06382,川西町,2012000000,2012年
14,004,事業所数,016,法人でない団体,06400,西置賜郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,06401,小国町,2012000000,2012年
8,004,事業所数,016,法人でない団体,06402,白鷹町,2012000000,2012年
2,004,事業所数,016,法人でない団体,06403,飯豊町,2012000000,2012年
16,004,事業所数,016,法人でない団体,06420,東田川郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,06426,三川町,2012000000,2012年
8,004,事業所数,016,法人でない団体,06428,庄内町,2012000000,2012年
8,004,事業所数,016,法人でない団体,06460,飽海郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,06461,遊佐町,2012000000,2012年
598,004,事業所数,016,法人でない団体,07000,福島県,2012000000,2012年
136,004,事業所数,016,法人でない団体,07201,福島市,2012000000,2012年
57,004,事業所数,016,法人でない団体,07202,会津若松市,2012000000,2012年
89,004,事業所数,016,法人でない団体,07203,郡山市,2012000000,2012年
68,004,事業所数,016,法人でない団体,07204,いわき市,2012000000,2012年
27,004,事業所数,016,法人でない団体,07205,白河市,2012000000,2012年
12,004,事業所数,016,法人でない団体,07207,須賀川市,2012000000,2012年
19,004,事業所数,016,法人でない団体,07208,喜多方市,2012000000,2012年
13,004,事業所数,016,法人でない団体,07209,相馬市,2012000000,2012年
16,004,事業所数,016,法人でない団体,07210,二本松市,2012000000,2012年
4,004,事業所数,016,法人でない団体,07211,田村市,2012000000,2012年
23,004,事業所数,016,法人でない団体,07212,南相馬市,2012000000,2012年
16,004,事業所数,016,法人でない団体,07213,伊達市,2012000000,2012年
7,004,事業所数,016,法人でない団体,07214,本宮市,2012000000,2012年
11,004,事業所数,016,法人でない団体,07300,伊達郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,07301,桑折町,2012000000,2012年
6,004,事業所数,016,法人でない団体,07308,川俣町,2012000000,2012年
3,004,事業所数,016,法人でない団体,07320,安達郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,07322,大玉村,2012000000,2012年
1,004,事業所数,016,法人でない団体,07340,岩瀬郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,07344,天栄村,2012000000,2012年
19,004,事業所数,016,法人でない団体,07360,南会津郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,07362,下郷町,2012000000,2012年
2,004,事業所数,016,法人でない団体,07364,檜枝岐村,2012000000,2012年
3,004,事業所数,016,法人でない団体,07367,只見町,2012000000,2012年
9,004,事業所数,016,法人でない団体,07368,南会津町,2012000000,2012年
16,004,事業所数,016,法人でない団体,07400,耶麻郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,07402,北塩原村,2012000000,2012年
5,004,事業所数,016,法人でない団体,07405,西会津町,2012000000,2012年
8,004,事業所数,016,法人でない団体,07408,猪苗代町,2012000000,2012年
11,004,事業所数,016,法人でない団体,07420,河沼郡,2012000000,2012年
9,004,事業所数,016,法人でない団体,07421,会津坂下町,2012000000,2012年
1,004,事業所数,016,法人でない団体,07422,湯川村,2012000000,2012年
1,004,事業所数,016,法人でない団体,07423,柳津町,2012000000,2012年
7,004,事業所数,016,法人でない団体,07440,大沼郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,07444,三島町,2012000000,2012年
2,004,事業所数,016,法人でない団体,07446,昭和村,2012000000,2012年
2,004,事業所数,016,法人でない団体,07447,会津美里町,2012000000,2012年
10,004,事業所数,016,法人でない団体,07460,西白河郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,07461,西郷村,2012000000,2012年
1,004,事業所数,016,法人でない団体,07464,泉崎村,2012000000,2012年
1,004,事業所数,016,法人でない団体,07465,中島村,2012000000,2012年
5,004,事業所数,016,法人でない団体,07466,矢吹町,2012000000,2012年
19,004,事業所数,016,法人でない団体,07480,東白川郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,07481,棚倉町,2012000000,2012年
3,004,事業所数,016,法人でない団体,07482,矢祭町,2012000000,2012年
7,004,事業所数,016,法人でない団体,07483,塙町,2012000000,2012年
1,004,事業所数,016,法人でない団体,07484,鮫川村,2012000000,2012年
6,004,事業所数,016,法人でない団体,07500,石川郡,2012000000,2012年
5,004,事業所数,016,法人でない団体,07501,石川町,2012000000,2012年
1,004,事業所数,016,法人でない団体,07504,浅川町,2012000000,2012年
6,004,事業所数,016,法人でない団体,07520,田村郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,07521,三春町,2012000000,2012年
3,004,事業所数,016,法人でない団体,07522,小野町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07542,楢葉町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07543,富岡町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07545,大熊町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07546,双葉町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07547,浪江町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07548,葛尾村,2012000000,2012年
2,004,事業所数,016,法人でない団体,07560,相馬郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,07561,新地町,2012000000,2012年
･･･,004,事業所数,016,法人でない団体,07564,飯舘村,2012000000,2012年
338,004,事業所数,016,法人でない団体,08000,茨城県,2012000000,2012年
91,004,事業所数,016,法人でない団体,08201,水戸市,2012000000,2012年
21,004,事業所数,016,法人でない団体,08202,日立市,2012000000,2012年
16,004,事業所数,016,法人でない団体,08203,土浦市,2012000000,2012年
12,004,事業所数,016,法人でない団体,08204,古河市,2012000000,2012年
2,004,事業所数,016,法人でない団体,08205,石岡市,2012000000,2012年
2,004,事業所数,016,法人でない団体,08207,結城市,2012000000,2012年
6,004,事業所数,016,法人でない団体,08208,龍ケ崎市,2012000000,2012年
6,004,事業所数,016,法人でない団体,08210,下妻市,2012000000,2012年
3,004,事業所数,016,法人でない団体,08211,常総市,2012000000,2012年
12,004,事業所数,016,法人でない団体,08212,常陸太田市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08214,高萩市,2012000000,2012年
3,004,事業所数,016,法人でない団体,08215,北茨城市,2012000000,2012年
9,004,事業所数,016,法人でない団体,08216,笠間市,2012000000,2012年
7,004,事業所数,016,法人でない団体,08217,取手市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08219,牛久市,2012000000,2012年
16,004,事業所数,016,法人でない団体,08220,つくば市,2012000000,2012年
10,004,事業所数,016,法人でない団体,08221,ひたちなか市,2012000000,2012年
8,004,事業所数,016,法人でない団体,08222,鹿嶋市,2012000000,2012年
6,004,事業所数,016,法人でない団体,08223,潮来市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08224,守谷市,2012000000,2012年
8,004,事業所数,016,法人でない団体,08225,常陸大宮市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08226,那珂市,2012000000,2012年
11,004,事業所数,016,法人でない団体,08227,筑西市,2012000000,2012年
3,004,事業所数,016,法人でない団体,08228,坂東市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08229,稲敷市,2012000000,2012年
4,004,事業所数,016,法人でない団体,08230,かすみがうら市,2012000000,2012年
3,004,事業所数,016,法人でない団体,08231,桜川市,2012000000,2012年
10,004,事業所数,016,法人でない団体,08232,神栖市,2012000000,2012年
9,004,事業所数,016,法人でない団体,08233,行方市,2012000000,2012年
1,004,事業所数,016,法人でない団体,08234,鉾田市,2012000000,2012年
1,004,事業所数,016,法人でない団体,08235,つくばみらい市,2012000000,2012年
2,004,事業所数,016,法人でない団体,08236,小美玉市,2012000000,2012年
10,004,事業所数,016,法人でない団体,08300,東茨城郡,2012000000,2012年
8,004,事業所数,016,法人でない団体,08302,茨城町,2012000000,2012年
2,004,事業所数,016,法人でない団体,08309,大洗町,2012000000,2012年
4,004,事業所数,016,法人でない団体,08340,那珂郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,08341,東海村,2012000000,2012年
7,004,事業所数,016,法人でない団体,08360,久慈郡,2012000000,2012年
7,004,事業所数,016,法人でない団体,08364,大子町,2012000000,2012年
7,004,事業所数,016,法人でない団体,08440,稲敷郡,2012000000,2012年
6,004,事業所数,016,法人でない団体,08442,美浦村,2012000000,2012年
1,004,事業所数,016,法人でない団体,08447,河内町,2012000000,2012年
2,004,事業所数,016,法人でない団体,08520,結城郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,08521,八千代町,2012000000,2012年
5,004,事業所数,016,法人でない団体,08540,猿島郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,08542,五霞町,2012000000,2012年
4,004,事業所数,016,法人でない団体,08546,境町,2012000000,2012年
1,004,事業所数,016,法人でない団体,08560,北相馬郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,08564,利根町,2012000000,2012年
387,004,事業所数,016,法人でない団体,09000,栃木県,2012000000,2012年
83,004,事業所数,016,法人でない団体,09201,宇都宮市,2012000000,2012年
25,004,事業所数,016,法人でない団体,09202,足利市,2012000000,2012年
23,004,事業所数,016,法人でない団体,09203,栃木市,2012000000,2012年
19,004,事業所数,016,法人でない団体,09204,佐野市,2012000000,2012年
21,004,事業所数,016,法人でない団体,09205,鹿沼市,2012000000,2012年
27,004,事業所数,016,法人でない団体,09206,日光市,2012000000,2012年
24,004,事業所数,016,法人でない団体,09208,小山市,2012000000,2012年
24,004,事業所数,016,法人でない団体,09209,真岡市,2012000000,2012年
18,004,事業所数,016,法人でない団体,09210,大田原市,2012000000,2012年
13,004,事業所数,016,法人でない団体,09211,矢板市,2012000000,2012年
25,004,事業所数,016,法人でない団体,09213,那須塩原市,2012000000,2012年
5,004,事業所数,016,法人でない団体,09214,さくら市,2012000000,2012年
8,004,事業所数,016,法人でない団体,09215,那須烏山市,2012000000,2012年
17,004,事業所数,016,法人でない団体,09216,下野市,2012000000,2012年
2,004,事業所数,016,法人でない団体,09300,河内郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,09301,上三川町,2012000000,2012年
12,004,事業所数,016,法人でない団体,09340,芳賀郡,2012000000,2012年
3,004,事業所数,016,法人でない団体,09342,益子町,2012000000,2012年
5,004,事業所数,016,法人でない団体,09343,茂木町,2012000000,2012年
1,004,事業所数,016,法人でない団体,09344,市貝町,2012000000,2012年
3,004,事業所数,016,法人でない団体,09345,芳賀町,2012000000,2012年
17,004,事業所数,016,法人でない団体,09360,下都賀郡,2012000000,2012年
7,004,事業所数,016,法人でない団体,09361,壬生町,2012000000,2012年
1,004,事業所数,016,法人でない団体,09364,野木町,2012000000,2012年
9,004,事業所数,016,法人でない団体,09367,岩舟町,2012000000,2012年
10,004,事業所数,016,法人でない団体,09380,塩谷郡,2012000000,2012年
4,004,事業所数,016,法人でない団体,09384,塩谷町,2012000000,2012年
6,004,事業所数,016,法人でない団体,09386,高根沢町,2012000000,2012年
14,004,事業所数,016,法人でない団体,09400,那須郡,2012000000,2012年
2,004,事業所数,016,法人でない団体,09407,那須町,2012000000,2012年
12,004,事業所数,016,法人でない団体,09411,那珂川町,2012000000,2012年
335,004,事業所数,016,法人でない団体,10000,群馬県,2012000000,2012年
69,004,事業所数,016,法人でない団体,10201,前橋市,2012000000,2012年
37,004,事業所数,016,法人でない団体,10202,高崎市,2012000000,2012年
12,004,事業所数,016,法人でない団体,10203,桐生市,2012000000,2012年
29,004,事業所数,016,法人でない団体,10204,伊勢崎市,2012000000,2012年
28,004,事業所数,016,法人でない団体,10205,太田市,2012000000,2012年
15,004,事業所数,016,法人でない団体,10206,沼田市,2012000000,2012年
15,004,事業所数,016,法人でない団体,10207,館林市,2012000000,2012年
28,004,事業所数,016,法人でない団体,10208,渋川市,2012000000,2012年
9,004,事業所数,016,法人でない団体,10209,藤岡市,2012000000,2012年
19,004,事業所数,016,法人でない団体,10210,富岡市,2012000000,2012年
5,004,事業所数,016,法人でない団体,10211,安中市,2012000000,2012年
6,004,事業所数,016,法人でない団体,10212,みどり市,2012000000,2012年
4,004,事業所数,016,法人でない団体,10360,多野郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,10366,上野村,2012000000,2012年
3,004,事業所数,016,法人でない団体,10367,神流町,2012000000,2012年
4,004,事業所数,016,法人でない団体,10380,甘楽郡,2012000000,2012年
1,004,事業所数,016,法人でない団体,10383,南牧村,2012000000,2012年
