value,tab,tab_label,cat01,cat01_label,time,time_label
603,832,事業所数,24443,大台町,2012000000,2012年
2076,832,事業所数,24460,度会郡,2012000000,2012年
467,832,事業所数,24461,玉城町,2012000000,2012年
358,832,事業所数,24470,度会町,2012000000,2012年
537,832,事業所数,24471,大紀町,2012000000,2012年
714,832,事業所数,24472,南伊勢町,2012000000,2012年
1072,832,事業所数,24540,北牟婁郡,2012000000,2012年
1072,832,事業所数,24543,紀北町,2012000000,2012年
959,832,事業所数,24560,南牟婁郡,2012000000,2012年
492,832,事業所数,24561,御浜町,2012000000,2012年
467,832,事業所数,24562,紀宝町,2012000000,2012年
55469,832,事業所数,25000,滋賀県,2012000000,2012年
11313,832,事業所数,25201,大津市,2012000000,2012年
4711,832,事業所数,25202,彦根市,2012000000,2012年
5811,832,事業所数,25203,長浜市,2012000000,2012年
3084,832,事業所数,25204,近江八幡市,2012000000,2012年
4865,832,事業所数,25206,草津市,2012000000,2012年
2650,832,事業所数,25207,守山市,2012000000,2012年
2807,832,事業所数,25208,栗東市,2012000000,2012年
4110,832,事業所数,25209,甲賀市,2012000000,2012年
1828,832,事業所数,25210,野洲市,2012000000,2012年
1898,832,事業所数,25211,湖南市,2012000000,2012年
2764,832,事業所数,25212,高島市,2012000000,2012年
4638,832,事業所数,25213,東近江市,2012000000,2012年
1502,832,事業所数,25214,米原市,2012000000,2012年
1571,832,事業所数,25380,蒲生郡,2012000000,2012年
943,832,事業所数,25383,日野町,2012000000,2012年
628,832,事業所数,25384,竜王町,2012000000,2012年
839,832,事業所数,25420,愛知郡,2012000000,2012年
839,832,事業所数,25425,愛荘町,2012000000,2012年
1078,832,事業所数,25440,犬上郡,2012000000,2012年
324,832,事業所数,25441,豊郷町,2012000000,2012年
343,832,事業所数,25442,甲良町,2012000000,2012年
411,832,事業所数,25443,多賀町,2012000000,2012年
117884,832,事業所数,26000,京都府,2012000000,2012年
73391,832,事業所数,26100,京都市,2012000000,2012年
5349,832,事業所数,26101,北区,2012000000,2012年
5558,832,事業所数,26102,上京区,2012000000,2012年
7125,832,事業所数,26103,左京区,2012000000,2012年
10294,832,事業所数,26104,中京区,2012000000,2012年
4417,832,事業所数,26105,東山区,2012000000,2012年
8533,832,事業所数,26106,下京区,2012000000,2012年
5714,832,事業所数,26107,南区,2012000000,2012年
7928,832,事業所数,26108,右京区,2012000000,2012年
9612,832,事業所数,26109,伏見区,2012000000,2012年
4592,832,事業所数,26110,山科区,2012000000,2012年
4269,832,事業所数,26111,西京区,2012000000,2012年
3922,832,事業所数,26201,福知山市,2012000000,2012年
3797,832,事業所数,26202,舞鶴市,2012000000,2012年
1617,832,事業所数,26203,綾部市,2012000000,2012年
5688,832,事業所数,26204,宇治市,2012000000,2012年
1297,832,事業所数,26205,宮津市,2012000000,2012年
3145,832,事業所数,26206,亀岡市,2012000000,2012年
2491,832,事業所数,26207,城陽市,2012000000,2012年
1798,832,事業所数,26208,向日市,2012000000,2012年
2689,832,事業所数,26209,長岡京市,2012000000,2012年
1831,832,事業所数,26210,八幡市,2012000000,2012年
1911,832,事業所数,26211,京田辺市,2012000000,2012年
4515,832,事業所数,26212,京丹後市,2012000000,2012年
1464,832,事業所数,26213,南丹市,2012000000,2012年
1780,832,事業所数,26214,木津川市,2012000000,2012年
400,832,事業所数,26300,乙訓郡,2012000000,2012年
400,832,事業所数,26303,大山崎町,2012000000,2012年
1510,832,事業所数,26320,久世郡,2012000000,2012年
1510,832,事業所数,26322,久御山町,2012000000,2012年
781,832,事業所数,26340,綴喜郡,2012000000,2012年
343,832,事業所数,26343,井手町,2012000000,2012年
438,832,事業所数,26344,宇治田原町,2012000000,2012年
1215,832,事業所数,26360,相楽郡,2012000000,2012年
88,832,事業所数,26364,笠置町,2012000000,2012年
189,832,事業所数,26365,和束町,2012000000,2012年
849,832,事業所数,26366,精華町,2012000000,2012年
89,832,事業所数,26367,南山城村,2012000000,2012年
742,832,事業所数,26400,船井郡,2012000000,2012年
742,832,事業所数,26407,京丹波町,2012000000,2012年
1900,832,事業所数,26460,与謝郡,2012000000,2012年
147,832,事業所数,26463,伊根町,2012000000,2012年
1753,832,事業所数,26465,与謝野町,2012000000,2012年
408713,832,事業所数,27000,大阪府,2012000000,2012年
189234,832,事業所数,27100,大阪市,2012000000,2012年
5369,832,事業所数,27102,都島区,2012000000,2012年
4974,832,事業所数,27103,福島区,2012000000,2012年
2686,832,事業所数,27104,此花区,2012000000,2012年
11412,832,事業所数,27106,西区,2012000000,2012年
4341,832,事業所数,27107,港区,2012000000,2012年
3646,832,事業所数,27108,大正区,2012000000,2012年
6219,832,事業所数,27109,天王寺区,2012000000,2012年
5634,832,事業所数,27111,浪速区,2012000000,2012年
4350,832,事業所数,27113,西淀川区,2012000000,2012年
5578,832,事業所数,27114,東淀川区,2012000000,2012年
5404,832,事業所数,27115,東成区,2012000000,2012年
8490,832,事業所数,27116,生野区,2012000000,2012年
3838,832,事業所数,27117,旭区,2012000000,2012年
6347,832,事業所数,27118,城東区,2012000000,2012年
5609,832,事業所数,27119,阿倍野区,2012000000,2012年
5588,832,事業所数,27120,住吉区,2012000000,2012年
6006,832,事業所数,27121,東住吉区,2012000000,2012年
5735,832,事業所数,27122,西成区,2012000000,2012年
12309,832,事業所数,27123,淀川区,2012000000,2012年
4197,832,事業所数,27124,鶴見区,2012000000,2012年
5448,832,事業所数,27125,住之江区,2012000000,2012年
7922,832,事業所数,27126,平野区,2012000000,2012年
26325,832,事業所数,27127,北区,2012000000,2012年
31807,832,事業所数,27128,中央区,2012000000,2012年
29198,832,事業所数,27140,堺市,2012000000,2012年
8344,832,事業所数,27141,堺区,2012000000,2012年
4088,832,事業所数,27142,中区,2012000000,2012年
2277,832,事業所数,27143,東区,2012000000,2012年
4952,832,事業所数,27144,西区,2012000000,2012年
3037,832,事業所数,27145,南区,2012000000,2012年
4804,832,事業所数,27146,北区,2012000000,2012年
1696,832,事業所数,27147,美原区,2012000000,2012年
7432,832,事業所数,27202,岸和田市,2012000000,2012年
13587,832,事業所数,27203,豊中市,2012000000,2012年
3649,832,事業所数,27204,池田市,2012000000,2012年
10962,832,事業所数,27205,吹田市,2012000000,2012年
3486,832,事業所数,27206,泉大津市,2012000000,2012年
9367,832,事業所数,27207,高槻市,2012000000,2012年
3333,832,事業所数,27208,貝塚市,2012000000,2012年
6812,832,事業所数,27209,守口市,2012000000,2012年
10102,832,事業所数,27210,枚方市,2012000000,2012年
9132,832,事業所数,27211,茨木市,2012000000,2012年
12250,832,事業所数,27212,八尾市,2012000000,2012年
4764,832,事業所数,27213,泉佐野市,2012000000,2012年
3351,832,事業所数,27214,富田林市,2012000000,2012年
7548,832,事業所数,27215,寝屋川市,2012000000,2012年
2814,832,事業所数,27216,河内長野市,2012000000,2012年
4881,832,事業所数,27217,松原市,2012000000,2012年
4746,832,事業所数,27218,大東市,2012000000,2012年
5684,832,事業所数,27219,和泉市,2012000000,2012年
4176,832,事業所数,27220,箕面市,2012000000,2012年
2391,832,事業所数,27221,柏原市,2012000000,2012年
3706,832,事業所数,27222,羽曳野市,2012000000,2012年
5805,832,事業所数,27223,門真市,2012000000,2012年
4147,832,事業所数,27224,摂津市,2012000000,2012年
2204,832,事業所数,27225,高石市,2012000000,2012年
2890,832,事業所数,27226,藤井寺市,2012000000,2012年
26285,832,事業所数,27227,東大阪市,2012000000,2012年
2235,832,事業所数,27228,泉南市,2012000000,2012年
1788,832,事業所数,27229,四條畷市,2012000000,2012年
2029,832,事業所数,27230,交野市,2012000000,2012年
1877,832,事業所数,27231,大阪狭山市,2012000000,2012年
1592,832,事業所数,27232,阪南市,2012000000,2012年
643,832,事業所数,27300,三島郡,2012000000,2012年
643,832,事業所数,27301,島本町,2012000000,2012年
738,832,事業所数,27320,豊能郡,2012000000,2012年
325,832,事業所数,27321,豊能町,2012000000,2012年
413,832,事業所数,27322,能勢町,2012000000,2012年
635,832,事業所数,27340,泉北郡,2012000000,2012年
635,832,事業所数,27341,忠岡町,2012000000,2012年
2062,832,事業所数,27360,泉南郡,2012000000,2012年
1231,832,事業所数,27361,熊取町,2012000000,2012年
352,832,事業所数,27362,田尻町,2012000000,2012年
479,832,事業所数,27366,岬町,2012000000,2012年
1178,832,事業所数,27380,南河内郡,2012000000,2012年
421,832,事業所数,27381,太子町,2012000000,2012年
550,832,事業所数,27382,河南町,2012000000,2012年
207,832,事業所数,27383,千早赤阪村,2012000000,2012年
218877,832,事業所数,28000,兵庫県,2012000000,2012年
67806,832,事業所数,28100,神戸市,2012000000,2012年
7395,832,事業所数,28101,東灘区,2012000000,2012年
5334,832,事業所数,28102,灘区,2012000000,2012年
7359,832,事業所数,28105,兵庫区,2012000000,2012年
5926,832,事業所数,28106,長田区,2012000000,2012年
4161,832,事業所数,28107,須磨区,2012000000,2012年
5155,832,事業所数,28108,垂水区,2012000000,2012年
5226,832,事業所数,28109,北区,2012000000,2012年
20955,832,事業所数,28110,中央区,2012000000,2012年
6295,832,事業所数,28111,西区,2012000000,2012年
24173,832,事業所数,28201,姫路市,2012000000,2012年
17878,832,事業所数,28202,尼崎市,2012000000,2012年
9047,832,事業所数,28203,明石市,2012000000,2012年
13364,832,事業所数,28204,西宮市,2012000000,2012年
2547,832,事業所数,28205,洲本市,2012000000,2012年
2899,832,事業所数,28206,芦屋市,2012000000,2012年
5617,832,事業所数,28207,伊丹市,2012000000,2012年
1369,832,事業所数,28208,相生市,2012000000,2012年
5523,832,事業所数,28209,豊岡市,2012000000,2012年
8585,832,事業所数,28210,加古川市,2012000000,2012年
1820,832,事業所数,28212,赤穂市,2012000000,2012年
2412,832,事業所数,28213,西脇市,2012000000,2012年
5594,832,事業所数,28214,宝塚市,2012000000,2012年
3369,832,事業所数,28215,三木市,2012000000,2012年
3275,832,事業所数,28216,高砂市,2012000000,2012年
3949,832,事業所数,28217,川西市,2012000000,2012年
2087,832,事業所数,28218,小野市,2012000000,2012年
2706,832,事業所数,28219,三田市,2012000000,2012年
2062,832,事業所数,28220,加西市,2012000000,2012年
1953,832,事業所数,28221,篠山市,2012000000,2012年
1443,832,事業所数,28222,養父市,2012000000,2012年
3375,832,事業所数,28223,丹波市,2012000000,2012年
2939,832,事業所数,28224,南あわじ市,2012000000,2012年
1773,832,事業所数,28225,朝来市,2012000000,2012年
2451,832,事業所数,28226,淡路市,2012000000,2012年
2506,832,事業所数,28227,宍粟市,2012000000,2012年
1833,832,事業所数,28228,加東市,2012000000,2012年
3475,832,事業所数,28229,たつの市,2012000000,2012年
627,832,事業所数,28300,川辺郡,2012000000,2012年
627,832,事業所数,28301,猪名川町,2012000000,2012年
1111,832,事業所数,28360,多可郡,2012000000,2012年
1111,832,事業所数,28365,多可町,2012000000,2012年
2150,832,事業所数,28380,加古郡,2012000000,2012年
1146,832,事業所数,28381,稲美町,2012000000,2012年
1004,832,事業所数,28382,播磨町,2012000000,2012年
2097,832,事業所数,28440,神崎郡,2012000000,2012年
506,832,事業所数,28442,市川町,2012000000,2012年
1005,832,事業所数,28443,福崎町,2012000000,2012年
586,832,事業所数,28446,神河町,2012000000,2012年
1250,832,事業所数,28460,揖保郡,2012000000,2012年
1250,832,事業所数,28464,太子町,2012000000,2012年
682,832,事業所数,28480,赤穂郡,2012000000,2012年
682,832,事業所数,28481,上郡町,2012000000,2012年
985,832,事業所数,28500,佐用郡,2012000000,2012年
985,832,事業所数,28501,佐用町,2012000000,2012年
2145,832,事業所数,28580,美方郡,2012000000,2012年
1322,832,事業所数,28585,香美町,2012000000,2012年
823,832,事業所数,28586,新温泉町,2012000000,2012年
46711,832,事業所数,29000,奈良県,2012000000,2012年
11772,832,事業所数,29201,奈良市,2012000000,2012年
2403,832,事業所数,29202,大和高田市,2012000000,2012年
2831,832,事業所数,29203,大和郡山市,2012000000,2012年
2686,832,事業所数,29204,天理市,2012000000,2012年
4411,832,事業所数,29205,橿原市,2012000000,2012年
2550,832,事業所数,29206,桜井市,2012000000,2012年
1474,832,事業所数,29207,五條市,2012000000,2012年
1049,832,事業所数,29208,御所市,2012000000,2012年
2721,832,事業所数,29209,生駒市,2012000000,2012年
1818,832,事業所数,29210,香芝市,2012000000,2012年
1184,832,事業所数,29211,葛城市,2012000000,2012年
1365,832,事業所数,29212,宇陀市,2012000000,2012年
222,832,事業所数,29320,山辺郡,2012000000,2012年
222,832,事業所数,29322,山添村,2012000000,2012年
1775,832,事業所数,29340,生駒郡,2012000000,2012年
459,832,事業所数,29342,平群町,2012000000,2012年
408,832,事業所数,29343,三郷町,2012000000,2012年
741,832,事業所数,29344,斑鳩町,2012000000,2012年
167,832,事業所数,29345,安堵町,2012000000,2012年
1681,832,事業所数,29360,磯城郡,2012000000,2012年
318,832,事業所数,29361,川西町,2012000000,2012年
237,832,事業所数,29362,三宅町,2012000000,2012年
1126,832,事業所数,29363,田原本町,2012000000,2012年
287,832,事業所数,29380,宇陀郡,2012000000,2012年
158,832,事業所数,29385,曽爾村,2012000000,2012年
129,832,事業所数,29386,御杖村,2012000000,2012年
619,832,事業所数,29400,高市郡,2012000000,2012年
331,832,事業所数,29401,高取町,2012000000,2012年
288,832,事業所数,29402,明日香村,2012000000,2012年
2806,832,事業所数,29420,北葛城郡,2012000000,2012年
426,832,事業所数,29424,上牧町,2012000000,2012年
838,832,事業所数,29425,王寺町,2012000000,2012年
1058,832,事業所数,29426,広陵町,2012000000,2012年
484,832,事業所数,29427,河合町,2012000000,2012年
3057,832,事業所数,29440,吉野郡,2012000000,2012年
765,832,事業所数,29441,吉野町,2012000000,2012年
835,832,事業所数,29442,大淀町,2012000000,2012年
349,832,事業所数,29443,下市町,2012000000,2012年
75,832,事業所数,29444,黒滝村,2012000000,2012年
230,832,事業所数,29446,天川村,2012000000,2012年
44,832,事業所数,29447,野迫川村,2012000000,2012年
269,832,事業所数,29449,十津川村,2012000000,2012年
89,832,事業所数,29450,下北山村,2012000000,2012年
78,832,事業所数,29451,上北山村,2012000000,2012年
172,832,事業所数,29452,川上村,2012000000,2012年
151,832,事業所数,29453,東吉野村,2012000000,2012年
49196,832,事業所数,30000,和歌山県,2012000000,2012年
16441,832,事業所数,30201,和歌山市,2012000000,2012年
2895,832,事業所数,30202,海南市,2012000000,2012年
2619,832,事業所数,30203,橋本市,2012000000,2012年
1795,832,事業所数,30204,有田市,2012000000,2012年
1965,832,事業所数,30205,御坊市,2012000000,2012年
5349,832,事業所数,30206,田辺市,2012000000,2012年
2520,832,事業所数,30207,新宮市,2012000000,2012年
2363,832,事業所数,30208,紀の川市,2012000000,2012年
1433,832,事業所数,30209,岩出市,2012000000,2012年
548,832,事業所数,30300,海草郡,2012000000,2012年
548,832,事業所数,30304,紀美野町,2012000000,2012年
1412,832,事業所数,30340,伊都郡,2012000000,2012年
846,832,事業所数,30341,かつらぎ町,2012000000,2012年
198,832,事業所数,30343,九度山町,2012000000,2012年
368,832,事業所数,30344,高野町,2012000000,2012年
2634,832,事業所数,30360,有田郡,2012000000,2012年
862,832,事業所数,30361,湯浅町,2012000000,2012年
323,832,事業所数,30362,広川町,2012000000,2012年
1449,832,事業所数,30366,有田川町,2012000000,2012年
2674,832,事業所数,30380,日高郡,2012000000,2012年
355,832,事業所数,30381,美浜町,2012000000,2012年
320,832,事業所数,30382,日高町,2012000000,2012年
389,832,事業所数,30383,由良町,2012000000,2012年
403,832,事業所数,30390,印南町,2012000000,2012年
731,832,事業所数,30391,みなべ町,2012000000,2012年
476,832,事業所数,30392,日高川町,2012000000,2012年
2012,832,事業所数,30400,西牟婁郡,2012000000,2012年
1130,832,事業所数,30401,白浜町,2012000000,2012年
546,832,事業所数,30404,上富田町,2012000000,2012年
336,832,事業所数,30406,すさみ町,2012000000,2012年
2536,832,事業所数,30420,東牟婁郡,2012000000,2012年
1036,832,事業所数,30421,那智勝浦町,2012000000,2012年
166,832,事業所数,30422,太地町,2012000000,2012年
174,832,事業所数,30424,古座川町,2012000000,2012年
43,832,事業所数,30427,北山村,2012000000,2012年
1117,832,事業所数,30428,串本町,2012000000,2012年
26227,832,事業所数,31000,鳥取県,2012000000,2012年
9067,832,事業所数,31201,鳥取市,2012000000,2012年
6958,832,事業所数,31202,米子市,2012000000,2012年
2974,832,事業所数,31203,倉吉市,2012000000,2012年
1537,832,事業所数,31204,境港市,2012000000,2012年
426,832,事業所数,31300,岩美郡,2012000000,2012年
426,832,事業所数,31302,岩美町,2012000000,2012年
1017,832,事業所数,31320,八頭郡,2012000000,2012年
168,832,事業所数,31325,若桜町,2012000000,2012年
326,832,事業所数,31328,智頭町,2012000000,2012年
523,832,事業所数,31329,八頭町,2012000000,2012年
2231,832,事業所数,31360,東伯郡,2012000000,2012年
258,832,事業所数,31364,三朝町,2012000000,2012年
590,832,事業所数,31370,湯梨浜町,2012000000,2012年
786,832,事業所数,31371,琴浦町,2012000000,2012年
597,832,事業所数,31372,北栄町,2012000000,2012年
1420,832,事業所数,31380,西伯郡,2012000000,2012年
264,832,事業所数,31384,日吉津村,2012000000,2012年
554,832,事業所数,31386,大山町,2012000000,2012年
271,832,事業所数,31389,南部町,2012000000,2012年
331,832,事業所数,31390,伯耆町,2012000000,2012年
597,832,事業所数,31400,日野郡,2012000000,2012年
269,832,事業所数,31401,日南町,2012000000,2012年
202,832,事業所数,31402,日野町,2012000000,2012年
126,832,事業所数,31403,江府町,2012000000,2012年
36300,832,事業所数,32000,島根県,2012000000,2012年
10365,832,事業所数,32201,松江市,2012000000,2012年
3359,832,事業所数,32202,浜田市,2012000000,2012年
8342,832,事業所数,32203,出雲市,2012000000,2012年
2685,832,事業所数,32204,益田市,2012000000,2012年
2003,832,事業所数,32205,大田市,2012000000,2012年
1765,832,事業所数,32206,安来市,2012000000,2012年
1310,832,事業所数,32207,江津市,2012000000,2012年
1966,832,事業所数,32209,雲南市,2012000000,2012年
703,832,事業所数,32340,仁多郡,2012000000,2012年
703,832,事業所数,32343,奥出雲町,2012000000,2012年
313,832,事業所数,32380,飯石郡,2012000000,2012年
313,832,事業所数,32386,飯南町,2012000000,2012年
1197,832,事業所数,32440,邑智郡,2012000000,2012年
242,832,事業所数,32441,川本町,2012000000,2012年
289,832,事業所数,32448,美郷町,2012000000,2012年
666,832,事業所数,32449,邑南町,2012000000,2012年
857,832,事業所数,32500,鹿足郡,2012000000,2012年
466,832,事業所数,32501,津和野町,2012000000,2012年
391,832,事業所数,32505,吉賀町,2012000000,2012年
1435,832,事業所数,32520,隠岐郡,2012000000,2012年
166,832,事業所数,32525,海士町,2012000000,2012年
217,832,事業所数,32526,西ノ島町,2012000000,2012年
53,832,事業所数,32527,知夫村,2012000000,2012年
999,832,事業所数,32528,隠岐の島町,2012000000,2012年
81438,832,事業所数,33000,岡山県,2012000000,2012年
31318,832,事業所数,33100,岡山市,2012000000,2012年
17709,832,事業所数,33101,北区,2012000000,2012年
4216,832,事業所数,33102,中区,2012000000,2012年
3074,832,事業所数,33103,東区,2012000000,2012年
6319,832,事業所数,33104,南区,2012000000,2012年
18612,832,事業所数,33202,倉敷市,2012000000,2012年
5216,832,事業所数,33203,津山市,2012000000,2012年
2558,832,事業所数,33204,玉野市,2012000000,2012年
2041,832,事業所数,33205,笠岡市,2012000000,2012年
1815,832,事業所数,33207,井原市,2012000000,2012年
2066,832,事業所数,33208,総社市,2012000000,2012年
1842,832,事業所数,33209,高梁市,2012000000,2012年
1671,832,事業所数,33210,新見市,2012000000,2012年
2017,832,事業所数,33211,備前市,2012000000,2012年
1302,832,事業所数,33212,瀬戸内市,2012000000,2012年
1289,832,事業所数,33213,赤磐市,2012000000,2012年
2641,832,事業所数,33214,真庭市,2012000000,2012年
1360,832,事業所数,33215,美作市,2012000000,2012年
1049,832,事業所数,33216,浅口市,2012000000,2012年
577,832,事業所数,33340,和気郡,2012000000,2012年
577,832,事業所数,33346,和気町,2012000000,2012年
463,832,事業所数,33420,都窪郡,2012000000,2012年
463,832,事業所数,33423,早島町,2012000000,2012年
355,832,事業所数,33440,浅口郡,2012000000,2012年
355,832,事業所数,33445,里庄町,2012000000,2012年
648,832,事業所数,33460,小田郡,2012000000,2012年
648,832,事業所数,33461,矢掛町,2012000000,2012年
51,832,事業所数,33580,真庭郡,2012000000,2012年
51,832,事業所数,33586,新庄村,2012000000,2012年
494,832,事業所数,33600,苫田郡,2012000000,2012年
494,832,事業所数,33606,鏡野町,2012000000,2012年
684,832,事業所数,33620,勝田郡,2012000000,2012年
443,832,事業所数,33622,勝央町,2012000000,2012年
241,832,事業所数,33623,奈義町,2012000000,2012年
75,832,事業所数,33640,英田郡,2012000000,2012年
75,832,事業所数,33643,西粟倉村,2012000000,2012年
764,832,事業所数,33660,久米郡,2012000000,2012年
212,832,事業所数,33663,久米南町,2012000000,2012年
552,832,事業所数,33666,美咲町,2012000000,2012年
530,832,事業所数,33680,加賀郡,2012000000,2012年
530,832,事業所数,33681,吉備中央町,2012000000,2012年
129504,832,事業所数,34000,広島県,2012000000,2012年
53302,832,事業所数,34100,広島市,2012000000,2012年
15316,832,事業所数,34101,中区,2012000000,2012年
3761,832,事業所数,34102,東区,2012000000,2012年
7485,832,事業所数,34103,南区,2012000000,2012年
8740,832,事業所数,34104,西区,2012000000,2012年
6961,832,事業所数,34105,安佐南区,2012000000,2012年
4665,832,事業所数,34106,安佐北区,2012000000,2012年
1930,832,事業所数,34107,安芸区,2012000000,2012年
4444,832,事業所数,34108,佐伯区,2012000000,2012年
10127,832,事業所数,34202,呉市,2012000000,2012年
1423,832,事業所数,34203,竹原市,2012000000,2012年
4562,832,事業所数,34204,三原市,2012000000,2012年
7714,832,事業所数,34205,尾道市,2012000000,2012年
21666,832,事業所数,34207,福山市,2012000000,2012年
2480,832,事業所数,34208,府中市,2012000000,2012年
3039,832,事業所数,34209,三次市,2012000000,2012年
2121,832,事業所数,34210,庄原市,2012000000,2012年
1281,832,事業所数,34211,大竹市,2012000000,2012年
7087,832,事業所数,34212,東広島市,2012000000,2012年
4225,832,事業所数,34213,廿日市市,2012000000,2012年
1352,832,事業所数,34214,安芸高田市,2012000000,2012年
1283,832,事業所数,34215,江田島市,2012000000,2012年
4089,832,事業所数,34300,安芸郡,2012000000,2012年
1658,832,事業所数,34302,府中町,2012000000,2012年
1189,832,事業所数,34304,海田町,2012000000,2012年
770,832,事業所数,34307,熊野町,2012000000,2012年
472,832,事業所数,34309,坂町,2012000000,2012年
1693,832,事業所数,34360,山県郡,2012000000,2012年
499,832,事業所数,34368,安芸太田町,2012000000,2012年
1194,832,事業所数,34369,北広島町,2012000000,2012年
610,832,事業所数,34420,豊田郡,2012000000,2012年
610,832,事業所数,34431,大崎上島町,2012000000,2012年
907,832,事業所数,34460,世羅郡,2012000000,2012年
907,832,事業所数,34462,世羅町,2012000000,2012年
543,832,事業所数,34540,神石郡,2012000000,2012年
543,832,事業所数,34545,神石高原町,2012000000,2012年
63381,832,事業所数,35000,山口県,2012000000,2012年
12205,832,事業所数,35201,下関市,2012000000,2012年
6821,832,事業所数,35202,宇部市,2012000000,2012年
8915,832,事業所数,35203,山口市,2012000000,2012年
3273,832,事業所数,35204,萩市,2012000000,2012年
4586,832,事業所数,35206,防府市,2012000000,2012年
2478,832,事業所数,35207,下松市,2012000000,2012年
6140,832,事業所数,35208,岩国市,2012000000,2012年
1914,832,事業所数,35210,光市,2012000000,2012年
1817,832,事業所数,35211,長門市,2012000000,2012年
1915,832,事業所数,35212,柳井市,2012000000,2012年
1292,832,事業所数,35213,美祢市,2012000000,2012年
7147,832,事業所数,35215,周南市,2012000000,2012年
2279,832,事業所数,35216,山陽小野田市,2012000000,2012年
995,832,事業所数,35300,大島郡,2012000000,2012年
995,832,事業所数,35305,周防大島町,2012000000,2012年
158,832,事業所数,35320,玖珂郡,2012000000,2012年
158,832,事業所数,35321,和木町,2012000000,2012年
1265,832,事業所数,35340,熊毛郡,2012000000,2012年
229,832,事業所数,35341,上関町,2012000000,2012年
521,832,事業所数,35343,田布施町,2012000000,2012年
515,832,事業所数,35344,平生町,2012000000,2012年
181,832,事業所数,35500,阿武郡,2012000000,2012年
181,832,事業所数,35502,阿武町,2012000000,2012年
37436,832,事業所数,36000,徳島県,2012000000,2012年
14685,832,事業所数,36201,徳島市,2012000000,2012年
2897,832,事業所数,36202,鳴門市,2012000000,2012年
1681,832,事業所数,36203,小松島市,2012000000,2012年
3321,832,事業所数,36204,阿南市,2012000000,2012年
1905,832,事業所数,36205,吉野川市,2012000000,2012年
1317,832,事業所数,36206,阿波市,2012000000,2012年
1440,832,事業所数,36207,美馬市,2012000000,2012年
1649,832,事業所数,36208,三好市,2012000000,2012年
366,832,事業所数,36300,勝浦郡,2012000000,2012年
268,832,事業所数,36301,勝浦町,2012000000,2012年
98,832,事業所数,36302,上勝町,2012000000,2012年
95,832,事業所数,36320,名東郡,2012000000,2012年
95,832,事業所数,36321,佐那河内村,2012000000,2012年
1517,832,事業所数,36340,名西郡,2012000000,2012年
1171,832,事業所数,36341,石井町,2012000000,2012年
346,832,事業所数,36342,神山町,2012000000,2012年
522,832,事業所数,36360,那賀郡,2012000000,2012年
522,832,事業所数,36368,那賀町,2012000000,2012年
1303,832,事業所数,36380,海部郡,2012000000,2012年
325,832,事業所数,36383,牟岐町,2012000000,2012年
420,832,事業所数,36387,美波町,2012000000,2012年
558,832,事業所数,36388,海陽町,2012000000,2012年
3538,832,事業所数,36400,板野郡,2012000000,2012年
584,832,事業所数,36401,松茂町,2012000000,2012年
827,832,事業所数,36402,北島町,2012000000,2012年
1272,832,事業所数,36403,藍住町,2012000000,2012年
435,832,事業所数,36404,板野町,2012000000,2012年
420,832,事業所数,36405,上板町,2012000000,2012年
509,832,事業所数,36460,美馬郡,2012000000,2012年
509,832,事業所数,36468,つるぎ町,2012000000,2012年
691,832,事業所数,36480,三好郡,2012000000,2012年
691,832,事業所数,36489,東みよし町,2012000000,2012年
48381,832,事業所数,37000,香川県,2012000000,2012年
22192,832,事業所数,37201,高松市,2012000000,2012年
4450,832,事業所数,37202,丸亀市,2012000000,2012年
3042,832,事業所数,37203,坂出市,2012000000,2012年
1516,832,事業所数,37204,善通寺市,2012000000,2012年
3186,832,事業所数,37205,観音寺市,2012000000,2012年
2076,832,事業所数,37206,さぬき市,2012000000,2012年
1581,832,事業所数,37207,東かがわ市,2012000000,2012年
2900,832,事業所数,37208,三豊市,2012000000,2012年
2035,832,事業所数,37320,小豆郡,2012000000,2012年
970,832,事業所数,37322,土庄町,2012000000,2012年
1065,832,事業所数,37324,小豆島町,2012000000,2012年
984,832,事業所数,37340,木田郡,2012000000,2012年
984,832,事業所数,37341,三木町,2012000000,2012年
208,832,事業所数,37360,香川郡,2012000000,2012年
208,832,事業所数,37364,直島町,2012000000,2012年
1791,832,事業所数,37380,綾歌郡,2012000000,2012年
825,832,事業所数,37386,宇多津町,2012000000,2012年
966,832,事業所数,37387,綾川町,2012000000,2012年
2420,832,事業所数,37400,仲多度郡,2012000000,2012年
751,832,事業所数,37403,琴平町,2012000000,2012年
837,832,事業所数,37404,多度津町,2012000000,2012年
832,832,事業所数,37406,まんのう町,2012000000,2012年
65491,832,事業所数,38000,愛媛県,2012000000,2012年
21363,832,事業所数,38201,松山市,2012000000,2012年
8738,832,事業所数,38202,今治市,2012000000,2012年
4680,832,事業所数,38203,宇和島市,2012000000,2012年
2242,832,事業所数,38204,八幡浜市,2012000000,2012年
5353,832,事業所数,38205,新居浜市,2012000000,2012年
4916,832,事業所数,38206,西条市,2012000000,2012年
2577,832,事業所数,38207,大洲市,2012000000,2012年
1539,832,事業所数,38210,伊予市,2012000000,2012年
4415,832,事業所数,38213,四国中央市,2012000000,2012年
2170,832,事業所数,38214,西予市,2012000000,2012年
1163,832,事業所数,38215,東温市,2012000000,2012年
337,832,事業所数,38340,越智郡,2012000000,2012年
