value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
3629,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,160,小売業,2014100000,2014年度,百万円
359,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
403,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
394,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
170,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
33,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
114,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
229,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
16,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
702,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
202,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
122,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
75,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
46720,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
40028,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
44384,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
160467,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2016100000,2016年度,百万円
166994,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2015100000,2015年度,百万円
150415,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2014100000,2014年度,百万円
1505,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2016100000,2016年度,百万円
1697,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2015100000,2015年度,百万円
1002,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2014100000,2014年度,百万円
351,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2016100000,2016年度,百万円
195,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2015100000,2015年度,百万円
132,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2014100000,2014年度,百万円
189,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2016100000,2016年度,百万円
39,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2015100000,2015年度,百万円
43,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2014100000,2014年度,百万円
1,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
－,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
35,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
1063,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2016100000,2016年度,百万円
2202,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2015100000,2015年度,百万円
643,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2014100000,2014年度,百万円
8934,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2016100000,2016年度,百万円
8413,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2015100000,2015年度,百万円
7131,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2014100000,2014年度,百万円
698,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
622,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
210,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
58,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
5,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
125,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
76,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
3493,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
649,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
50,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
176,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
173,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
147541,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
150150,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
140273,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
697082,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2016100000,2016年度,百万円
694332,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2015100000,2015年度,百万円
753833,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2014100000,2014年度,百万円
2996,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2016100000,2016年度,百万円
441,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2015100000,2015年度,百万円
3326,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2014100000,2014年度,百万円
3657,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2016100000,2016年度,百万円
2383,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2015100000,2015年度,百万円
2258,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2014100000,2014年度,百万円
230,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2016100000,2016年度,百万円
1111,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2015100000,2015年度,百万円
1003,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2014100000,2014年度,百万円
424,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
215,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
248,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
5846,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2016100000,2016年度,百万円
8190,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2015100000,2015年度,百万円
9041,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2014100000,2014年度,百万円
39081,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2016100000,2016年度,百万円
29373,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2015100000,2015年度,百万円
35482,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2014100000,2014年度,百万円
6600,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
4770,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
2627,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
1431,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
767,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
558,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
868,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
1410,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
2535,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
3713,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
453,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
959,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
632237,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
645218,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
695795,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
648377,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2016100000,2016年度,百万円
698392,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2015100000,2015年度,百万円
712662,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2014100000,2014年度,百万円
2467,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2016100000,2016年度,百万円
7328,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2015100000,2015年度,百万円
150,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2014100000,2014年度,百万円
3714,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,120,製造業,2016100000,2016年度,百万円
2875,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,120,製造業,2015100000,2015年度,百万円
8338,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,120,製造業,2014100000,2014年度,百万円
1433,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,130,情報通信業,2016100000,2016年度,百万円
1374,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,130,情報通信業,2015100000,2015年度,百万円
1150,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,130,情報通信業,2014100000,2014年度,百万円
289,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
193,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
794,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
8526,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,150,卸売業,2016100000,2016年度,百万円
8545,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,150,卸売業,2015100000,2015年度,百万円
5629,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,150,卸売業,2014100000,2014年度,百万円
42990,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,160,小売業,2016100000,2016年度,百万円
31970,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,160,小売業,2015100000,2015年度,百万円
67261,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,160,小売業,2014100000,2014年度,百万円
4730,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
1869,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
6018,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
3866,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
874,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
1084,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
36,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
415,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
358,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
1395,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
556,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
518,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
578930,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
642395,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
621363,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
1657451,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,100,合計,2016100000,2016年度,百万円
1558518,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,100,合計,2015100000,2015年度,百万円
1612164,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,100,合計,2014100000,2014年度,百万円
3834,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,110,建設業,2016100000,2016年度,百万円
13865,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,110,建設業,2015100000,2015年度,百万円
35962,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,110,建設業,2014100000,2014年度,百万円
9822,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,120,製造業,2016100000,2016年度,百万円
6758,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,120,製造業,2015100000,2015年度,百万円
9701,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,120,製造業,2014100000,2014年度,百万円
1860,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,130,情報通信業,2016100000,2016年度,百万円
2908,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,130,情報通信業,2015100000,2015年度,百万円
4857,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,130,情報通信業,2014100000,2014年度,百万円
2141,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,140,運輸業，郵便業,2016100000,2016年度,百万円
3867,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,140,運輸業，郵便業,2015100000,2015年度,百万円
4118,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,140,運輸業，郵便業,2014100000,2014年度,百万円
26362,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,150,卸売業,2016100000,2016年度,百万円
12325,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,150,卸売業,2015100000,2015年度,百万円
16710,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,150,卸売業,2014100000,2014年度,百万円
80409,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,160,小売業,2016100000,2016年度,百万円
130769,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,160,小売業,2015100000,2015年度,百万円
90462,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,160,小売業,2014100000,2014年度,百万円
2672,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
11896,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
10785,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
4271,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
6319,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
3880,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
2431,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
5164,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
1252,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
2552,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
779,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
2436,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
1521097,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
1363868,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
1432002,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
5027626,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,100,合計,2016100000,2016年度,百万円
5629148,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,100,合計,2015100000,2015年度,百万円
5413618,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,100,合計,2014100000,2014年度,百万円
55334,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,110,建設業,2016100000,2016年度,百万円
107584,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,110,建設業,2015100000,2015年度,百万円
124820,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,110,建設業,2014100000,2014年度,百万円
36157,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,120,製造業,2016100000,2016年度,百万円
79241,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,120,製造業,2015100000,2015年度,百万円
69986,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,120,製造業,2014100000,2014年度,百万円
24893,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,130,情報通信業,2016100000,2016年度,百万円
13996,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,130,情報通信業,2015100000,2015年度,百万円
17570,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,130,情報通信業,2014100000,2014年度,百万円
12227,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,140,運輸業，郵便業,2016100000,2016年度,百万円
21042,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,140,運輸業，郵便業,2015100000,2015年度,百万円
32015,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,140,運輸業，郵便業,2014100000,2014年度,百万円
87197,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,150,卸売業,2016100000,2016年度,百万円
103007,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,150,卸売業,2015100000,2015年度,百万円
128484,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,150,卸売業,2014100000,2014年度,百万円
366335,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,160,小売業,2016100000,2016年度,百万円
337638,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,160,小売業,2015100000,2015年度,百万円
345875,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,160,小売業,2014100000,2014年度,百万円
38183,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
34159,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
50185,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
18758,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
14187,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
25757,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
11788,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
16673,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
20722,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
8024,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,160,1億円超～5億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
