value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
53800,001,人口,000,総数,008,　　　平成19年4月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
22700,001,人口,000,総数,008,　　　平成19年4月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
31200,001,人口,000,総数,008,　　　平成19年4月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
35000,001,人口,000,総数,008,　　　平成19年4月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
15600,001,人口,000,総数,008,　　　平成19年4月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
19400,001,人口,000,総数,008,　　　平成19年4月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
30200,001,人口,000,総数,008,　　　平成19年4月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
19000,001,人口,000,総数,008,　　　平成19年4月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
11200,001,人口,000,総数,008,　　　平成19年4月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
5400,001,人口,000,総数,008,　　　平成19年4月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
4000,001,人口,000,総数,008,　　　平成19年4月,006,　65歳以上,001,　男,00000,全国,2007000000,2007年,人
1400,001,人口,000,総数,008,　　　平成19年4月,006,　65歳以上,002,　女,00000,全国,2007000000,2007年,人
716200,001,人口,000,総数,009,　　　平成19年3月,000,総数,000,総数,00000,全国,2007000000,2007年,人
349300,001,人口,000,総数,009,　　　平成19年3月,000,総数,001,　男,00000,全国,2007000000,2007年,人
366900,001,人口,000,総数,009,　　　平成19年3月,000,総数,002,　女,00000,全国,2007000000,2007年,人
140100,001,人口,000,総数,009,　　　平成19年3月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
59800,001,人口,000,総数,009,　　　平成19年3月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
80300,001,人口,000,総数,009,　　　平成19年3月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
223300,001,人口,000,総数,009,　　　平成19年3月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
100500,001,人口,000,総数,009,　　　平成19年3月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
122800,001,人口,000,総数,009,　　　平成19年3月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
127100,001,人口,000,総数,009,　　　平成19年3月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
48000,001,人口,000,総数,009,　　　平成19年3月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
79200,001,人口,000,総数,009,　　　平成19年3月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
75900,001,人口,000,総数,009,　　　平成19年3月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
29200,001,人口,000,総数,009,　　　平成19年3月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
46800,001,人口,000,総数,009,　　　平成19年3月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
