value,tab,tab_label,area,area_label,time,time_label,unit
15695,300,受注高,00043,東北地方,2009000505,2009年5月,百万円
19177,300,受注高,00043,東北地方,2009000404,2009年4月,百万円
78686,300,受注高,00043,東北地方,2009000303,2009年3月,百万円
34820,300,受注高,00043,東北地方,2009000202,2009年2月,百万円
33532,300,受注高,00043,東北地方,2009000101,2009年1月,百万円
44146,300,受注高,00043,東北地方,2008001212,2008年12月,百万円
34949,300,受注高,00043,東北地方,2008001111,2008年11月,百万円
42533,300,受注高,00043,東北地方,2008001010,2008年10月,百万円
44135,300,受注高,00043,東北地方,2008000909,2008年9月,百万円
65025,300,受注高,00043,東北地方,2008000808,2008年8月,百万円
36271,300,受注高,00043,東北地方,2008000707,2008年7月,百万円
57165,300,受注高,00043,東北地方,2008000606,2008年6月,百万円
35202,300,受注高,00043,東北地方,2008000505,2008年5月,百万円
31389,300,受注高,00043,東北地方,2008000404,2008年4月,百万円
109186,300,受注高,00043,東北地方,2008000303,2008年3月,百万円
52860,300,受注高,00043,東北地方,2008000202,2008年2月,百万円
36010,300,受注高,00043,東北地方,2008000101,2008年1月,百万円
391127,300,受注高,00044,関東地方,2026000505,2026年5月,百万円
618196,300,受注高,00044,関東地方,2026000404,2026年4月,百万円
1428794,300,受注高,00044,関東地方,2026000303,2026年3月,百万円
791073,300,受注高,00044,関東地方,2026000202,2026年2月,百万円
552967,300,受注高,00044,関東地方,2026000101,2026年1月,百万円
942882,300,受注高,00044,関東地方,2025001212,2025年12月,百万円
528160,300,受注高,00044,関東地方,2025001111,2025年11月,百万円
673071,300,受注高,00044,関東地方,2025001010,2025年10月,百万円
780267,300,受注高,00044,関東地方,2025000909,2025年9月,百万円
791744,300,受注高,00044,関東地方,2025000808,2025年8月,百万円
514982,300,受注高,00044,関東地方,2025000707,2025年7月,百万円
877072,300,受注高,00044,関東地方,2025000606,2025年6月,百万円
476021,300,受注高,00044,関東地方,2025000505,2025年5月,百万円
835998,300,受注高,00044,関東地方,2025000404,2025年4月,百万円
1731187,300,受注高,00044,関東地方,2025000303,2025年3月,百万円
625794,300,受注高,00044,関東地方,2025000202,2025年2月,百万円
546156,300,受注高,00044,関東地方,2025000101,2025年1月,百万円
842454,300,受注高,00044,関東地方,2024001212,2024年12月,百万円
555088,300,受注高,00044,関東地方,2024001111,2024年11月,百万円
820748,300,受注高,00044,関東地方,2024001010,2024年10月,百万円
811129,300,受注高,00044,関東地方,2024000909,2024年9月,百万円
380629,300,受注高,00044,関東地方,2024000808,2024年8月,百万円
674405,300,受注高,00044,関東地方,2024000707,2024年7月,百万円
525811,300,受注高,00044,関東地方,2024000606,2024年6月,百万円
351359,300,受注高,00044,関東地方,2024000505,2024年5月,百万円
702729,300,受注高,00044,関東地方,2024000404,2024年4月,百万円
1686955,300,受注高,00044,関東地方,2024000303,2024年3月,百万円
598325,300,受注高,00044,関東地方,2024000202,2024年2月,百万円
580241,300,受注高,00044,関東地方,2024000101,2024年1月,百万円
597322,300,受注高,00044,関東地方,2023001212,2023年12月,百万円
588959,300,受注高,00044,関東地方,2023001111,2023年11月,百万円
415510,300,受注高,00044,関東地方,2023001010,2023年10月,百万円
1163589,300,受注高,00044,関東地方,2023000909,2023年9月,百万円
507159,300,受注高,00044,関東地方,2023000808,2023年8月,百万円
354226,300,受注高,00044,関東地方,2023000707,2023年7月,百万円
732919,300,受注高,00044,関東地方,2023000606,2023年6月,百万円
292701,300,受注高,00044,関東地方,2023000505,2023年5月,百万円
417817,300,受注高,00044,関東地方,2023000404,2023年4月,百万円
1177953,300,受注高,00044,関東地方,2023000303,2023年3月,百万円
608655,300,受注高,00044,関東地方,2023000202,2023年2月,百万円
305057,300,受注高,00044,関東地方,2023000101,2023年1月,百万円
689586,300,受注高,00044,関東地方,2022001212,2022年12月,百万円
447466,300,受注高,00044,関東地方,2022001111,2022年11月,百万円
399785,300,受注高,00044,関東地方,2022001010,2022年10月,百万円
834057,300,受注高,00044,関東地方,2022000909,2022年9月,百万円
424844,300,受注高,00044,関東地方,2022000808,2022年8月,百万円
323113,300,受注高,00044,関東地方,2022000707,2022年7月,百万円
584398,300,受注高,00044,関東地方,2022000606,2022年6月,百万円
299089,300,受注高,00044,関東地方,2022000505,2022年5月,百万円
331620,300,受注高,00044,関東地方,2022000404,2022年4月,百万円
1219942,300,受注高,00044,関東地方,2022000303,2022年3月,百万円
586246,300,受注高,00044,関東地方,2022000202,2022年2月,百万円
546800,300,受注高,00044,関東地方,2022000101,2022年1月,百万円
661088,300,受注高,00044,関東地方,2021001212,2021年12月,百万円
382434,300,受注高,00044,関東地方,2021001111,2021年11月,百万円
280023,300,受注高,00044,関東地方,2021001010,2021年10月,百万円
806864,300,受注高,00044,関東地方,2021000909,2021年9月,百万円
403613,300,受注高,00044,関東地方,2021000808,2021年8月,百万円
438316,300,受注高,00044,関東地方,2021000707,2021年7月,百万円
465929,300,受注高,00044,関東地方,2021000606,2021年6月,百万円
353757,300,受注高,00044,関東地方,2021000505,2021年5月,百万円
291067,300,受注高,00044,関東地方,2021000404,2021年4月,百万円
1808228,300,受注高,00044,関東地方,2021000303,2021年3月,百万円
544382,300,受注高,00044,関東地方,2021000202,2021年2月,百万円
367367,300,受注高,00044,関東地方,2021000101,2021年1月,百万円
664320,300,受注高,00044,関東地方,2020001212,2020年12月,百万円
392642,300,受注高,00044,関東地方,2020001111,2020年11月,百万円
431878,300,受注高,00044,関東地方,2020001010,2020年10月,百万円
529819,300,受注高,00044,関東地方,2020000909,2020年9月,百万円
393752,300,受注高,00044,関東地方,2020000808,2020年8月,百万円
320883,300,受注高,00044,関東地方,2020000707,2020年7月,百万円
429937,300,受注高,00044,関東地方,2020000606,2020年6月,百万円
255546,300,受注高,00044,関東地方,2020000505,2020年5月,百万円
280996,300,受注高,00044,関東地方,2020000404,2020年4月,百万円
1165136,300,受注高,00044,関東地方,2020000303,2020年3月,百万円
545852,300,受注高,00044,関東地方,2020000202,2020年2月,百万円
340487,300,受注高,00044,関東地方,2020000101,2020年1月,百万円
709315,300,受注高,00044,関東地方,2019001212,2019年12月,百万円
389466,300,受注高,00044,関東地方,2019001111,2019年11月,百万円
458035,300,受注高,00044,関東地方,2019001010,2019年10月,百万円
638038,300,受注高,00044,関東地方,2019000909,2019年9月,百万円
248056,300,受注高,00044,関東地方,2019000808,2019年8月,百万円
397488,300,受注高,00044,関東地方,2019000707,2019年7月,百万円
539288,300,受注高,00044,関東地方,2019000606,2019年6月,百万円
311227,300,受注高,00044,関東地方,2019000505,2019年5月,百万円
440029,300,受注高,00044,関東地方,2019000404,2019年4月,百万円
2084366,300,受注高,00044,関東地方,2019000303,2019年3月,百万円
544173,300,受注高,00044,関東地方,2019000202,2019年2月,百万円
410410,300,受注高,00044,関東地方,2019000101,2019年1月,百万円
628835,300,受注高,00044,関東地方,2018001212,2018年12月,百万円
444895,300,受注高,00044,関東地方,2018001111,2018年11月,百万円
357895,300,受注高,00044,関東地方,2018001010,2018年10月,百万円
642980,300,受注高,00044,関東地方,2018000909,2018年9月,百万円
387335,300,受注高,00044,関東地方,2018000808,2018年8月,百万円
365194,300,受注高,00044,関東地方,2018000707,2018年7月,百万円
504139,300,受注高,00044,関東地方,2018000606,2018年6月,百万円
350565,300,受注高,00044,関東地方,2018000505,2018年5月,百万円
387532,300,受注高,00044,関東地方,2018000404,2018年4月,百万円
885420,300,受注高,00044,関東地方,2018000303,2018年3月,百万円
477709,300,受注高,00044,関東地方,2018000202,2018年2月,百万円
375533,300,受注高,00044,関東地方,2018000101,2018年1月,百万円
682671,300,受注高,00044,関東地方,2017001212,2017年12月,百万円
449471,300,受注高,00044,関東地方,2017001111,2017年11月,百万円
464362,300,受注高,00044,関東地方,2017001010,2017年10月,百万円
556203,300,受注高,00044,関東地方,2017000909,2017年9月,百万円
515255,300,受注高,00044,関東地方,2017000808,2017年8月,百万円
507290,300,受注高,00044,関東地方,2017000707,2017年7月,百万円
583988,300,受注高,00044,関東地方,2017000606,2017年6月,百万円
492336,300,受注高,00044,関東地方,2017000505,2017年5月,百万円
416863,300,受注高,00044,関東地方,2017000404,2017年4月,百万円
994982,300,受注高,00044,関東地方,2017000303,2017年3月,百万円
441520,300,受注高,00044,関東地方,2017000202,2017年2月,百万円
419395,300,受注高,00044,関東地方,2017000101,2017年1月,百万円
752746,300,受注高,00044,関東地方,2016001212,2016年12月,百万円
437013,300,受注高,00044,関東地方,2016001111,2016年11月,百万円
458469,300,受注高,00044,関東地方,2016001010,2016年10月,百万円
801506,300,受注高,00044,関東地方,2016000909,2016年9月,百万円
421009,300,受注高,00044,関東地方,2016000808,2016年8月,百万円
457388,300,受注高,00044,関東地方,2016000707,2016年7月,百万円
576106,300,受注高,00044,関東地方,2016000606,2016年6月,百万円
677459,300,受注高,00044,関東地方,2016000505,2016年5月,百万円
437211,300,受注高,00044,関東地方,2016000404,2016年4月,百万円
1099003,300,受注高,00044,関東地方,2016000303,2016年3月,百万円
398841,300,受注高,00044,関東地方,2016000202,2016年2月,百万円
321895,300,受注高,00044,関東地方,2016000101,2016年1月,百万円
660423,300,受注高,00044,関東地方,2015001212,2015年12月,百万円
366384,300,受注高,00044,関東地方,2015001111,2015年11月,百万円
340787,300,受注高,00044,関東地方,2015001010,2015年10月,百万円
751891,300,受注高,00044,関東地方,2015000909,2015年9月,百万円
370295,300,受注高,00044,関東地方,2015000808,2015年8月,百万円
382807,300,受注高,00044,関東地方,2015000707,2015年7月,百万円
644721,300,受注高,00044,関東地方,2015000606,2015年6月,百万円
322076,300,受注高,00044,関東地方,2015000505,2015年5月,百万円
556926,300,受注高,00044,関東地方,2015000404,2015年4月,百万円
874788,300,受注高,00044,関東地方,2015000303,2015年3月,百万円
566907,300,受注高,00044,関東地方,2015000202,2015年2月,百万円
443083,300,受注高,00044,関東地方,2015000101,2015年1月,百万円
480317,300,受注高,00044,関東地方,2014001212,2014年12月,百万円
401130,300,受注高,00044,関東地方,2014001111,2014年11月,百万円
479475,300,受注高,00044,関東地方,2014001010,2014年10月,百万円
527961,300,受注高,00044,関東地方,2014000909,2014年9月,百万円
453097,300,受注高,00044,関東地方,2014000808,2014年8月,百万円
379127,300,受注高,00044,関東地方,2014000707,2014年7月,百万円
468440,300,受注高,00044,関東地方,2014000606,2014年6月,百万円
348936,300,受注高,00044,関東地方,2014000505,2014年5月,百万円
865989,300,受注高,00044,関東地方,2014000404,2014年4月,百万円
702069,300,受注高,00044,関東地方,2014000303,2014年3月,百万円
406075,300,受注高,00044,関東地方,2014000202,2014年2月,百万円
307045,300,受注高,00044,関東地方,2014000101,2014年1月,百万円
479586,300,受注高,00044,関東地方,2013001212,2013年12月,百万円
263919,300,受注高,00044,関東地方,2013001111,2013年11月,百万円
529091,300,受注高,00044,関東地方,2013001010,2013年10月,百万円
910314,300,受注高,00044,関東地方,2013000909,2013年9月,百万円
397220,300,受注高,00044,関東地方,2013000808,2013年8月,百万円
294733,300,受注高,00044,関東地方,2013000707,2013年7月,百万円
362297,300,受注高,00044,関東地方,2013000606,2013年6月,百万円
288784,300,受注高,00044,関東地方,2013000505,2013年5月,百万円
279982,300,受注高,00044,関東地方,2013000404,2013年4月,百万円
800634,300,受注高,00044,関東地方,2013000303,2013年3月,百万円
398132,300,受注高,00044,関東地方,2013000202,2013年2月,百万円
