value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,unit
8.1,22,推計患者数の年次推移,7,昭和６２年,1,総数,37,　虫垂炎（再掲）,千人
159.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,38,　肝の疾患（再掲）,千人
232.3,22,推計患者数の年次推移,7,昭和６２年,1,総数,39,１０　泌尿生殖系の疾患,千人
59.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
79.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,41,　乳房及び女性生殖器の疾患（再掲）,千人
55.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,42,１１　妊娠，分娩及び産じょくの合併症,千人
4.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,43,　妊娠高血圧症候群（再掲）,千人
15.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,44,　正常分娩（再掲）,千人
269.5,22,推計患者数の年次推移,7,昭和６２年,1,総数,45,１２　皮膚及び皮下組織の疾患,千人
821.1,22,推計患者数の年次推移,7,昭和６２年,1,総数,46,１３　筋骨格系及び結合組織の疾患,千人
54.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
83.9,22,推計患者数の年次推移,7,昭和６２年,1,総数,48,　腰痛症（再掲）,千人
346.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,49,　その他の脊柱疾患（再掲）,千人
32.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,50,１４　先天異常,千人
7.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,51,１５　周産期に発生した主要病態,千人
76.1,22,推計患者数の年次推移,7,昭和６２年,1,総数,52,１６　症状，徴候及び診断名不明確の状態,千人
540.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,53,１７　損傷及び中毒,千人
154.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,7,昭和６２年,1,総数,55,　Ｅ分類自動車交通事故（再掲）,千人
389.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
218.9,22,推計患者数の年次推移,7,昭和６２年,1,総数,57,　歯の補綴（再掲）,千人
41,22,推計患者数の年次推移,7,昭和６２年,1,総数,58,　分娩前看護及び分娩後観察（再掲）,千人
1436,22,推計患者数の年次推移,7,昭和６２年,2,入院,1,総数,千人
42.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,2,１　感染症及び寄生虫症,千人
3.3,22,推計患者数の年次推移,7,昭和６２年,2,入院,3,　腸管感染症（再掲）,千人
29.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,4,　結核（再掲）,千人
2.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,5,　発疹を伴うウイルス疾患（再掲）,千人
0.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,6,　真菌症（再掲）,千人
127.7,22,推計患者数の年次推移,7,昭和６２年,2,入院,7,２　新生物,千人
22.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,8,　胃の悪性新生物（再掲）,千人
72.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,9,　その他の悪性新生物（再掲）,千人
45.3,22,推計患者数の年次推移,7,昭和６２年,2,入院,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
2.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,11,　甲状腺の疾患（再掲）,千人
38.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,12,　糖尿病（再掲）,千人
6.4,22,推計患者数の年次推移,7,昭和６２年,2,入院,13,４　血液及び造血器の疾患,千人
3.9,22,推計患者数の年次推移,7,昭和６２年,2,入院,14,　貧血（再掲）,千人
327.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,15,５　精神障害,千人
206.9,22,推計患者数の年次推移,7,昭和６２年,2,入院,16,　統合失調症（再掲）,千人
21.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,17,　神経症（再掲）,千人
71,22,推計患者数の年次推移,7,昭和６２年,2,入院,18,６　神経系及び感覚器の疾患,千人
12.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,19,　視器の疾患（再掲）,千人
4.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,20,　聴器の疾患（再掲）,千人
316.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,21,７　循環系の疾患,千人
1.3,22,推計患者数の年次推移,7,昭和６２年,2,入院,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
41,22,推計患者数の年次推移,7,昭和６２年,2,入院,23,　高血圧性疾患（再掲）,千人
32.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,24,　虚血性心疾患（再掲）,千人
29.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,25,　その他の心疾患（再掲）,千人
198.4,22,推計患者数の年次推移,7,昭和６２年,2,入院,26,　脳血管疾患（再掲）,千人
61,22,推計患者数の年次推移,7,昭和６２年,2,入院,27,８　呼吸系の疾患,千人
2.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,28,　急性上気道感染（再掲）,千人
2.8,22,推計患者数の年次推移,7,昭和６２年,2,入院,29,　急性及び詳細不明の気管支炎（再掲）,千人
13.4,22,推計患者数の年次推移,7,昭和６２年,2,入院,30,　肺炎（再掲）,千人
3.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,31,　慢性気管支炎（再掲）,千人
20.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,32,　喘息（再掲）,千人
115.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,33,９　消化系の疾患,千人
0.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,34,　歯及び歯の支持組織の疾患（再掲）,千人
23.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,35,　胃及び十二指腸潰瘍（再掲）,千人
3.8,22,推計患者数の年次推移,7,昭和６２年,2,入院,36,　胃炎及び十二指腸炎（再掲）,千人
5.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,37,　虫垂炎（再掲）,千人
38.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,38,　肝の疾患（再掲）,千人
38.9,22,推計患者数の年次推移,7,昭和６２年,2,入院,39,１０　泌尿生殖系の疾患,千人
18.7,22,推計患者数の年次推移,7,昭和６２年,2,入院,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
3.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,41,　乳房及び女性生殖器の疾患（再掲）,千人
33.3,22,推計患者数の年次推移,7,昭和６２年,2,入院,42,１１　妊娠，分娩及び産じょくの合併症,千人
1.9,22,推計患者数の年次推移,7,昭和６２年,2,入院,43,　妊娠高血圧症候群（再掲）,千人
14.8,22,推計患者数の年次推移,7,昭和６２年,2,入院,44,　正常分娩（再掲）,千人
5.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,45,１２　皮膚及び皮下組織の疾患,千人
73.5,22,推計患者数の年次推移,7,昭和６２年,2,入院,46,１３　筋骨格系及び結合組織の疾患,千人
12.4,22,推計患者数の年次推移,7,昭和６２年,2,入院,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
3.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,48,　腰痛症（再掲）,千人
30.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,49,　その他の脊柱疾患（再掲）,千人
10.2,22,推計患者数の年次推移,7,昭和６２年,2,入院,50,１４　先天異常,千人
5.9,22,推計患者数の年次推移,7,昭和６２年,2,入院,51,１５　周産期に発生した主要病態,千人
15.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,52,１６　症状，徴候及び診断名不明確の状態,千人
127.6,22,推計患者数の年次推移,7,昭和６２年,2,入院,53,１７　損傷及び中毒,千人
70.1,22,推計患者数の年次推移,7,昭和６２年,2,入院,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,7,昭和６２年,2,入院,55,　Ｅ分類自動車交通事故（再掲）,千人
12.8,22,推計患者数の年次推移,7,昭和６２年,2,入院,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
0,22,推計患者数の年次推移,7,昭和６２年,2,入院,57,　歯の補綴（再掲）,千人
2,22,推計患者数の年次推移,7,昭和６２年,2,入院,58,　分娩前看護及び分娩後観察（再掲）,千人
6633.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,1,総数,千人
173.4,22,推計患者数の年次推移,7,昭和６２年,3,外来,2,１　感染症及び寄生虫症,千人
38.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,3,　腸管感染症（再掲）,千人
14.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,4,　結核（再掲）,千人
19.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,5,　発疹を伴うウイルス疾患（再掲）,千人
61.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,6,　真菌症（再掲）,千人
98.1,22,推計患者数の年次推移,7,昭和６２年,3,外来,7,２　新生物,千人
16.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,8,　胃の悪性新生物（再掲）,千人
41.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,9,　その他の悪性新生物（再掲）,千人
177.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
14.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,11,　甲状腺の疾患（再掲）,千人
118.1,22,推計患者数の年次推移,7,昭和６２年,3,外来,12,　糖尿病（再掲）,千人
32.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,13,４　血液及び造血器の疾患,千人
27.4,22,推計患者数の年次推移,7,昭和６２年,3,外来,14,　貧血（再掲）,千人
86.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,15,５　精神障害,千人
19,22,推計患者数の年次推移,7,昭和６２年,3,外来,16,　統合失調症（再掲）,千人
34.6,22,推計患者数の年次推移,7,昭和６２年,3,外来,17,　神経症（再掲）,千人
574.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,18,６　神経系及び感覚器の疾患,千人
303.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,19,　視器の疾患（再掲）,千人
179.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,20,　聴器の疾患（再掲）,千人
957.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,21,７　循環系の疾患,千人
2.9,22,推計患者数の年次推移,7,昭和６２年,3,外来,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
601.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,23,　高血圧性疾患（再掲）,千人
91.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,24,　虚血性心疾患（再掲）,千人
58.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,25,　その他の心疾患（再掲）,千人
136.3,22,推計患者数の年次推移,7,昭和６２年,3,外来,26,　脳血管疾患（再掲）,千人
925.4,22,推計患者数の年次推移,7,昭和６２年,3,外来,27,８　呼吸系の疾患,千人
438.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,28,　急性上気道感染（再掲）,千人
118.2,22,推計患者数の年次推移,7,昭和６２年,3,外来,29,　急性及び詳細不明の気管支炎（再掲）,千人
8.3,22,推計患者数の年次推移,7,昭和６２年,3,外来,30,　肺炎（再掲）,千人
25.1,22,推計患者数の年次推移,7,昭和６２年,3,外来,31,　慢性気管支炎（再掲）,千人
130.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,32,　喘息（再掲）,千人
1507,22,推計患者数の年次推移,7,昭和６２年,3,外来,33,９　消化系の疾患,千人
997.3,22,推計患者数の年次推移,7,昭和６２年,3,外来,34,　歯及び歯の支持組織の疾患（再掲）,千人
124.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,35,　胃及び十二指腸潰瘍（再掲）,千人
141.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,36,　胃炎及び十二指腸炎（再掲）,千人
2.6,22,推計患者数の年次推移,7,昭和６２年,3,外来,37,　虫垂炎（再掲）,千人
121.3,22,推計患者数の年次推移,7,昭和６２年,3,外来,38,　肝の疾患（再掲）,千人
193.4,22,推計患者数の年次推移,7,昭和６２年,3,外来,39,１０　泌尿生殖系の疾患,千人
40.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
76.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,41,　乳房及び女性生殖器の疾患（再掲）,千人
21.9,22,推計患者数の年次推移,7,昭和６２年,3,外来,42,１１　妊娠，分娩及び産じょくの合併症,千人
2.8,22,推計患者数の年次推移,7,昭和６２年,3,外来,43,　妊娠高血圧症候群（再掲）,千人
1,22,推計患者数の年次推移,7,昭和６２年,3,外来,44,　正常分娩（再掲）,千人
264.1,22,推計患者数の年次推移,7,昭和６２年,3,外来,45,１２　皮膚及び皮下組織の疾患,千人
747.6,22,推計患者数の年次推移,7,昭和６２年,3,外来,46,１３　筋骨格系及び結合組織の疾患,千人
42,22,推計患者数の年次推移,7,昭和６２年,3,外来,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
80.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,48,　腰痛症（再掲）,千人
316.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,49,　その他の脊柱疾患（再掲）,千人
22,22,推計患者数の年次推移,7,昭和６２年,3,外来,50,１４　先天異常,千人
1.6,22,推計患者数の年次推移,7,昭和６２年,3,外来,51,１５　周産期に発生した主要病態,千人
60.5,22,推計患者数の年次推移,7,昭和６２年,3,外来,52,１６　症状，徴候及び診断名不明確の状態,千人
412.7,22,推計患者数の年次推移,7,昭和６２年,3,外来,53,１７　損傷及び中毒,千人
84.4,22,推計患者数の年次推移,7,昭和６２年,3,外来,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,7,昭和６２年,3,外来,55,　Ｅ分類自動車交通事故（再掲）,千人
377,22,推計患者数の年次推移,7,昭和６２年,3,外来,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
218.9,22,推計患者数の年次推移,7,昭和６２年,3,外来,57,　歯の補綴（再掲）,千人
39,22,推計患者数の年次推移,7,昭和６２年,3,外来,58,　分娩前看護及び分娩後観察（再掲）,千人
8366.3,22,推計患者数の年次推移,8,平成２年,1,総数,1,総数,千人
194.8,22,推計患者数の年次推移,8,平成２年,1,総数,2,１　感染症及び寄生虫症,千人
40.3,22,推計患者数の年次推移,8,平成２年,1,総数,3,　腸管感染症（再掲）,千人
33,22,推計患者数の年次推移,8,平成２年,1,総数,4,　結核（再掲）,千人
20.6,22,推計患者数の年次推移,8,平成２年,1,総数,5,　発疹を伴うウイルス疾患（再掲）,千人
52.4,22,推計患者数の年次推移,8,平成２年,1,総数,6,　真菌症（再掲）,千人
269.3,22,推計患者数の年次推移,8,平成２年,1,総数,7,２　新生物,千人
44.7,22,推計患者数の年次推移,8,平成２年,1,総数,8,　胃の悪性新生物（再掲）,千人
140.7,22,推計患者数の年次推移,8,平成２年,1,総数,9,　その他の悪性新生物（再掲）,千人
293.2,22,推計患者数の年次推移,8,平成２年,1,総数,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
25.3,22,推計患者数の年次推移,8,平成２年,1,総数,11,　甲状腺の疾患（再掲）,千人
198.6,22,推計患者数の年次推移,8,平成２年,1,総数,12,　糖尿病（再掲）,千人
42,22,推計患者数の年次推移,8,平成２年,1,総数,13,４　血液及び造血器の疾患,千人
33.5,22,推計患者数の年次推移,8,平成２年,1,総数,14,　貧血（再掲）,千人
453.8,22,推計患者数の年次推移,8,平成２年,1,総数,15,５　精神障害,千人
238.6,22,推計患者数の年次推移,8,平成２年,1,総数,16,　統合失調症（再掲）,千人
62.6,22,推計患者数の年次推移,8,平成２年,1,総数,17,　神経症（再掲）,千人
625,22,推計患者数の年次推移,8,平成２年,1,総数,18,６　神経系及び感覚器の疾患,千人
304.8,22,推計患者数の年次推移,8,平成２年,1,総数,19,　視器の疾患（再掲）,千人
171.7,22,推計患者数の年次推移,8,平成２年,1,総数,20,　聴器の疾患（再掲）,千人
1381.5,22,推計患者数の年次推移,8,平成２年,1,総数,21,７　循環系の疾患,千人
4.1,22,推計患者数の年次推移,8,平成２年,1,総数,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
685.2,22,推計患者数の年次推移,8,平成２年,1,総数,23,　高血圧性疾患（再掲）,千人
138.7,22,推計患者数の年次推移,8,平成２年,1,総数,24,　虚血性心疾患（再掲）,千人
97.4,22,推計患者数の年次推移,8,平成２年,1,総数,25,　その他の心疾患（再掲）,千人
377.5,22,推計患者数の年次推移,8,平成２年,1,総数,26,　脳血管疾患（再掲）,千人
999.8,22,推計患者数の年次推移,8,平成２年,1,総数,27,８　呼吸系の疾患,千人
451.8,22,推計患者数の年次推移,8,平成２年,1,総数,28,　急性上気道感染（再掲）,千人
143.3,22,推計患者数の年次推移,8,平成２年,1,総数,29,　急性及び詳細不明の気管支炎（再掲）,千人
23,22,推計患者数の年次推移,8,平成２年,1,総数,30,　肺炎（再掲）,千人
23.8,22,推計患者数の年次推移,8,平成２年,1,総数,31,　慢性気管支炎（再掲）,千人
157.1,22,推計患者数の年次推移,8,平成２年,1,総数,32,　喘息（再掲）,千人
1644.9,22,推計患者数の年次推移,8,平成２年,1,総数,33,９　消化系の疾患,千人
1008.7,22,推計患者数の年次推移,8,平成２年,1,総数,34,　歯及び歯の支持組織の疾患（再掲）,千人
148.5,22,推計患者数の年次推移,8,平成２年,1,総数,35,　胃及び十二指腸潰瘍（再掲）,千人
145.1,22,推計患者数の年次推移,8,平成２年,1,総数,36,　胃炎及び十二指腸炎（再掲）,千人
7.3,22,推計患者数の年次推移,8,平成２年,1,総数,37,　虫垂炎（再掲）,千人
168.7,22,推計患者数の年次推移,8,平成２年,1,総数,38,　肝の疾患（再掲）,千人
235.3,22,推計患者数の年次推移,8,平成２年,1,総数,39,１０　泌尿生殖系の疾患,千人
66.5,22,推計患者数の年次推移,8,平成２年,1,総数,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
79.2,22,推計患者数の年次推移,8,平成２年,1,総数,41,　乳房及び女性生殖器の疾患（再掲）,千人
41.5,22,推計患者数の年次推移,8,平成２年,1,総数,42,１１　妊娠，分娩及び産じょくの合併症,千人
3.5,22,推計患者数の年次推移,8,平成２年,1,総数,43,　妊娠高血圧症候群（再掲）,千人
8.5,22,推計患者数の年次推移,8,平成２年,1,総数,44,　正常分娩（再掲）,千人
252.7,22,推計患者数の年次推移,8,平成２年,1,総数,45,１２　皮膚及び皮下組織の疾患,千人
837.3,22,推計患者数の年次推移,8,平成２年,1,総数,46,１３　筋骨格系及び結合組織の疾患,千人
54.8,22,推計患者数の年次推移,8,平成２年,1,総数,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
79.1,22,推計患者数の年次推移,8,平成２年,1,総数,48,　腰痛症（再掲）,千人
356.1,22,推計患者数の年次推移,8,平成２年,1,総数,49,　その他の脊柱疾患（再掲）,千人
31.3,22,推計患者数の年次推移,8,平成２年,1,総数,50,１４　先天異常,千人
7.3,22,推計患者数の年次推移,8,平成２年,1,総数,51,１５　周産期に発生した主要病態,千人
85,22,推計患者数の年次推移,8,平成２年,1,総数,52,１６　症状，徴候及び診断名不明確の状態,千人
518.8,22,推計患者数の年次推移,8,平成２年,1,総数,53,１７　損傷及び中毒,千人
165.4,22,推計患者数の年次推移,8,平成２年,1,総数,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,8,平成２年,1,総数,55,　Ｅ分類自動車交通事故（再掲）,千人
452.6,22,推計患者数の年次推移,8,平成２年,1,総数,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
235.8,22,推計患者数の年次推移,8,平成２年,1,総数,57,　歯の補綴（再掲）,千人
43.7,22,推計患者数の年次推移,8,平成２年,1,総数,58,　分娩前看護及び分娩後観察（再掲）,千人
1500.9,22,推計患者数の年次推移,8,平成２年,2,入院,1,総数,千人
35.5,22,推計患者数の年次推移,8,平成２年,2,入院,2,１　感染症及び寄生虫症,千人
3.9,22,推計患者数の年次推移,8,平成２年,2,入院,3,　腸管感染症（再掲）,千人
21.7,22,推計患者数の年次推移,8,平成２年,2,入院,4,　結核（再掲）,千人
2.7,22,推計患者数の年次推移,8,平成２年,2,入院,5,　発疹を伴うウイルス疾患（再掲）,千人
0.5,22,推計患者数の年次推移,8,平成２年,2,入院,6,　真菌症（再掲）,千人
147.4,22,推計患者数の年次推移,8,平成２年,2,入院,7,２　新生物,千人
24.5,22,推計患者数の年次推移,8,平成２年,2,入院,8,　胃の悪性新生物（再掲）,千人
87.7,22,推計患者数の年次推移,8,平成２年,2,入院,9,　その他の悪性新生物（再掲）,千人
53.1,22,推計患者数の年次推移,8,平成２年,2,入院,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
3.2,22,推計患者数の年次推移,8,平成２年,2,入院,11,　甲状腺の疾患（再掲）,千人
44.7,22,推計患者数の年次推移,8,平成２年,2,入院,12,　糖尿病（再掲）,千人
6.5,22,推計患者数の年次推移,8,平成２年,2,入院,13,４　血液及び造血器の疾患,千人
4.3,22,推計患者数の年次推移,8,平成２年,2,入院,14,　貧血（再掲）,千人
338.6,22,推計患者数の年次推移,8,平成２年,2,入院,15,５　精神障害,千人
213.8,22,推計患者数の年次推移,8,平成２年,2,入院,16,　統合失調症（再掲）,千人
17.7,22,推計患者数の年次推移,8,平成２年,2,入院,17,　神経症（再掲）,千人
74.1,22,推計患者数の年次推移,8,平成２年,2,入院,18,６　神経系及び感覚器の疾患,千人
12.1,22,推計患者数の年次推移,8,平成２年,2,入院,19,　視器の疾患（再掲）,千人
4.3,22,推計患者数の年次推移,8,平成２年,2,入院,20,　聴器の疾患（再掲）,千人
336.6,22,推計患者数の年次推移,8,平成２年,2,入院,21,７　循環系の疾患,千人
1.1,22,推計患者数の年次推移,8,平成２年,2,入院,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
38.9,22,推計患者数の年次推移,8,平成２年,2,入院,23,　高血圧性疾患（再掲）,千人
34.4,22,推計患者数の年次推移,8,平成２年,2,入院,24,　虚血性心疾患（再掲）,千人
32.2,22,推計患者数の年次推移,8,平成２年,2,入院,25,　その他の心疾患（再掲）,千人
216.6,22,推計患者数の年次推移,8,平成２年,2,入院,26,　脳血管疾患（再掲）,千人
63.7,22,推計患者数の年次推移,8,平成２年,2,入院,27,８　呼吸系の疾患,千人
3.8,22,推計患者数の年次推移,8,平成２年,2,入院,28,　急性上気道感染（再掲）,千人
2.8,22,推計患者数の年次推移,8,平成２年,2,入院,29,　急性及び詳細不明の気管支炎（再掲）,千人
16.1,22,推計患者数の年次推移,8,平成２年,2,入院,30,　肺炎（再掲）,千人
3.4,22,推計患者数の年次推移,8,平成２年,2,入院,31,　慢性気管支炎（再掲）,千人
19.7,22,推計患者数の年次推移,8,平成２年,2,入院,32,　喘息（再掲）,千人
112.2,22,推計患者数の年次推移,8,平成２年,2,入院,33,９　消化系の疾患,千人
0.4,22,推計患者数の年次推移,8,平成２年,2,入院,34,　歯及び歯の支持組織の疾患（再掲）,千人
20.7,22,推計患者数の年次推移,8,平成２年,2,入院,35,　胃及び十二指腸潰瘍（再掲）,千人
3.8,22,推計患者数の年次推移,8,平成２年,2,入院,36,　胃炎及び十二指腸炎（再掲）,千人
5,22,推計患者数の年次推移,8,平成２年,2,入院,37,　虫垂炎（再掲）,千人
35.9,22,推計患者数の年次推移,8,平成２年,2,入院,38,　肝の疾患（再掲）,千人
40.6,22,推計患者数の年次推移,8,平成２年,2,入院,39,１０　泌尿生殖系の疾患,千人
21.5,22,推計患者数の年次推移,8,平成２年,2,入院,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
3.4,22,推計患者数の年次推移,8,平成２年,2,入院,41,　乳房及び女性生殖器の疾患（再掲）,千人
24.9,22,推計患者数の年次推移,8,平成２年,2,入院,42,１１　妊娠，分娩及び産じょくの合併症,千人
1.8,22,推計患者数の年次推移,8,平成２年,2,入院,43,　妊娠高血圧症候群（再掲）,千人
8.1,22,推計患者数の年次推移,8,平成２年,2,入院,44,　正常分娩（再掲）,千人
6.1,22,推計患者数の年次推移,8,平成２年,2,入院,45,１２　皮膚及び皮下組織の疾患,千人
75.1,22,推計患者数の年次推移,8,平成２年,2,入院,46,１３　筋骨格系及び結合組織の疾患,千人
11.9,22,推計患者数の年次推移,8,平成２年,2,入院,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
3.7,22,推計患者数の年次推移,8,平成２年,2,入院,48,　腰痛症（再掲）,千人
30.1,22,推計患者数の年次推移,8,平成２年,2,入院,49,　その他の脊柱疾患（再掲）,千人
8.7,22,推計患者数の年次推移,8,平成２年,2,入院,50,１４　先天異常,千人
5.8,22,推計患者数の年次推移,8,平成２年,2,入院,51,１５　周産期に発生した主要病態,千人
17.3,22,推計患者数の年次推移,8,平成２年,2,入院,52,１６　症状，徴候及び診断名不明確の状態,千人
135.4,22,推計患者数の年次推移,8,平成２年,2,入院,53,１７　損傷及び中毒,千人
78.9,22,推計患者数の年次推移,8,平成２年,2,入院,54,　骨折（再掲）,千人
-,22,推計患者数の年次推移,8,平成２年,2,入院,55,　Ｅ分類自動車交通事故（再掲）,千人
19.1,22,推計患者数の年次推移,8,平成２年,2,入院,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
0,22,推計患者数の年次推移,8,平成２年,2,入院,57,　歯の補綴（再掲）,千人
7.5,22,推計患者数の年次推移,8,平成２年,2,入院,58,　分娩前看護及び分娩後観察（再掲）,千人
6865.4,22,推計患者数の年次推移,8,平成２年,3,外来,1,総数,千人
159.3,22,推計患者数の年次推移,8,平成２年,3,外来,2,１　感染症及び寄生虫症,千人
36.5,22,推計患者数の年次推移,8,平成２年,3,外来,3,　腸管感染症（再掲）,千人
11.3,22,推計患者数の年次推移,8,平成２年,3,外来,4,　結核（再掲）,千人
17.9,22,推計患者数の年次推移,8,平成２年,3,外来,5,　発疹を伴うウイルス疾患（再掲）,千人
52,22,推計患者数の年次推移,8,平成２年,3,外来,6,　真菌症（再掲）,千人
121.9,22,推計患者数の年次推移,8,平成２年,3,外来,7,２　新生物,千人
20.2,22,推計患者数の年次推移,8,平成２年,3,外来,8,　胃の悪性新生物（再掲）,千人
53,22,推計患者数の年次推移,8,平成２年,3,外来,9,　その他の悪性新生物（再掲）,千人
240.1,22,推計患者数の年次推移,8,平成２年,3,外来,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
22,22,推計患者数の年次推移,8,平成２年,3,外来,11,　甲状腺の疾患（再掲）,千人
153.8,22,推計患者数の年次推移,8,平成２年,3,外来,12,　糖尿病（再掲）,千人
35.5,22,推計患者数の年次推移,8,平成２年,3,外来,13,４　血液及び造血器の疾患,千人
29.2,22,推計患者数の年次推移,8,平成２年,3,外来,14,　貧血（再掲）,千人
115.2,22,推計患者数の年次推移,8,平成２年,3,外来,15,５　精神障害,千人
24.8,22,推計患者数の年次推移,8,平成２年,3,外来,16,　統合失調症（再掲）,千人
44.9,22,推計患者数の年次推移,8,平成２年,3,外来,17,　神経症（再掲）,千人
550.9,22,推計患者数の年次推移,8,平成２年,3,外来,18,６　神経系及び感覚器の疾患,千人
292.7,22,推計患者数の年次推移,8,平成２年,3,外来,19,　視器の疾患（再掲）,千人
167.3,22,推計患者数の年次推移,8,平成２年,3,外来,20,　聴器の疾患（再掲）,千人
1044.9,22,推計患者数の年次推移,8,平成２年,3,外来,21,７　循環系の疾患,千人
3,22,推計患者数の年次推移,8,平成２年,3,外来,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
