value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
31287,00700,全域,000,男女総数,004,３歳,07000,福島県,1980000000,1980年,人
40650,00700,全域,000,男女総数,004,３歳,08000,茨城県,1980000000,1980年,人
28693,00700,全域,000,男女総数,004,３歳,09000,栃木県,1980000000,1980年,人
28250,00700,全域,000,男女総数,004,３歳,10000,群馬県,1980000000,1980年,人
90463,00700,全域,000,男女総数,004,３歳,11000,埼玉県,1980000000,1980年,人
77708,00700,全域,000,男女総数,004,３歳,12000,千葉県,1980000000,1980年,人
143600,00700,全域,000,男女総数,004,３歳,13000,東京都,1980000000,1980年,人
107129,00700,全域,000,男女総数,004,３歳,14000,神奈川県,1980000000,1980年,人
36461,00700,全域,000,男女総数,004,３歳,15000,新潟県,1980000000,1980年,人
16005,00700,全域,000,男女総数,004,３歳,16000,富山県,1980000000,1980年,人
17293,00700,全域,000,男女総数,004,３歳,17000,石川県,1980000000,1980年,人
11705,00700,全域,000,男女総数,004,３歳,18000,福井県,1980000000,1980年,人
11361,00700,全域,000,男女総数,004,３歳,19000,山梨県,1980000000,1980年,人
30254,00700,全域,000,男女総数,004,３歳,20000,長野県,1980000000,1980年,人
29376,00700,全域,000,男女総数,004,３歳,21000,岐阜県,1980000000,1980年,人
53146,00700,全域,000,男女総数,004,３歳,22000,静岡県,1980000000,1980年,人
98380,00700,全域,000,男女総数,004,３歳,23000,愛知県,1980000000,1980年,人
24218,00700,全域,000,男女総数,004,３歳,24000,三重県,1980000000,1980年,人
17826,00700,全域,000,男女総数,004,３歳,25000,滋賀県,1980000000,1980年,人
36639,00700,全域,000,男女総数,004,３歳,26000,京都府,1980000000,1980年,人
126716,00700,全域,000,男女総数,004,３歳,27000,大阪府,1980000000,1980年,人
77972,00700,全域,000,男女総数,004,３歳,28000,兵庫県,1980000000,1980年,人
18485,00700,全域,000,男女総数,004,３歳,29000,奈良県,1980000000,1980年,人
14906,00700,全域,000,男女総数,004,３歳,30000,和歌山県,1980000000,1980年,人
8755,00700,全域,000,男女総数,004,３歳,31000,鳥取県,1980000000,1980年,人
10972,00700,全域,000,男女総数,004,３歳,32000,島根県,1980000000,1980年,人
27228,00700,全域,000,男女総数,004,３歳,33000,岡山県,1980000000,1980年,人
41468,00700,全域,000,男女総数,004,３歳,34000,広島県,1980000000,1980年,人
22767,00700,全域,000,男女総数,004,３歳,35000,山口県,1980000000,1980年,人
11099,00700,全域,000,男女総数,004,３歳,36000,徳島県,1980000000,1980年,人
14752,00700,全域,000,男女総数,004,３歳,37000,香川県,1980000000,1980年,人
22059,00700,全域,000,男女総数,004,３歳,38000,愛媛県,1980000000,1980年,人
11412,00700,全域,000,男女総数,004,３歳,39000,高知県,1980000000,1980年,人
68978,00700,全域,000,男女総数,004,３歳,40000,福岡県,1980000000,1980年,人
13164,00700,全域,000,男女総数,004,３歳,41000,佐賀県,1980000000,1980年,人
24042,00700,全域,000,男女総数,004,３歳,42000,長崎県,1980000000,1980年,人
25733,00700,全域,000,男女総数,004,３歳,43000,熊本県,1980000000,1980年,人
18091,00700,全域,000,男女総数,004,３歳,44000,大分県,1980000000,1980年,人
18566,00700,全域,000,男女総数,004,３歳,45000,宮崎県,1980000000,1980年,人
25678,00700,全域,000,男女総数,004,３歳,46000,鹿児島県,1980000000,1980年,人
21713,00700,全域,000,男女総数,004,３歳,47000,沖縄県,1980000000,1980年,人
1837459,00700,全域,000,男女総数,005,４歳,00000,全国,1980000000,1980年,人
1411366,00700,全域,000,男女総数,005,４歳,00001,全国市部,1980000000,1980年,人
426093,00700,全域,000,男女総数,005,４歳,00002,全国郡部,1980000000,1980年,人
87146,00700,全域,000,男女総数,005,４歳,01000,北海道,1980000000,1980年,人
23598,00700,全域,000,男女総数,005,４歳,02000,青森県,1980000000,1980年,人
21888,00700,全域,000,男女総数,005,４歳,03000,岩手県,1980000000,1980年,人
33226,00700,全域,000,男女総数,005,４歳,04000,宮城県,1980000000,1980年,人
17965,00700,全域,000,男女総数,005,４歳,05000,秋田県,1980000000,1980年,人
18030,00700,全域,000,男女総数,005,４歳,06000,山形県,1980000000,1980年,人
32115,00700,全域,000,男女総数,005,４歳,07000,福島県,1980000000,1980年,人
42452,00700,全域,000,男女総数,005,４歳,08000,茨城県,1980000000,1980年,人
29803,00700,全域,000,男女総数,005,４歳,09000,栃木県,1980000000,1980年,人
30068,00700,全域,000,男女総数,005,４歳,10000,群馬県,1980000000,1980年,人
97207,00700,全域,000,男女総数,005,４歳,11000,埼玉県,1980000000,1980年,人
82636,00700,全域,000,男女総数,005,４歳,12000,千葉県,1980000000,1980年,人
150864,00700,全域,000,男女総数,005,４歳,13000,東京都,1980000000,1980年,人
112390,00700,全域,000,男女総数,005,４歳,14000,神奈川県,1980000000,1980年,人
37902,00700,全域,000,男女総数,005,４歳,15000,新潟県,1980000000,1980年,人
17032,00700,全域,000,男女総数,005,４歳,16000,富山県,1980000000,1980年,人
18340,00700,全域,000,男女総数,005,４歳,17000,石川県,1980000000,1980年,人
12390,00700,全域,000,男女総数,005,４歳,18000,福井県,1980000000,1980年,人
12021,00700,全域,000,男女総数,005,４歳,19000,山梨県,1980000000,1980年,人
31806,00700,全域,000,男女総数,005,４歳,20000,長野県,1980000000,1980年,人
31409,00700,全域,000,男女総数,005,４歳,21000,岐阜県,1980000000,1980年,人
56391,00700,全域,000,男女総数,005,４歳,22000,静岡県,1980000000,1980年,人
103747,00700,全域,000,男女総数,005,４歳,23000,愛知県,1980000000,1980年,人
25736,00700,全域,000,男女総数,005,４歳,24000,三重県,1980000000,1980年,人
18497,00700,全域,000,男女総数,005,４歳,25000,滋賀県,1980000000,1980年,人
38920,00700,全域,000,男女総数,005,４歳,26000,京都府,1980000000,1980年,人
134135,00700,全域,000,男女総数,005,４歳,27000,大阪府,1980000000,1980年,人
81496,00700,全域,000,男女総数,005,４歳,28000,兵庫県,1980000000,1980年,人
19509,00700,全域,000,男女総数,005,４歳,29000,奈良県,1980000000,1980年,人
16033,00700,全域,000,男女総数,005,４歳,30000,和歌山県,1980000000,1980年,人
9034,00700,全域,000,男女総数,005,４歳,31000,鳥取県,1980000000,1980年,人
11329,00700,全域,000,男女総数,005,４歳,32000,島根県,1980000000,1980年,人
29131,00700,全域,000,男女総数,005,４歳,33000,岡山県,1980000000,1980年,人
44321,00700,全域,000,男女総数,005,４歳,34000,広島県,1980000000,1980年,人
23669,00700,全域,000,男女総数,005,４歳,35000,山口県,1980000000,1980年,人
11792,00700,全域,000,男女総数,005,４歳,36000,徳島県,1980000000,1980年,人
15431,00700,全域,000,男女総数,005,４歳,37000,香川県,1980000000,1980年,人
22987,00700,全域,000,男女総数,005,４歳,38000,愛媛県,1980000000,1980年,人
12047,00700,全域,000,男女総数,005,４歳,39000,高知県,1980000000,1980年,人
71747,00700,全域,000,男女総数,005,４歳,40000,福岡県,1980000000,1980年,人
13323,00700,全域,000,男女総数,005,４歳,41000,佐賀県,1980000000,1980年,人
25077,00700,全域,000,男女総数,005,４歳,42000,長崎県,1980000000,1980年,人
26646,00700,全域,000,男女総数,005,４歳,43000,熊本県,1980000000,1980年,人
19067,00700,全域,000,男女総数,005,４歳,44000,大分県,1980000000,1980年,人
19116,00700,全域,000,男女総数,005,４歳,45000,宮崎県,1980000000,1980年,人
26112,00700,全域,000,男女総数,005,４歳,46000,鹿児島県,1980000000,1980年,人
21878,00700,全域,000,男女総数,005,４歳,47000,沖縄県,1980000000,1980年,人
1927082,00700,全域,000,男女総数,006,５歳,00000,全国,1980000000,1980年,人
1482914,00700,全域,000,男女総数,006,５歳,00001,全国市部,1980000000,1980年,人
444168,00700,全域,000,男女総数,006,５歳,00002,全国郡部,1980000000,1980年,人
91705,00700,全域,000,男女総数,006,５歳,01000,北海道,1980000000,1980年,人
24607,00700,全域,000,男女総数,006,５歳,02000,青森県,1980000000,1980年,人
22662,00700,全域,000,男女総数,006,５歳,03000,岩手県,1980000000,1980年,人
33778,00700,全域,000,男女総数,006,５歳,04000,宮城県,1980000000,1980年,人
18040,00700,全域,000,男女総数,006,５歳,05000,秋田県,1980000000,1980年,人
18081,00700,全域,000,男女総数,006,５歳,06000,山形県,1980000000,1980年,人
32776,00700,全域,000,男女総数,006,５歳,07000,福島県,1980000000,1980年,人
44796,00700,全域,000,男女総数,006,５歳,08000,茨城県,1980000000,1980年,人
30993,00700,全域,000,男女総数,006,５歳,09000,栃木県,1980000000,1980年,人
30792,00700,全域,000,男女総数,006,５歳,10000,群馬県,1980000000,1980年,人
103776,00700,全域,000,男女総数,006,５歳,11000,埼玉県,1980000000,1980年,人
86898,00700,全域,000,男女総数,006,５歳,12000,千葉県,1980000000,1980年,人
159789,00700,全域,000,男女総数,006,５歳,13000,東京都,1980000000,1980年,人
118682,00700,全域,000,男女総数,006,５歳,14000,神奈川県,1980000000,1980年,人
38371,00700,全域,000,男女総数,006,５歳,15000,新潟県,1980000000,1980年,人
17947,00700,全域,000,男女総数,006,５歳,16000,富山県,1980000000,1980年,人
19335,00700,全域,000,男女総数,006,５歳,17000,石川県,1980000000,1980年,人
12874,00700,全域,000,男女総数,006,５歳,18000,福井県,1980000000,1980年,人
12359,00700,全域,000,男女総数,006,５歳,19000,山梨県,1980000000,1980年,人
33172,00700,全域,000,男女総数,006,５歳,20000,長野県,1980000000,1980年,人
33167,00700,全域,000,男女総数,006,５歳,21000,岐阜県,1980000000,1980年,人
58980,00700,全域,000,男女総数,006,５歳,22000,静岡県,1980000000,1980年,人
110102,00700,全域,000,男女総数,006,５歳,23000,愛知県,1980000000,1980年,人
27068,00700,全域,000,男女総数,006,５歳,24000,三重県,1980000000,1980年,人
19413,00700,全域,000,男女総数,006,５歳,25000,滋賀県,1980000000,1980年,人
40871,00700,全域,000,男女総数,006,５歳,26000,京都府,1980000000,1980年,人
142789,00700,全域,000,男女総数,006,５歳,27000,大阪府,1980000000,1980年,人
86653,00700,全域,000,男女総数,006,５歳,28000,兵庫県,1980000000,1980年,人
20591,00700,全域,000,男女総数,006,５歳,29000,奈良県,1980000000,1980年,人
16867,00700,全域,000,男女総数,006,５歳,30000,和歌山県,1980000000,1980年,人
9271,00700,全域,000,男女総数,006,５歳,31000,鳥取県,1980000000,1980年,人
11793,00700,全域,000,男女総数,006,５歳,32000,島根県,1980000000,1980年,人
30788,00700,全域,000,男女総数,006,５歳,33000,岡山県,1980000000,1980年,人
