value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
6419,00700,全域,001,日本人,001,男,021,21歳,000,総数,25000,滋賀県,1980000000,1980年,人
23642,00700,全域,001,日本人,001,男,021,21歳,000,総数,26000,京都府,1980000000,1980年,人
61342,00700,全域,001,日本人,001,男,021,21歳,000,総数,27000,大阪府,1980000000,1980年,人
30308,00700,全域,001,日本人,001,男,021,21歳,000,総数,28000,兵庫県,1980000000,1980年,人
7357,00700,全域,001,日本人,001,男,021,21歳,000,総数,29000,奈良県,1980000000,1980年,人
5371,00700,全域,001,日本人,001,男,021,21歳,000,総数,30000,和歌山県,1980000000,1980年,人
3001,00700,全域,001,日本人,001,男,021,21歳,000,総数,31000,鳥取県,1980000000,1980年,人
3427,00700,全域,001,日本人,001,男,021,21歳,000,総数,32000,島根県,1980000000,1980年,人
9807,00700,全域,001,日本人,001,男,021,21歳,000,総数,33000,岡山県,1980000000,1980年,人
15115,00700,全域,001,日本人,001,男,021,21歳,000,総数,34000,広島県,1980000000,1980年,人
7437,00700,全域,001,日本人,001,男,021,21歳,000,総数,35000,山口県,1980000000,1980年,人
4132,00700,全域,001,日本人,001,男,021,21歳,000,総数,36000,徳島県,1980000000,1980年,人
4669,00700,全域,001,日本人,001,男,021,21歳,000,総数,37000,香川県,1980000000,1980年,人
7044,00700,全域,001,日本人,001,男,021,21歳,000,総数,38000,愛媛県,1980000000,1980年,人
4131,00700,全域,001,日本人,001,男,021,21歳,000,総数,39000,高知県,1980000000,1980年,人
34970,00700,全域,001,日本人,001,男,021,21歳,000,総数,40000,福岡県,1980000000,1980年,人
4846,00700,全域,001,日本人,001,男,021,21歳,000,総数,41000,佐賀県,1980000000,1980年,人
8497,00700,全域,001,日本人,001,男,021,21歳,000,総数,42000,長崎県,1980000000,1980年,人
10844,00700,全域,001,日本人,001,男,021,21歳,000,総数,43000,熊本県,1980000000,1980年,人
6097,00700,全域,001,日本人,001,男,021,21歳,000,総数,44000,大分県,1980000000,1980年,人
5839,00700,全域,001,日本人,001,男,021,21歳,000,総数,45000,宮崎県,1980000000,1980年,人
8888,00700,全域,001,日本人,001,男,021,21歳,000,総数,46000,鹿児島県,1980000000,1980年,人
7901,00700,全域,001,日本人,001,男,021,21歳,000,総数,47000,沖縄県,1980000000,1980年,人
227295,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,00000,全国,1980000000,1980年,人
183618,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,00001,全国市部,1980000000,1980年,人
43677,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,00002,全国郡部,1980000000,1980年,人
10859,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,01000,北海道,1980000000,1980年,人
2724,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,02000,青森県,1980000000,1980年,人
2256,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,03000,岩手県,1980000000,1980年,人
4653,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,04000,宮城県,1980000000,1980年,人
2069,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,05000,秋田県,1980000000,1980年,人
2268,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,06000,山形県,1980000000,1980年,人
3523,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,07000,福島県,1980000000,1980年,人
4715,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,08000,茨城県,1980000000,1980年,人
3235,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,09000,栃木県,1980000000,1980年,人
3058,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,10000,群馬県,1980000000,1980年,人
10182,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,11000,埼玉県,1980000000,1980年,人
9093,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,12000,千葉県,1980000000,1980年,人
35820,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,13000,東京都,1980000000,1980年,人
15929,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,14000,神奈川県,1980000000,1980年,人
4184,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,15000,新潟県,1980000000,1980年,人
1612,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,16000,富山県,1980000000,1980年,人
2128,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,17000,石川県,1980000000,1980年,人
1429,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,18000,福井県,1980000000,1980年,人
1348,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,19000,山梨県,1980000000,1980年,人
2862,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,20000,長野県,1980000000,1980年,人
3152,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,21000,岐阜県,1980000000,1980年,人
5091,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,22000,静岡県,1980000000,1980年,人
13015,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,23000,愛知県,1980000000,1980年,人
2608,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,24000,三重県,1980000000,1980年,人
1960,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,25000,滋賀県,1980000000,1980年,人
6534,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,26000,京都府,1980000000,1980年,人
17046,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,27000,大阪府,1980000000,1980年,人
8632,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,28000,兵庫県,1980000000,1980年,人
2107,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,29000,奈良県,1980000000,1980年,人
1653,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,30000,和歌山県,1980000000,1980年,人
968,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,31000,鳥取県,1980000000,1980年,人
1039,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,32000,島根県,1980000000,1980年,人
2885,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,33000,岡山県,1980000000,1980年,人
4445,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,34000,広島県,1980000000,1980年,人
2154,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,35000,山口県,1980000000,1980年,人
1278,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,36000,徳島県,1980000000,1980年,人
1393,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,37000,香川県,1980000000,1980年,人
2010,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,38000,愛媛県,1980000000,1980年,人
1141,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,39000,高知県,1980000000,1980年,人
9786,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,40000,福岡県,1980000000,1980年,人
1381,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,41000,佐賀県,1980000000,1980年,人
2311,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,42000,長崎県,1980000000,1980年,人
3156,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,43000,熊本県,1980000000,1980年,人
1720,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,44000,大分県,1980000000,1980年,人
1686,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,45000,宮崎県,1980000000,1980年,人
2387,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,46000,鹿児島県,1980000000,1980年,人
1810,00700,全域,001,日本人,001,男,021,21歳,001,１－３月,47000,沖縄県,1980000000,1980年,人
193621,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,00000,全国,1980000000,1980年,人
159011,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,00001,全国市部,1980000000,1980年,人
34610,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,00002,全国郡部,1980000000,1980年,人
9600,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,01000,北海道,1980000000,1980年,人
2600,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,02000,青森県,1980000000,1980年,人
2064,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,03000,岩手県,1980000000,1980年,人
4007,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,04000,宮城県,1980000000,1980年,人
1623,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,05000,秋田県,1980000000,1980年,人
1620,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,06000,山形県,1980000000,1980年,人
2893,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,07000,福島県,1980000000,1980年,人
3732,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,08000,茨城県,1980000000,1980年,人
2336,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,09000,栃木県,1980000000,1980年,人
2342,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,10000,群馬県,1980000000,1980年,人
8694,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,11000,埼玉県,1980000000,1980年,人
7531,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,12000,千葉県,1980000000,1980年,人
33494,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,13000,東京都,1980000000,1980年,人
14711,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,14000,神奈川県,1980000000,1980年,人
3002,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,15000,新潟県,1980000000,1980年,人
1231,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,16000,富山県,1980000000,1980年,人
1767,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,17000,石川県,1980000000,1980年,人
1075,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,18000,福井県,1980000000,1980年,人
1217,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,19000,山梨県,1980000000,1980年,人
2251,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,20000,長野県,1980000000,1980年,人
2576,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,21000,岐阜県,1980000000,1980年,人
4323,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,22000,静岡県,1980000000,1980年,人
11322,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,23000,愛知県,1980000000,1980年,人
2046,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,24000,三重県,1980000000,1980年,人
1465,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,25000,滋賀県,1980000000,1980年,人
5604,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,26000,京都府,1980000000,1980年,人
14041,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,27000,大阪府,1980000000,1980年,人
7015,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,28000,兵庫県,1980000000,1980年,人
1662,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,29000,奈良県,1980000000,1980年,人
1162,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,30000,和歌山県,1980000000,1980年,人
697,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,31000,鳥取県,1980000000,1980年,人
813,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,32000,島根県,1980000000,1980年,人
2368,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,33000,岡山県,1980000000,1980年,人
3620,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,34000,広島県,1980000000,1980年,人
1733,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,35000,山口県,1980000000,1980年,人
972,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,36000,徳島県,1980000000,1980年,人
1058,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,37000,香川県,1980000000,1980年,人
1649,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,38000,愛媛県,1980000000,1980年,人
967,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,39000,高知県,1980000000,1980年,人
8284,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,40000,福岡県,1980000000,1980年,人
1112,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,41000,佐賀県,1980000000,1980年,人
1988,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,42000,長崎県,1980000000,1980年,人
2623,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,43000,熊本県,1980000000,1980年,人
1422,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,44000,大分県,1980000000,1980年,人
1323,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,45000,宮崎県,1980000000,1980年,人
2105,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,46000,鹿児島県,1980000000,1980年,人
1881,00700,全域,001,日本人,001,男,021,21歳,002,４－６月,47000,沖縄県,1980000000,1980年,人
188585,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,00000,全国,1980000000,1980年,人
156486,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,00001,全国市部,1980000000,1980年,人
32099,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,00002,全国郡部,1980000000,1980年,人
8602,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,01000,北海道,1980000000,1980年,人
2193,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,02000,青森県,1980000000,1980年,人
1745,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,03000,岩手県,1980000000,1980年,人
3724,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,04000,宮城県,1980000000,1980年,人
1471,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,05000,秋田県,1980000000,1980年,人
1480,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,06000,山形県,1980000000,1980年,人
2586,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,07000,福島県,1980000000,1980年,人
3510,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,08000,茨城県,1980000000,1980年,人
2200,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,09000,栃木県,1980000000,1980年,人
2168,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,10000,群馬県,1980000000,1980年,人
8648,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,11000,埼玉県,1980000000,1980年,人
7547,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,12000,千葉県,1980000000,1980年,人
32991,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,13000,東京都,1980000000,1980年,人
14453,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,14000,神奈川県,1980000000,1980年,人
2711,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,15000,新潟県,1980000000,1980年,人
1028,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,16000,富山県,1980000000,1980年,人
1547,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,17000,石川県,1980000000,1980年,人
896,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,18000,福井県,1980000000,1980年,人
1050,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,19000,山梨県,1980000000,1980年,人
1978,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,20000,長野県,1980000000,1980年,人
2376,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,21000,岐阜県,1980000000,1980年,人
4324,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,22000,静岡県,1980000000,1980年,人
11286,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,23000,愛知県,1980000000,1980年,人
2074,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,24000,三重県,1980000000,1980年,人
1431,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,25000,滋賀県,1980000000,1980年,人
5686,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,26000,京都府,1980000000,1980年,人
14747,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,27000,大阪府,1980000000,1980年,人
7126,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,28000,兵庫県,1980000000,1980年,人
1740,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,29000,奈良県,1980000000,1980年,人
1226,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,30000,和歌山県,1980000000,1980年,人
641,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,31000,鳥取県,1980000000,1980年,人
743,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,32000,島根県,1980000000,1980年,人
2223,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,33000,岡山県,1980000000,1980年,人
3547,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,34000,広島県,1980000000,1980年,人
1714,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,35000,山口県,1980000000,1980年,人
902,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,36000,徳島県,1980000000,1980年,人
996,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,37000,香川県,1980000000,1980年,人
1626,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,38000,愛媛県,1980000000,1980年,人
913,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,39000,高知県,1980000000,1980年,人
8413,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,40000,福岡県,1980000000,1980年,人
1134,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,41000,佐賀県,1980000000,1980年,人
2075,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,42000,長崎県,1980000000,1980年,人
2408,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,43000,熊本県,1980000000,1980年,人
1445,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,44000,大分県,1980000000,1980年,人
1293,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,45000,宮崎県,1980000000,1980年,人
2034,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,46000,鹿児島県,1980000000,1980年,人
1934,00700,全域,001,日本人,001,男,021,21歳,003,７－９月,47000,沖縄県,1980000000,1980年,人
196424,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,00000,全国,1980000000,1980年,人
160833,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,00001,全国市部,1980000000,1980年,人
35591,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,00002,全国郡部,1980000000,1980年,人
8284,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,01000,北海道,1980000000,1980年,人
2193,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,02000,青森県,1980000000,1980年,人
1903,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,03000,岩手県,1980000000,1980年,人
3982,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,04000,宮城県,1980000000,1980年,人
1640,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,05000,秋田県,1980000000,1980年,人
1562,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,06000,山形県,1980000000,1980年,人
2874,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,07000,福島県,1980000000,1980年,人
3874,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,08000,茨城県,1980000000,1980年,人
2666,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,09000,栃木県,1980000000,1980年,人
2460,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,10000,群馬県,1980000000,1980年,人
9079,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,11000,埼玉県,1980000000,1980年,人
7853,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,12000,千葉県,1980000000,1980年,人
33248,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,13000,東京都,1980000000,1980年,人
14302,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,14000,神奈川県,1980000000,1980年,人
2915,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,15000,新潟県,1980000000,1980年,人
1135,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,16000,富山県,1980000000,1980年,人
1682,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,17000,石川県,1980000000,1980年,人
914,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,18000,福井県,1980000000,1980年,人
1114,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,19000,山梨県,1980000000,1980年,人
2273,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,20000,長野県,1980000000,1980年,人
2534,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,21000,岐阜県,1980000000,1980年,人
4500,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,22000,静岡県,1980000000,1980年,人
11180,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,23000,愛知県,1980000000,1980年,人
2216,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,24000,三重県,1980000000,1980年,人
1563,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,25000,滋賀県,1980000000,1980年,人
5818,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,26000,京都府,1980000000,1980年,人
15508,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,27000,大阪府,1980000000,1980年,人
7535,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,28000,兵庫県,1980000000,1980年,人
1848,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,29000,奈良県,1980000000,1980年,人
1330,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,30000,和歌山県,1980000000,1980年,人
695,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,31000,鳥取県,1980000000,1980年,人
832,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,32000,島根県,1980000000,1980年,人
2331,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,33000,岡山県,1980000000,1980年,人
3503,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,34000,広島県,1980000000,1980年,人
1836,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,35000,山口県,1980000000,1980年,人
980,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,36000,徳島県,1980000000,1980年,人
1222,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,37000,香川県,1980000000,1980年,人
1759,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,38000,愛媛県,1980000000,1980年,人
1110,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,39000,高知県,1980000000,1980年,人
8487,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,40000,福岡県,1980000000,1980年,人
1219,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,41000,佐賀県,1980000000,1980年,人
2123,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,42000,長崎県,1980000000,1980年,人
2657,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,43000,熊本県,1980000000,1980年,人
1510,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,44000,大分県,1980000000,1980年,人
1537,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,45000,宮崎県,1980000000,1980年,人
2362,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,46000,鹿児島県,1980000000,1980年,人
2276,00700,全域,001,日本人,001,男,021,21歳,004,１０－１２月,47000,沖縄県,1980000000,1980年,人
780405,00700,全域,001,日本人,001,男,022,22歳,000,総数,00000,全国,1980000000,1980年,人
631266,00700,全域,001,日本人,001,男,022,22歳,000,総数,00001,全国市部,1980000000,1980年,人
149139,00700,全域,001,日本人,001,男,022,22歳,000,総数,00002,全国郡部,1980000000,1980年,人
35885,00700,全域,001,日本人,001,男,022,22歳,000,総数,01000,北海道,1980000000,1980年,人
9443,00700,全域,001,日本人,001,男,022,22歳,000,総数,02000,青森県,1980000000,1980年,人
8161,00700,全域,001,日本人,001,男,022,22歳,000,総数,03000,岩手県,1980000000,1980年,人
15506,00700,全域,001,日本人,001,男,022,22歳,000,総数,04000,宮城県,1980000000,1980年,人
6859,00700,全域,001,日本人,001,男,022,22歳,000,総数,05000,秋田県,1980000000,1980年,人
7194,00700,全域,001,日本人,001,男,022,22歳,000,総数,06000,山形県,1980000000,1980年,人
11845,00700,全域,001,日本人,001,男,022,22歳,000,総数,07000,福島県,1980000000,1980年,人
15582,00700,全域,001,日本人,001,男,022,22歳,000,総数,08000,茨城県,1980000000,1980年,人
10780,00700,全域,001,日本人,001,男,022,22歳,000,総数,09000,栃木県,1980000000,1980年,人
10104,00700,全域,001,日本人,001,男,022,22歳,000,総数,10000,群馬県,1980000000,1980年,人
34787,00700,全域,001,日本人,001,男,022,22歳,000,総数,11000,埼玉県,1980000000,1980年,人
30484,00700,全域,001,日本人,001,男,022,22歳,000,総数,12000,千葉県,1980000000,1980年,人
125802,00700,全域,001,日本人,001,男,022,22歳,000,総数,13000,東京都,1980000000,1980年,人
55243,00700,全域,001,日本人,001,男,022,22歳,000,総数,14000,神奈川県,1980000000,1980年,人
13197,00700,全域,001,日本人,001,男,022,22歳,000,総数,15000,新潟県,1980000000,1980年,人
5178,00700,全域,001,日本人,001,男,022,22歳,000,総数,16000,富山県,1980000000,1980年,人
6888,00700,全域,001,日本人,001,男,022,22歳,000,総数,17000,石川県,1980000000,1980年,人
4305,00700,全域,001,日本人,001,男,022,22歳,000,総数,18000,福井県,1980000000,1980年,人
4666,00700,全域,001,日本人,001,男,022,22歳,000,総数,19000,山梨県,1980000000,1980年,人
9778,00700,全域,001,日本人,001,男,022,22歳,000,総数,20000,長野県,1980000000,1980年,人
10424,00700,全域,001,日本人,001,男,022,22歳,000,総数,21000,岐阜県,1980000000,1980年,人
19479,00700,全域,001,日本人,001,男,022,22歳,000,総数,22000,静岡県,1980000000,1980年,人
44072,00700,全域,001,日本人,001,男,022,22歳,000,総数,23000,愛知県,1980000000,1980年,人
9048,00700,全域,001,日本人,001,男,022,22歳,000,総数,24000,三重県,1980000000,1980年,人
6523,00700,全域,001,日本人,001,男,022,22歳,000,総数,25000,滋賀県,1980000000,1980年,人
21175,00700,全域,001,日本人,001,男,022,22歳,000,総数,26000,京都府,1980000000,1980年,人
58779,00700,全域,001,日本人,001,男,022,22歳,000,総数,27000,大阪府,1980000000,1980年,人
30070,00700,全域,001,日本人,001,男,022,22歳,000,総数,28000,兵庫県,1980000000,1980年,人
7131,00700,全域,001,日本人,001,男,022,22歳,000,総数,29000,奈良県,1980000000,1980年,人
5461,00700,全域,001,日本人,001,男,022,22歳,000,総数,30000,和歌山県,1980000000,1980年,人
3150,00700,全域,001,日本人,001,男,022,22歳,000,総数,31000,鳥取県,1980000000,1980年,人
3491,00700,全域,001,日本人,001,男,022,22歳,000,総数,32000,島根県,1980000000,1980年,人
9888,00700,全域,001,日本人,001,男,022,22歳,000,総数,33000,岡山県,1980000000,1980年,人
15100,00700,全域,001,日本人,001,男,022,22歳,000,総数,34000,広島県,1980000000,1980年,人
7711,00700,全域,001,日本人,001,男,022,22歳,000,総数,35000,山口県,1980000000,1980年,人
4321,00700,全域,001,日本人,001,男,022,22歳,000,総数,36000,徳島県,1980000000,1980年,人
4772,00700,全域,001,日本人,001,男,022,22歳,000,総数,37000,香川県,1980000000,1980年,人
7616,00700,全域,001,日本人,001,男,022,22歳,000,総数,38000,愛媛県,1980000000,1980年,人
3789,00700,全域,001,日本人,001,男,022,22歳,000,総数,39000,高知県,1980000000,1980年,人
32538,00700,全域,001,日本人,001,男,022,22歳,000,総数,40000,福岡県,1980000000,1980年,人
4983,00700,全域,001,日本人,001,男,022,22歳,000,総数,41000,佐賀県,1980000000,1980年,人
8803,00700,全域,001,日本人,001,男,022,22歳,000,総数,42000,長崎県,1980000000,1980年,人
10661,00700,全域,001,日本人,001,男,022,22歳,000,総数,43000,熊本県,1980000000,1980年,人
6182,00700,全域,001,日本人,001,男,022,22歳,000,総数,44000,大分県,1980000000,1980年,人
6072,00700,全域,001,日本人,001,男,022,22歳,000,総数,45000,宮崎県,1980000000,1980年,人
9298,00700,全域,001,日本人,001,男,022,22歳,000,総数,46000,鹿児島県,1980000000,1980年,人
8181,00700,全域,001,日本人,001,男,022,22歳,000,総数,47000,沖縄県,1980000000,1980年,人
223166,00700,全域,001,日本人,001,男,022,22歳,001,１－３月,00000,全国,1980000000,1980年,人
